flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h084_route_route_id,h084_route_row,h084_route_subject_id,h084_route_sleep_date,h084_route_route_name,h084_route_targets,h084_route_n_cells,h084_route_q2_cells,h084_route_s_cells,h084_route_route_score,h084_route_route_score_sum,h084_route_route_score_mean,h084_route_mean_latent_hsjepa_score,h084_route_mean_context_energy,h084_route_mean_shortcut_energy,h084_route_mean_public_score,h084_route_mean_invariant_score,h084_route_mean_cell_gain,h084_route_sum_cell_gain,h084_route_outside_h070_cells,h084_route_outside_h069_cells,h084_route_h068_overlap_cells,h084_route_h069_overlap_cells,h084_route_target_mask,h084_route_target_indices,h084_route_route_rank,h084_route_novelty_rank,h084_route_shortcut_avoid_rank,h084_route_assignment_route_score,h084_route_source_cells,h084_route_h082_cells,h084_route_h082_row,h084_route_outside_h082_cells,h084_route_route_source_action_sum,h084_route_route_source_action_mean,h084_route_route_source_posterior_sum,h084_route_route_source_posterior_mean,h084_route_route_source_count_mean,h084_route_route_family_count_mean,h084_route_route_source_consensus_mean,h084_route_route_bad_same_mean,h084_route_route_bad_opp_mean,h084_route_route_h079_row,h084_route_route_h080_score_mean,h084_route_route_move_abs_mean,h084_route_route_direction_consistency,h084_route_route_h050_null_cells,h084_route_route_action_score,h084_route_dark_cells,h084_route_dark_source_cells,h084_route_dark_q2_cells,h084_route_dark_source_action_sum,h084_route_dark_source_posterior_sum,h084_route_dark_family_count_mean,h084_route_dark_bad_same_mean,h084_route_dark_outside_h069_cells,h084_route_dark_target_indices,h084_route_dark_route_score,h084_has_source,h084_move,candidate_id
718,102,id04,2024-10-25,2024-10-24,S2,4,0.6455501287256127,0.6519753487564365,9.046090908138016e-05,0.5353428571428572,0.2560971428571428,0.2372722857142858,0.3771142857142857,0.568,0.4936799999999999,1.0,1.0,0,6.0,5.73253962416352,3.0,1.0,0.0286690747320888,-2.8985332234056124e-07,-9.031310877395432e-05,1.0,1.0,1.0,0.0,0.0194646670115724,0.046709369379515,0.584,0.4382857142857143,0.4308571428571429,0.0,0.0,0.0,0.5390457142857144,r102_full_state,102,id04,2024-10-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2793589483320682,2.3264657142857144,0.3323522448979591,0.3123813621479033,0.4050073469387754,0.456234693877551,0.4492857142857143,0.2560971428571428,0.0007373587039461,0.0051615109276229,7,6,3,1,1111111,"0,1,2,3,4,5,6",0.5665760869565217,0.9891304347826086,0.4266304347826087,0.6261050724637681,6,5,1,2,-8.551332782696599e-06,-1.2216189689566569e-06,-0.0038847653192951737,-0.0005549664741850248,4.428571428571429,2.0,0.8571428571428571,0.5872244897959183,0.4027755102040816,0.0,0.3016395918367348,0.6220608412688506,0.8333333333333334,0,0.7417617753623186,7,6,1,-8.551332782696599e-06,-0.0038847653192951737,2.0,0.5872244897959183,6,"0,1,2,3,4,5,6",0.913057347670251,1,0.0286690747320888,h084_dark_all_amp_c260_3bd71686
719,102,id04,2024-10-25,2024-10-24,S3,5,0.5394981346850619,0.5444144687437416,4.867039888534208e-05,0.4672228571428571,0.2560971428571428,0.1205952571428571,0.4787714285714285,0.7662857142857142,0.4566733714285714,1.0,1.0,0,1.0,0.8708130594546399,1.0,1.0,0.0198049534401414,-1.270628606632857e-07,-4.867039888534208e-05,0.0,1.0,0.0,0.0,0.056009361490095,0.0068359375352062,0.736,0.2217142857142857,0.1788571428571428,0.0,0.0,0.0,0.40722,r102_full_state,102,id04,2024-10-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2793589483320682,2.3264657142857144,0.3323522448979591,0.3123813621479033,0.4050073469387754,0.456234693877551,0.4492857142857143,0.2560971428571428,0.0007373587039461,0.0051615109276229,7,6,3,1,1111111,"0,1,2,3,4,5,6",0.5665760869565217,0.9891304347826086,0.4266304347826087,0.6261050724637681,6,5,1,2,-8.551332782696599e-06,-1.2216189689566569e-06,-0.0038847653192951737,-0.0005549664741850248,4.428571428571429,2.0,0.8571428571428571,0.5872244897959183,0.4027755102040816,0.0,0.3016395918367348,0.6220608412688506,0.8333333333333334,0,0.7417617753623186,7,6,1,-8.551332782696599e-06,-0.0038847653192951737,2.0,0.5872244897959183,6,"0,1,2,3,4,5,6",0.913057347670251,1,0.0198049534401414,h084_dark_all_amp_c260_3bd71686
720,102,id04,2024-10-25,2024-10-24,S4,6,0.4329433049192344,0.4417408921404099,0.000157386603884,0.2188685714285714,0.2560971428571428,0.0501364,0.5680000000000001,0.6931428571428572,0.3279037714285714,1.0,1.0,0,1.0,0.8708130594546399,1.0,1.0,0.0357527938466736,3.5488556117781935e-08,-0.000157386603884,0.0,1.0,0.0,0.0,0.0573105215671437,0.0162000163518681,0.7422857142857143,0.2942857142857142,0.1788571428571428,0.0,0.0,0.0,0.23206,r102_full_state,102,id04,2024-10-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2793589483320682,2.3264657142857144,0.3323522448979591,0.3123813621479033,0.4050073469387754,0.456234693877551,0.4492857142857143,0.2560971428571428,0.0007373587039461,0.0051615109276229,7,6,3,1,1111111,"0,1,2,3,4,5,6",0.5665760869565217,0.9891304347826086,0.4266304347826087,0.6261050724637681,6,5,1,2,-8.551332782696599e-06,-1.2216189689566569e-06,-0.0038847653192951737,-0.0005549664741850248,4.428571428571429,2.0,0.8571428571428571,0.5872244897959183,0.4027755102040816,0.0,0.3016395918367348,0.6220608412688506,0.8333333333333334,0,0.7417617753623186,7,6,1,-8.551332782696599e-06,-0.0038847653192951737,2.0,0.5872244897959183,6,"0,1,2,3,4,5,6",0.913057347670251,1,0.0357527938466736,h084_dark_all_amp_c260_3bd71686
1242,177,id07,2024-08-28,2024-08-27,S1,3,0.5789063449580621,0.5939171641318693,0.0004637357991523,0.0900742857142856,0.3400171428571428,-0.0467849428571429,0.6725714285714286,0.7154285714285714,0.2378698285714286,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3527999999999998,-0.0003285823031137,0.0095246890829815,0.0,0.0,0.0,1.0,0.0801810858884147,0.0001608673739329,0.788,0.1662857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.2753114285714284,r177_s_stage,177,id07,2024-08-28,s_stage,"S1,S2,S3,S4",4,0,4,1.325107866575886,1.6029171428571432,0.4007292857142858,0.3625780520019102,0.4240742857142857,0.4394607142857143,0.4502328571428571,0.3400171428571428,0.0004154003773426,0.0016616015093705,4,4,0,0,1111,"3,4,5,6",0.5878623188405797,0.8054800724637681,0.458786231884058,0.5899501811594202,4,4,1,0,-0.00033198557834135135,-8.299639458533784e-05,0.008504583422614051,0.0021261458556535127,10.0,2.5,1.0,0.5605,0.40014285714285713,1.0,0.5207342857142857,0.1223091903576373,0.75,0,0.7260258152173913,4,4,0,-0.00033198557834135135,0.008504583422614051,2.5,0.5605,4,"3,4,5,6",0.9017491039426523,1,0.3527999999999998,h084_dark_all_amp_c260_3bd71686
1243,177,id07,2024-08-28,2024-08-27,S2,4,0.6549966138019042,0.6371856966374387,0.000696419825537,0.6940228571428572,0.3400171428571428,0.2904989142857143,0.4277428571428572,0.712,0.5826779999999999,1.0,1.0,0,13.0,15.80539168590302,3.0,1.0,-0.0597770823768473,-1.7175202439245e-06,-0.000594606531539,1.0,0.0,1.0,1.0,0.0303050079321904,0.0058748443221729,0.6468571428571429,0.2137142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.6069028571428572,r177_s_stage,177,id07,2024-08-28,s_stage,"S1,S2,S3,S4",4,0,4,1.325107866575886,1.6029171428571432,0.4007292857142858,0.3625780520019102,0.4240742857142857,0.4394607142857143,0.4502328571428571,0.3400171428571428,0.0004154003773426,0.0016616015093705,4,4,0,0,1111,"3,4,5,6",0.5878623188405797,0.8054800724637681,0.458786231884058,0.5899501811594202,4,4,1,0,-0.00033198557834135135,-8.299639458533784e-05,0.008504583422614051,0.0021261458556535127,10.0,2.5,1.0,0.5605,0.40014285714285713,1.0,0.5207342857142857,0.1223091903576373,0.75,0,0.7260258152173913,4,4,0,-0.00033198557834135135,0.008504583422614051,2.5,0.5605,4,"3,4,5,6",0.9017491039426523,1,-0.0597770823768473,h084_dark_all_amp_c260_3bd71686
1244,177,id07,2024-08-28,2024-08-27,S3,5,0.8046997785691354,0.8157205986240756,0.0003920991326817,0.6779885714285714,0.3400171428571428,0.3355264,0.4010285714285714,0.5691428571428572,0.5750105142857143,1.0,1.0,0,13.0,15.80539168590302,3.0,1.0,0.0550057598717416,-1.618228254705874e-06,-0.0003353208958925,1.0,0.0,1.0,1.0,0.0272788968066856,0.0306202069244428,0.6285714285714286,0.372,0.3702857142857143,1.0,1.0,seed_q061_companion,0.6159542857142858,r177_s_stage,177,id07,2024-08-28,s_stage,"S1,S2,S3,S4",4,0,4,1.325107866575886,1.6029171428571432,0.4007292857142858,0.3625780520019102,0.4240742857142857,0.4394607142857143,0.4502328571428571,0.3400171428571428,0.0004154003773426,0.0016616015093705,4,4,0,0,1111,"3,4,5,6",0.5878623188405797,0.8054800724637681,0.458786231884058,0.5899501811594202,4,4,1,0,-0.00033198557834135135,-8.299639458533784e-05,0.008504583422614051,0.0021261458556535127,10.0,2.5,1.0,0.5605,0.40014285714285713,1.0,0.5207342857142857,0.1223091903576373,0.75,0,0.7260258152173913,4,4,0,-0.00033198557834135135,0.008504583422614051,2.5,0.5605,4,"3,4,5,6",0.9017491039426523,1,0.0550057598717416,h084_dark_all_amp_c260_3bd71686
1245,177,id07,2024-08-28,2024-08-27,S4,6,0.6222948028628601,0.6294553115096524,0.0001093467519995,0.3388457142857143,0.3400171428571428,0.3348126285714285,0.2565,0.1785714285714285,0.3405925714285714,1.0,1.0,0,10.0,13.030026388407578,3.0,1.0,0.0216539191819605,-6.75267290209856e-08,-9.017823293594824e-05,1.0,0.0,1.0,1.0,0.0,0.2919009493022276,0.1785714285714285,0.8485714285714285,0.8491428571428571,1.0,1.0,seed_q061_companion,0.5847685714285714,r177_s_stage,177,id07,2024-08-28,s_stage,"S1,S2,S3,S4",4,0,4,1.325107866575886,1.6029171428571432,0.4007292857142858,0.3625780520019102,0.4240742857142857,0.4394607142857143,0.4502328571428571,0.3400171428571428,0.0004154003773426,0.0016616015093705,4,4,0,0,1111,"3,4,5,6",0.5878623188405797,0.8054800724637681,0.458786231884058,0.5899501811594202,4,4,1,0,-0.00033198557834135135,-8.299639458533784e-05,0.008504583422614051,0.0021261458556535127,10.0,2.5,1.0,0.5605,0.40014285714285713,1.0,0.5207342857142857,0.1223091903576373,0.75,0,0.7260258152173913,4,4,0,-0.00033198557834135135,0.008504583422614051,2.5,0.5605,4,"3,4,5,6",0.9017491039426523,1,0.0216539191819605,h084_dark_all_amp_c260_3bd71686
644,92,id04,2024-09-26,2024-09-25,Q1,0,0.3213568685717545,0.3254894449921542,3.9067037911122426e-05,0.5001142857142857,0.5188771428571428,0.2824446857142856,0.5199142857142858,0.6514285714285715,0.4067188571428571,1.0,1.0,0,12.0,11.36520392082928,3.0,1.0,0.0193888994843851,-3.350235193984734e-07,-3.8903879809561566e-05,1.0,1.0,1.0,0.0,0.0428912824323865,0.0065893222368607,0.6988571428571428,0.2194285714285714,0.1788571428571428,0.0,0.0,0.0,0.5175714285714287,r092_recovery_route,92,id04,2024-09-26,recovery_route,"Q1,S2,S3,S4",4,0,3,1.6861994951511148,2.399894285714286,0.5999735714285716,0.6151326530239472,0.6611800000000001,0.3105535714285714,0.5697671428571429,0.5188771428571428,0.0021517314591852,0.0086069258367411,2,3,1,1,1000111,"0,4,5,6",0.7744565217391305,0.5849184782608695,0.7377717391304348,0.7444565217391304,4,4,1,0,-2.1185919743760515e-06,-5.296479935940129e-07,-0.008565459750831362,-0.0021413649377078404,14.25,3.0,1.0,0.5426428571428571,0.38285714285714284,0.0,0.6331521428571429,0.11885435459820932,0.5,0,0.6658038949275362,4,4,0,-2.1185919743760515e-06,-0.008565459750831362,3.0,0.5426428571428571,3,"0,4,5,6",0.8986236559139785,1,0.0193888994843851,h084_dark_all_amp_c260_3bd71686
648,92,id04,2024-09-26,2024-09-25,S2,4,0.5745069641600116,0.5588139297060531,0.0005022130302786,0.4586571428571429,0.5188771428571428,0.3391648571428571,0.3263142857142856,0.536,0.475398,1.0,1.0,0,15.0,14.203838203556485,3.0,1.0,-0.066145935860665,-8.852792665853391e-08,-0.0004996356270831,1.0,1.0,1.0,0.0,0.0287349502078251,0.0090482208798022,0.6365714285714286,0.2451428571428571,0.1788571428571428,0.0,0.0,0.0,0.5726,r092_recovery_route,92,id04,2024-09-26,recovery_route,"Q1,S2,S3,S4",4,0,3,1.6861994951511148,2.399894285714286,0.5999735714285716,0.6151326530239472,0.6611800000000001,0.3105535714285714,0.5697671428571429,0.5188771428571428,0.0021517314591852,0.0086069258367411,2,3,1,1,1000111,"0,4,5,6",0.7744565217391305,0.5849184782608695,0.7377717391304348,0.7444565217391304,4,4,1,0,-2.1185919743760515e-06,-5.296479935940129e-07,-0.008565459750831362,-0.0021413649377078404,14.25,3.0,1.0,0.5426428571428571,0.38285714285714284,0.0,0.6331521428571429,0.11885435459820932,0.5,0,0.6658038949275362,4,4,0,-2.1185919743760515e-06,-0.008565459750831362,3.0,0.5426428571428571,3,"0,4,5,6",0.8986236559139785,1,-0.066145935860665,h084_dark_all_amp_c260_3bd71686
649,92,id04,2024-09-26,2024-09-25,S3,5,0.5188906954835348,0.5380976004995246,0.0007397647543783,0.6165828571428572,0.5188771428571428,0.3879211428571428,0.3385714285714286,0.5885714285714285,0.5925373714285714,1.0,0.0,0,15.0,14.203838203556485,3.0,1.0,0.0797798000788473,-6.04570715883886e-07,-0.0007359874098047,1.0,1.0,1.0,0.0,0.0321988202423038,0.019557157910551,0.6565714285714286,0.32,0.1788571428571428,0.0,0.0,0.0,0.6416742857142856,r092_recovery_route,92,id04,2024-09-26,recovery_route,"Q1,S2,S3,S4",4,0,3,1.6861994951511148,2.399894285714286,0.5999735714285716,0.6151326530239472,0.6611800000000001,0.3105535714285714,0.5697671428571429,0.5188771428571428,0.0021517314591852,0.0086069258367411,2,3,1,1,1000111,"0,4,5,6",0.7744565217391305,0.5849184782608695,0.7377717391304348,0.7444565217391304,4,4,1,0,-2.1185919743760515e-06,-5.296479935940129e-07,-0.008565459750831362,-0.0021413649377078404,14.25,3.0,1.0,0.5426428571428571,0.38285714285714284,0.0,0.6331521428571429,0.11885435459820932,0.5,0,0.6658038949275362,4,4,0,-2.1185919743760515e-06,-0.008565459750831362,3.0,0.5426428571428571,3,"0,4,5,6",0.8986236559139785,1,0.0797798000788473,h084_dark_all_amp_c260_3bd71686
650,92,id04,2024-09-26,2024-09-25,S4,6,0.2398716927913666,0.189537029773287,0.0073258810141731,0.7037142857142857,0.5188771428571428,0.6050121714285714,0.0574142857142857,0.1785714285714285,0.6727628571428572,0.0,0.0,0,15.0,14.203838203556485,3.0,1.0,-0.3101027829689399,-1.0904698124351585e-06,-0.007290932834134,1.0,1.0,1.0,0.0,0.0,0.1904992098744184,0.1785714285714285,0.7468571428571429,0.7497142857142857,0.0,0.0,0.0,0.8007628571428571,r092_recovery_route,92,id04,2024-09-26,recovery_route,"Q1,S2,S3,S4",4,0,3,1.6861994951511148,2.399894285714286,0.5999735714285716,0.6151326530239472,0.6611800000000001,0.3105535714285714,0.5697671428571429,0.5188771428571428,0.0021517314591852,0.0086069258367411,2,3,1,1,1000111,"0,4,5,6",0.7744565217391305,0.5849184782608695,0.7377717391304348,0.7444565217391304,4,4,1,0,-2.1185919743760515e-06,-5.296479935940129e-07,-0.008565459750831362,-0.0021413649377078404,14.25,3.0,1.0,0.5426428571428571,0.38285714285714284,0.0,0.6331521428571429,0.11885435459820932,0.5,0,0.6658038949275362,4,4,0,-2.1185919743760515e-06,-0.008565459750831362,3.0,0.5426428571428571,3,"0,4,5,6",0.8986236559139785,1,-0.3101027829689399,h084_dark_all_amp_c260_3bd71686
1148,164,id07,2024-07-26,2024-07-25,Q1,0,0.5726236359257583,0.5785182382955152,7.107495999258973e-05,0.3531828571428571,0.5277371428571428,-0.0308976285714285,0.9647428571428572,0.9491428571428572,0.3696770285714286,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.0107728068932244,-1.2662505403575502e-08,-4.8598608335352806e-05,0.0,0.0,0.0,1.0,0.2847313265208278,0.0,0.9405714285714286,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2934971428571428,r164_full_state,164,id07,2024-07-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,0.9939505380584216,1.7731085714285708,0.2533012244897958,0.2894597294948421,0.3798857142857142,0.6924775510204081,0.3223175510204081,0.5234514285714285,0.0009360083201989,0.0065520582413928,6,7,3,0,1111111,"0,1,2,3,4,5,6",0.3632246376811594,0.9891304347826086,0.1775362318840579,0.468143115942029,7,3,1,4,-0.0004192194976859915,-5.988849966942736e-05,0.0034317199547086214,0.0004902457078155173,5.285714285714286,1.2857142857142858,1.0,0.6362448979591837,0.35093877551020414,1.0,0.38604979591836736,0.08769203538228157,0.5714285714285714,0,0.6433132763975155,4,4,0,-1.5786016414258346e-08,-9.378548447340536e-05,1.0,0.9162857142857144,4,"0,3,4,6",0.7395985663082437,1,0.0107728068932244,h084_dark_all_amp_c260_3bd71686
1151,164,id07,2024-07-26,2024-07-25,S1,3,0.9223507042282848,0.9216005296464892,3.917279624177095e-06,0.2585542857142857,0.5277371428571428,-0.1077577142857144,0.9476857142857142,0.9794285714285714,0.3269070857142857,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.0046557360965975,-2.455648310831864e-09,-2.6763739925174846e-06,0.0,0.0,0.0,1.0,0.580049688553327,0.0,0.9822857142857144,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.24256,r164_full_state,164,id07,2024-07-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,0.9939505380584216,1.7731085714285708,0.2533012244897958,0.2894597294948421,0.3798857142857142,0.6924775510204081,0.3223175510204081,0.5234514285714285,0.0009360083201989,0.0065520582413928,6,7,3,0,1111111,"0,1,2,3,4,5,6",0.3632246376811594,0.9891304347826086,0.1775362318840579,0.468143115942029,7,3,1,4,-0.0004192194976859915,-5.988849966942736e-05,0.0034317199547086214,0.0004902457078155173,5.285714285714286,1.2857142857142858,1.0,0.6362448979591837,0.35093877551020414,1.0,0.38604979591836736,0.08769203538228157,0.5714285714285714,0,0.6433132763975155,4,4,0,-1.5786016414258346e-08,-9.378548447340536e-05,1.0,0.9162857142857144,4,"0,3,4,6",0.7395985663082437,1,-0.0046557360965975,h084_dark_all_amp_c260_3bd71686
1152,164,id07,2024-07-26,2024-07-25,S2,4,0.7538345402841149,0.7500709494352068,3.8035724328921994e-05,0.2278685714285714,0.5277371428571428,0.1399890285714284,0.7647714285714287,0.7068571428571429,0.339762,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.0090085858636104,1.1216877966442056e-08,-2.598463029362642e-05,0.0,0.0,0.0,1.0,0.0840149022542807,0.0082219878324713,0.7925714285714286,0.24,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2385142857142857,r164_full_state,164,id07,2024-07-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,0.9939505380584216,1.7731085714285708,0.2533012244897958,0.2894597294948421,0.3798857142857142,0.6924775510204081,0.3223175510204081,0.5234514285714285,0.0009360083201989,0.0065520582413928,6,7,3,0,1111111,"0,1,2,3,4,5,6",0.3632246376811594,0.9891304347826086,0.1775362318840579,0.468143115942029,7,3,1,4,-0.0004192194976859915,-5.988849966942736e-05,0.0034317199547086214,0.0004902457078155173,5.285714285714286,1.2857142857142858,1.0,0.6362448979591837,0.35093877551020414,1.0,0.38604979591836736,0.08769203538228157,0.5714285714285714,0,0.6433132763975155,4,4,0,-1.5786016414258346e-08,-9.378548447340536e-05,1.0,0.9162857142857144,4,"0,3,4,6",0.7395985663082437,1,-0.0090085858636104,h084_dark_all_amp_c260_3bd71686
1154,164,id07,2024-07-26,2024-07-25,S4,6,0.3773264958983826,0.3806992444389726,2.417989854019975e-05,0.3498857142857143,0.5277371428571428,-0.0450253714285713,0.9542,0.92,0.3851811428571428,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.006397676751739,-1.1884740666293036e-08,-1.652587185190865e-05,0.0,0.0,0.0,1.0,0.3149601376641728,0.0,0.9497142857142856,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2868685714285713,r164_full_state,164,id07,2024-07-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,0.9939505380584216,1.7731085714285708,0.2533012244897958,0.2894597294948421,0.3798857142857142,0.6924775510204081,0.3223175510204081,0.5234514285714285,0.0009360083201989,0.0065520582413928,6,7,3,0,1111111,"0,1,2,3,4,5,6",0.3632246376811594,0.9891304347826086,0.1775362318840579,0.468143115942029,7,3,1,4,-0.0004192194976859915,-5.988849966942736e-05,0.0034317199547086214,0.0004902457078155173,5.285714285714286,1.2857142857142858,1.0,0.6362448979591837,0.35093877551020414,1.0,0.38604979591836736,0.08769203538228157,0.5714285714285714,0,0.6433132763975155,4,4,0,-1.5786016414258346e-08,-9.378548447340536e-05,1.0,0.9162857142857144,4,"0,3,4,6",0.7395985663082437,1,0.006397676751739,h084_dark_all_amp_c260_3bd71686
755,107,id05,2024-09-29,2024-09-28,S4,6,0.4882616117754803,0.4779036512042754,0.0002147780912984,0.2315314285714285,0.582877142857143,0.2730787428571429,0.4775714285714285,0.5325714285714286,0.3541731428571428,1.0,1.0,0,9.0,8.20332937295176,2.0,1.0,-0.0414808193881462,1.1424202055635468e-07,-0.0002147780912983,1.0,1.0,0.0,0.0,0.0172929727066133,0.0380264749454403,0.5668571428571428,0.4057142857142857,0.4137142857142857,0.0,0.0,0.0,0.3788885714285714,r107_full_state,107,id05,2024-09-29,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.234535268298943,4.534962857142858,0.647851836734694,0.6817740152091278,0.7063428571428572,0.3072571428571429,0.6663036734693879,0.582877142857143,0.0011882749156417,0.0083179244094923,3,5,2,2,1111111,"0,1,2,3,4,5,6",0.9483695652173914,0.8054800724637681,0.7427536231884058,0.8884510869565216,7,6,1,1,-1.0669184006084782e-05,-1.5241691437263974e-06,-0.008273581861958599,-0.0011819402659940855,16.0,2.5714285714285716,1.0,0.44261224489795914,0.5442448979591836,0.0,0.6781967346938774,0.10692124553429976,0.7142857142857143,0,0.8421545031055901,1,1,0,1.1424202055635468e-07,-0.0002147780912983,2.0,0.5668571428571428,1,6,0.6448996415770609,1,-0.0414808193881462,h084_dark_all_amp_c260_3bd71686
1125,160,id07,2024-07-22,2024-07-21,S3,5,0.7873493704769046,0.7849368745331005,1.7333092482751944e-05,0.1707885714285714,0.3448171428571429,0.1449756,0.4488285714285714,0.4205714285714286,0.2766774857142857,1.0,1.0,0,6.0,4.08543225768272,1.0,1.0,-0.0143497866671233,2.6992843788274386e-08,-1.733309248275194e-05,0.0,1.0,0.0,0.0,0.0076770623269129,0.0863610808594576,0.4702857142857143,0.536,0.5428571428571428,0.0,0.0,0.0,0.2928714285714285,r160_full_state,160,id07,2024-07-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.7996869040960042,3.5999600000000003,0.5142800000000001,0.4976001376581074,0.6008897959183673,0.319504081632653,0.5338163265306123,0.3448171428571429,0.0010999694664133,0.0076997862648932,6,6,3,1,1111111,"0,1,2,3,4,5,6",0.8197463768115942,0.9685235507246376,0.7178442028985508,0.8239719202898551,7,6,1,1,-3.739432123914612e-06,-5.342045891306589e-07,-0.007630688039111552,-0.0010900982913016502,16.285714285714285,2.7142857142857144,1.0,0.4062448979591836,0.6464489795918368,0.0,0.5926440816326529,0.08899446215837108,0.5714285714285714,0,0.7671651785714285,1,1,0,2.6992843788274386e-08,-1.733309248275194e-05,1.0,0.4702857142857143,1,5,0.6279068100358424,1,-0.0143497866671233,h084_dark_all_amp_c260_3bd71686
200,28,id02,2024-08-27,2024-08-26,S2,4,0.9191874851562508,0.9165731975997234,4.555860904426057e-05,0.1714571428571428,0.5051371428571428,0.2093994857142857,0.3628285714285714,0.4702857142857143,0.288804,1.0,1.0,0,4.0,3.68945607468528,2.0,1.0,-0.0346859702014317,1.9425842686661505e-07,-4.5558609044260574e-05,1.0,1.0,0.0,0.0,0.0108032968178802,0.0287449626999599,0.504,0.364,0.4068571428571428,0.0,0.0,0.0,0.3484257142857143,r028_nonq2_full,28,id02,2024-08-27,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.0496360677245793,3.594665714285714,0.5991109523809524,0.6125744463261062,0.6747104761904762,0.2782166666666666,0.5449047619047619,0.5051371428571428,0.001502534202789,0.009015205216734,2,6,0,0,1011111,"0,2,3,4,5,6",0.8985507246376812,0.8054800724637681,0.7866847826086957,0.856526268115942,5,4,1,2,-6.0388976988900874e-06,-1.0064829498150146e-06,-0.00895926747941096,-0.0014932112465684934,11.166666666666666,2.3333333333333335,0.8333333333333334,0.39385714285714274,0.621904761904762,0.0,0.4713104761904762,0.12461240707222483,1.0,0,0.8058016304347826,2,1,0,1.9425842686661505e-07,-4.5558609044260574e-05,1.0,0.6677142857142857,2,"4,5",0.626594982078853,1,-0.0346859702014317,h084_dark_all_amp_c260_3bd71686
201,28,id02,2024-08-27,2024-08-26,S3,5,0.8945979780703285,0.896204100213629,1.374064450393453e-05,0.3294857142857142,0.5051371428571428,0.1323385428571428,0.6282571428571428,0.792,0.3622134857142857,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121990093718527,0.0183872954338653,0.8314285714285714,0.3102857142857143,0.1788571428571428,0.0,0.0,0.0,-0.6849828571428572,r028_nonq2_full,28,id02,2024-08-27,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.0496360677245793,3.594665714285714,0.5991109523809524,0.6125744463261062,0.6747104761904762,0.2782166666666666,0.5449047619047619,0.5051371428571428,0.001502534202789,0.009015205216734,2,6,0,0,1011111,"0,2,3,4,5,6",0.8985507246376812,0.8054800724637681,0.7866847826086957,0.856526268115942,5,4,1,2,-6.0388976988900874e-06,-1.0064829498150146e-06,-0.00895926747941096,-0.0014932112465684934,11.166666666666666,2.3333333333333335,0.8333333333333334,0.39385714285714274,0.621904761904762,0.0,0.4713104761904762,0.12461240707222483,1.0,0,0.8058016304347826,2,1,0,1.9425842686661505e-07,-4.5558609044260574e-05,1.0,0.6677142857142857,2,"4,5",0.626594982078853,0,0.01406225959303663,h084_dark_all_amp_c260_3bd71686
