file,min_prob,max_prob,mean_prob,prob_span,mean_abs_move_vs_stage2,mean_abs_move_vs_raw05,mean_abs_move_vs_a2c8,rms_move_vs_a2c8,max_abs_move_vs_a2c8,move_abs_a2c8_Q1,mean_prob_Q1,move_abs_a2c8_Q2,mean_prob_Q2,move_abs_a2c8_Q3,mean_prob_Q3,move_abs_a2c8_S1,mean_prob_S1,move_abs_a2c8_S2,mean_prob_S2,move_abs_a2c8_S3,mean_prob_S3,move_abs_a2c8_S4,mean_prob_S4,proj_a2c8,cos_a2c8,proj_raw05,cos_raw05,proj_final9,cos_final9,proj_ordinal,cos_ordinal,proj_q2_bad,cos_q2_bad,proj_resid_bad,cos_resid_bad,proj_lejepa_bad,cos_lejepa_bad,bad_axis_abs_load,bad_axis_positive_load,good_axis_load,good_span_residual_ratio,bad_to_good_load_ratio,raw05_a2c8_compat_energy,role,is_known_public,known_public_lb,pred_raw05_a2c8_compat,pred_good_bad_axes,proxy_pred_mean,proxy_pred_min,proxy_pred_max,proxy_pred_spread,proxy_delta_vs_a2c8_public,edge_to_proxy_mae,candidate_risk_score,below_proxy_resolution,proxy_delta_vs_mixmin_public
submission_e85_inverse_conflict_pruned_58b23ed1.csv,0.0681101766719186,0.9797802964155772,0.594400535328504,0.9116701197436585,0.06335778412656573,0.045154718158578064,0.041818098060513675,0.05224354013932157,0.13446320150401814,0.05275326873337743,0.4947922265422793,0.0256183738234014,0.5486739217557681,0.05335057219239106,0.6096354063417501,0.037947032493803726,0.6601672958055391,0.03568988958158509,0.6346645332099975,0.05509402889172491,0.6482779426078016,0.03227352070731211,0.5645924210363925,1.0676535486696672,0.7665424106696982,1.1329589139767131,0.7349370452802386,0.16265619491769903,0.468778117094107,0.15603075008636808,0.35949196746904344,-0.014031441000533723,-0.02075493182916676,-0.09819383026040311,-0.172642219770689,-0.003434966634333421,-0.006580723273495028,0.19367561293845428,0.07801537504318404,2.2006124626463803,0.6354913665977815,0.08800986822438368,0.06905110033981249,conservative_target_prune,False,,0.5770604146227911,0.5769757178185501,0.5770180662206705,0.5769757178185501,0.5770604146227911,8.469680424105785e-05,0.000711425720670511,-1.30918290700053,0.5771372845340704,False,0.000711425720670511
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0690031757130106,0.9795201820439028,0.5945516761424967,0.9105170063308922,0.06651606367314182,0.04994278855606418,0.04672836911882012,0.05660251026869846,0.1170116343360117,0.0538750999496137,0.4947640886799178,0.027194107364269537,0.5486868846073681,0.05461392718978894,0.6098278512023803,0.04989395397624161,0.6604702830787911,0.05125431592587245,0.6355730728579829,0.05522497116378464,0.6482326724990111,0.03504220826216991,0.5643068800720257,1.086863840297193,0.7467725747855289,1.1414212899430929,0.7085807126623452,0.18150207274015312,0.5005940583600386,0.16212515073067146,0.3574676680654136,-0.008532809348406363,-0.012078651714262076,-0.1134518805211447,-0.1908894334916575,-0.00392780314383102,-0.007201255151159118,0.20697506837871782,0.08106257536533573,2.2282851302402857,0.6524376493264897,0.09288536079918705,0.07592672026659689,failed_public_anchor,True,0.5764077772,0.577110227201572,0.5769780072728218,0.577044117237197,0.5769780072728218,0.577110227201572,0.00013221992875023236,0.0007374767371969293,-1.3571226209515959,0.5771839842378813,False,0.0007374767371969293
submission_mixmin_0c916bb4.csv,0.0681101766719187,0.9797988457189036,0.594372307027878,0.911688669046985,0.0666787983091393,0.04902982305304972,0.04561420000223732,0.056471925973664995,0.08210850000001058,0.052753268733377406,0.4947922265422793,0.025618373823401406,0.5486739217557681,0.05335057219239105,0.6096354063417501,0.050967052154137535,0.6599706468771588,0.04747831323512375,0.6348055057091396,0.05685829916991801,0.6481360209326577,0.032273520707312105,0.5645924210363925,1.0985877839706297,0.751448587902812,1.1711538109648092,0.7237833380720108,0.16933219102913916,0.4649378646263127,0.16300053844538037,0.35778876625530565,-0.014031441000533712,-0.019773337456820084,-0.11221614547848988,-0.1879649287391448,-0.005877968296109423,-0.010728450753182149,0.2136258239978232,0.08150026922269019,2.269741594935439,0.6557098644949657,0.0941190064897148,0.07475627905874979,frontier,True,0.5763066405,0.5771111986109202,0.5769573029398799,0.5770342507754,0.5769573029398799,0.5771111986109202,0.0001538956710402939,0.0007276102754000258,-1.3389661180845,0.5771832962142233,False,0.0007276102754000258
submission_e86_e85_consensus_a3f7c96f.csv,0.0681101766719186,0.9797766514642752,0.5944104522710386,0.9116664747923566,0.06293015023929753,0.044445412999276776,0.04108901789826946,0.051404193341717454,0.13868975292751928,0.05275326873337743,0.4947922265422793,0.02644630762430984,0.5486817804490659,0.05335057219239105,0.60963540634175,0.03480561157046647,0.6602240410594763,0.032804704216756735,0.6346586935047814,0.05518914024327252,0.6482885969635245,0.032273520707312105,0.5645924210363925,1.064496063963368,0.7706502899036217,1.1285811054103847,0.7382036687847277,0.1607618790892899,0.4671832264088671,0.15453007199062538,0.3590041322338656,-0.010788107486974162,-0.016090581801760744,-0.09344941650904834,-0.1656711360649774,-0.0019433486351079538,-0.00375412968700518,0.18344590862644314,0.07726503599531269,2.193077169373753,0.6298992346779031,0.08364772161445626,0.06787725023984677,max_upside_consensus,False,,0.5770385277840563,0.5769675303662092,0.5770030290751327,0.5769675303662092,0.5770385277840563,7.099741784710734e-05,0.000696388575132656,-1.2815111862062847,0.5771149592918786,False,0.000696388575132656
submission_e89_e72decontam_00d7807f.csv,0.0681101766719186,0.9797766514642752,0.5944088608762914,0.9116664747923566,0.06299806830655066,0.04451635064386203,0.04117024630761848,0.05162541705955044,0.13446320150401814,0.05275326873337743,0.4947922265422793,0.025618373823401454,0.5486739217557681,0.05335057219239105,0.60963540634175,0.03585832850843146,0.6601944572150421,0.03324363129669095,0.6346956506350059,0.055094028891724905,0.6482779426078016,0.032273520707312105,0.5645924210363925,1.066024692853426,0.7697872549450152,1.1308646865266556,0.7378094821665878,0.16111114084370895,0.46700325363066075,0.15488961656991193,0.3589210344995628,-0.014031441000533704,-0.020874636554972088,-0.09626571236656063,-0.17022841323009483,-0.0031916226368117247,-0.0061497895470279465,0.19093358428886203,0.07744480828495597,2.1968893793800817,0.6313135376242272,0.0869108777137558,0.0681030759921037,min_contamination_decontam,False,,0.5770544065401848,0.5769741194029525,0.5770142629715687,0.5769741194029525,0.5770544065401848,8.02871372322933e-05,0.0007076224715686363,-1.3021840755405898,0.5771310552694676,False,0.0007076224715686363
submission_e87_q2_nooverstep_consensus_acd7add0.csv,0.0681101766719186,0.9797810922248268,0.5944033456194587,0.9116709155529081,0.06360280793931303,0.04528038730996019,0.04192247574776315,0.05218217218221128,0.12737350234201528,0.05275326873337743,0.4947922265422793,0.026267330588882223,0.548680257462706,0.05335057219239106,0.60963540634175,0.03803789968720077,0.6601743706378462,0.03573942602043017,0.6346889380260299,0.055035312304748334,0.6482597992892073,0.03227352070731211,0.5645924210363925,1.0713144079648202,0.7680960798228117,1.1370956465212696,0.7365898628227879,0.1624759414772598,0.4676043543100752,0.1562241652815765,0.3594346737628514,-0.011436774189686113,-0.016893333110143516,-0.09720276230293666,-0.1706609582715436,-0.0027302725673082704,-0.005223358976474871,0.1894818917007193,0.07811208264078826,2.20841005448609,0.6337101595060194,0.08580013989250411,0.06913258379224828,no_overstep_contrast,False,,0.5770543742078503,0.5769653059586676,0.577009840083259,0.5769653059586676,0.5770543742078503,8.906824918275547e-05,0.0007031995832589288,-1.2940449689460403,0.5771296071615736,False,0.0007031995832589288
submission_e87_noq2_source_consensus_a85c4e39.csv,0.0681101766719186,0.979776676473958,0.5944113378232874,0.9116664998020394,0.06273631508333892,0.04436542608088618,0.041031805728880225,0.051519941325097136,0.14455238877302112,0.05275326873337743,0.4947922265422793,0.025618373823401406,0.5486739217557681,0.05335057219239105,0.60963540634175,0.03480316077469143,0.6602240282440136,0.03280393697465489,0.6346581860128647,0.05561980689633325,0.6483031748299434,0.032273520707312105,0.5645924210363925,1.062104453703266,0.7691751307292513,1.125803280467273,0.7366321200423607,0.16107819537969226,0.4682584692069322,0.15441649017029818,0.35885982027234387,-0.014031441000533709,-0.020935024575505563,-0.09508149833760854,-0.16862074009850522,-0.0029423850599010937,-0.005685946595147649,0.18926356948319242,0.07720824508514909,2.187907734170539,0.6316002779319774,0.0865043650793803,0.06788151440756192,no_q2_contrast,False,,0.577048850566679,0.5769781524535438,0.5770135015101114,0.5769781524535438,0.577048850566679,7.069811313520358e-05,0.0007068610101114148,-1.3007828156547445,0.57712662658584,False,0.0007068610101114148
submission_e90_e72pareto_28925de5.csv,0.0681101766719186,0.9797802964155772,0.5944108180621726,0.9116701197436585,0.06296638745682158,0.04448020134728691,0.04112826754471845,0.05149619841121105,0.13446320150401814,0.05275326873337743,0.4947922265422793,0.026042710604265298,0.548670624544122,0.05335057219239105,0.60963540634175,0.03518642493058453,0.6602264810203421,0.03310615921138637,0.6346583404546926,0.05518521643371234,0.648300226495629,0.032273520707312105,0.5645924210363925,1.0655002027588725,0.770408917550986,1.1298692426260202,0.7381184972178996,0.16102308479242863,0.46735488705195166,0.15474446949637233,0.3590509294314938,-0.011453489278174946,-0.017061561446116754,-0.094352160701226,-0.1670615801074588,-0.0021396439493268178,-0.004128141164655612,0.18531752867691392,0.07737223474818616,2.195369445384893,0.6303161688859055,0.08441291236063964,0.06795801960695114,pareto_row_decontam,False,,0.577042569879469,0.576968217376306,0.5770053936278875,0.576968217376306,0.577042569879469,7.435250316301101e-05,0.0006987531278874748,-1.2858624936715142,0.5771189058032408,False,0.0006987531278874748
