target,feature,mode,corr,abs_corr
Q1,deep__watch_light_w_light_all_log_mean,subject_z,-0.2559359614164077,0.2559359614164077
Q1,deep__watch_light_w_light_all_log_mean,subject_center,-0.2497264581788801,0.2497264581788801
Q1,deep__watch_light_w_light_all_q90,subject_rank,-0.2308059687206345,0.2308059687206345
Q1,deep__watch_light_w_light_all_log_mean,subject_rank,-0.22929792605185334,0.22929792605185334
Q1,deep__watch_light_w_light_all_median,subject_z,-0.22603901097040552,0.22603901097040552
Q1,deep__watch_light_w_light_all_high_frac,subject_center,-0.22427883361964174,0.22427883361964174
Q2,deep__phone_screen_m_screen_use_afternoon_mean,global_z,0.23609398176959062,0.23609398176959062
Q2,deep__phone_activity_all_transitions,global_z,-0.22551141473370062,0.22551141473370062
Q2,deep__phone_screen_m_screen_use_afternoon_sum,global_z,0.22231879479023775,0.22231879479023775
Q2,deep__phone_screen_m_screen_use_all_mean,global_z,0.21574956684701377,0.21574956684701377
Q2,deep__watch_pedo_step_all_sum,subject_center,-0.1995728217418925,0.1995728217418925
Q2,deep__watch_pedo_step_frequency_all_sum,subject_center,-0.1995728217418925,0.1995728217418925
Q3,deep__ble_morning_unique_max,subject_rank,-0.22714193303954433,0.22714193303954433
Q3,deep__ble_late_items_mean,global_z,-0.21817866420098556,0.21817866420098556
Q3,deep__ble_late_unique_mean,global_z,-0.21817866420098556,0.21817866420098556
Q3,deep__ble_late_unique_max,global_z,-0.21211624327506376,0.21211624327506376
Q3,deep__ble_morning_unique_max,subject_center,-0.20962619383537648,0.20962619383537648
Q3,deep__phone_charge_m_charging_morning_max,subject_center,0.205393622752913,0.205393622752913
S1,deep__watch_light_w_light_all_median,subject_center,-0.1925686029777561,0.1925686029777561
S1,deep__watch_light_w_light_all_median,subject_z,-0.18971918866592943,0.18971918866592943
S1,deep__usage_all_usage_kw_video_time_max,subject_z,0.17634642681951299,0.17634642681951299
S1,deep__ambience_afternoon_hour_count,subject_rank,0.17045065392325043,0.17045065392325043
S1,deep__ambience_afternoon_top_prob_count,subject_rank,0.17045065392325043,0.17045065392325043
S1,deep__ambience_afternoon_top_is_speech_count,subject_rank,0.17045065392325043,0.17045065392325043
S2,quiet__quiet_w23_32_screen_step_dur,global_z,0.1883639532285648,0.1883639532285648
S2,quiet__quiet_w23_32_screen_step_speed_dur,global_z,0.1883639532285648,0.1883639532285648
S2,quiet__quiet_w23_33_screen_step_dur,global_z,0.18781325136462854,0.18781325136462854
S2,quiet__quiet_w23_33_screen_step_speed_dur,global_z,0.18781325136462854,0.18781325136462854
S2,quiet__quiet_w23_32_screen_dur,global_z,0.18691407866923915,0.18691407866923915
S2,quiet__quiet_w22_32_screen_dur,global_z,0.18666737512307557,0.18666737512307557
S3,deep__phone_light_m_light_late_std,subject_center,0.1991995074549274,0.1991995074549274
S3,deep__wifi_morning_rows,global_z,0.17443797935334496,0.17443797935334496
S3,deep__wifi_morning_unique_max,subject_rank,0.17175741955634508,0.17175741955634508
S3,deep__hr_morning_rows,subject_z,0.17089959040872477,0.17089959040872477
S3,deep__phone_light_m_light_late_q90,subject_center,0.1674263151978827,0.1674263151978827
S3,deep__hr_morning_points,subject_z,0.16145345951951354,0.16145345951951354
S4,deep__phone_light_m_light_evening_log_mean,subject_center,0.20079883002681664,0.20079883002681664
S4,deep__hr_afternoon_std_mean,subject_rank,-0.198875740055948,0.198875740055948
S4,deep__usage_all_usage_kw_video_time_mean,subject_center,-0.1933715706957847,0.1933715706957847
S4,proxy__proxy_screen_post2h_wlight_mean,subject_center,0.19070286998304153,0.19070286998304153
S4,proxy__proxy_screen_step_post2h_wlight_mean,subject_center,0.19007986500126212,0.19007986500126212
S4,proxy__proxy_screen_step_speed_post2h_wlight_mean,subject_center,0.19007986500126212,0.19007986500126212
