source_basename,feature_block,actual_identity_pred,null_pred_mean,actual_rank_vs_placement_null,placement_null_count,recipe,source_actual_p90,source_null_strict_rate,source_p90_dominance,source_mean_dominance,source_worst_mode_p90_dominance,source_row_p90_dominance,source_subject_p90_dominance,source_dateblock_p90_dominance,source_final_decision,identity_health_gap
submission_e315_humancomp_target_norm_S1_maxmean_c48_w5_00_3f3c3c9d.csv,human_signature,0.9911027569342351,0.07164738746210111,1.0,15,target_consensus,-0.0005232480931267,0.4545454545454545,0.9545454545454546,0.4090909090909091,0.8,1.0,1.0,1.0,information_sensor_only,0.19999999999999996
submission_e315_humancomp_target_norm_S1_maxmean_c48_w8_00_3f3c3c9d.csv,human_signature,0.9911027569342349,0.061806238286871824,1.0,15,target_consensus,-0.0005232480931267,0.4545454545454545,0.8636363636363636,0.4090909090909091,0.8,0.8,0.8,1.0,information_sensor_only,0.19999999999999996
submission_e315_humancomp_target_norm_S1_maxmean_c96_w1_50_3f3c3c9d.csv,human_signature,0.992343903565733,0.05416376060859884,1.0,15,target_consensus,-0.0005232480931267,0.4545454545454545,0.9545454545454546,0.4545454545454545,0.8,1.0,1.0,0.8,information_sensor_only,0.19999999999999996
submission_e315_humancomp_target_norm_S1_maxmean_c96_w3_00_3f3c3c9d.csv,human_signature,0.9924498011973585,0.034723173844052546,1.0,15,target_consensus,-0.0005232480931267,0.6363636363636364,0.8181818181818182,0.5,0.4,0.4,0.8,1.0,information_sensor_only,0.6
submission_e315_humancomp_target_norm_S1_maxmean_c96_w5_00_3f3c3c9d.csv,human_signature,0.9915859306833736,0.04154063929406293,1.0,15,target_consensus,-0.0005232480931267,0.6818181818181818,0.7727272727272727,0.4545454545454545,0.6,0.6,0.6,1.0,information_sensor_only,0.4
submission_e315_humancomp_target_norm_S1_maxmean_c96_w8_00_3f3c3c9d.csv,human_signature,0.9921534002251078,0.041840900282079194,1.0,15,target_consensus,-0.0005232480931267,0.5454545454545454,0.8636363636363636,0.4545454545454545,0.6,0.6,1.0,1.0,information_sensor_only,0.4
submission_e315_humancomp_target_norm_S1_maxmean_call_w1_50_3f3c3c9d.csv,human_signature,0.9911027569342353,0.04455687386307166,1.0,15,target_consensus,-0.0005232480931267,0.5909090909090909,0.7727272727272727,0.5,0.6,0.6,0.6,0.8,information_sensor_only,0.4
submission_e315_humancomp_target_norm_S1_maxmean_call_w3_00_3f3c3c9d.csv,human_signature,0.992343903565733,0.06739150955850896,1.0,15,target_consensus,-0.0005232480931267,0.4090909090909091,0.7272727272727273,0.5,0.2,0.2,0.8,0.8,information_sensor_only,0.8
submission_e315_humancomp_target_norm_S1_maxmean_call_w5_00_3f3c3c9d.csv,human_signature,0.9924498011973585,0.04710838451933325,1.0,15,target_consensus,-0.0005232480931267,0.3636363636363636,0.7272727272727273,0.5454545454545454,0.2,0.2,0.6,1.0,information_sensor_only,0.8
submission_e315_humancomp_target_norm_S1_maxmean_call_w8_00_3f3c3c9d.csv,human_signature,0.9915859306833734,0.04684609913403833,1.0,15,target_consensus,-0.0005232480931267,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.4,0.6,0.4,0.4,information_sensor_only,0.6
submission_e315_humancomp_target_norm_S1_tbal_c48_w1_50_3f3c3c9d.csv,human_signature,0.992153400225108,0.038177987104898496,1.0,15,target_consensus,-0.0005232480931267,0.6363636363636364,0.6818181818181818,0.3181818181818182,0.4,0.8,0.8,0.6,information_sensor_only,0.6
submission_e315_humancomp_target_norm_S1_tbal_c48_w3_00_3f3c3c9d.csv,human_signature,0.9911027569342353,0.04345884879264798,1.0,15,target_consensus,-0.0005232480931267,0.6363636363636364,0.7272727272727273,0.5454545454545454,0.4,0.6,0.4,0.8,information_sensor_only,0.6
submission_e315_humancomp_tbstory_bedtime_arousal_all_c96_w1_50_98ae1d86.csv,human_signature,0.9952436284525884,0.10318775549787124,1.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.4545454545454545,0.8181818181818182,0.8636363636363636,0.0,1.0,0.8,0.6,blocked_by_human_ready_composition_nulls,1.0
submission_e315_humancomp_tbstory_bedtime_arousal_all_call_w1_50_98ae1d86.csv,human_signature,0.9948059794082336,0.046622606452849054,1.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.4090909090909091,0.8181818181818182,0.9090909090909092,0.0,1.0,0.8,0.6,blocked_by_human_ready_composition_nulls,1.0
submission_e315_humancomp_tbstory_bedtime_arousal_qs_c96_w1_50_98ae1d86.csv,human_signature,0.9952936579354944,0.05711899610881547,1.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.5,0.7272727272727273,0.8181818181818182,0.0,1.0,0.2,0.8,blocked_by_human_ready_composition_nulls,1.0
submission_e315_humancomp_tbstory_bedtime_arousal_qs_call_w1_50_98ae1d86.csv,human_signature,0.9944453460737053,0.07801982179070852,1.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.5454545454545454,0.7272727272727273,0.7272727272727273,0.0,1.0,0.4,0.8,blocked_by_human_ready_composition_nulls,1.0
submission_e315_humancomp_tbstory_bedtime_arousal_s_c96_w1_50_98ae1d86.csv,human_signature,0.9952436284525884,0.05663051464021289,1.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.4090909090909091,0.7727272727272727,0.8181818181818182,0.0,1.0,0.4,0.8,blocked_by_human_ready_composition_nulls,1.0
submission_e315_humancomp_tbstory_bedtime_arousal_s_call_w1_50_98ae1d86.csv,human_signature,0.9952875007200592,0.08390535210628682,1.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.4090909090909091,0.8181818181818182,0.8636363636363636,0.0,1.0,0.8,0.8,blocked_by_human_ready_composition_nulls,1.0
submission_e315_humancomp_family_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv__09a4b12d.csv,human_signature,0.1714213886460097,0.061814557900671745,0.9333333333333333,15,family_consensus,-0.0001714366393983,0.7727272727272727,0.4545454545454545,0.5454545454545454,0.0,0.8,0.0,0.0,blocked_by_human_ready_composition_nulls,0.9333333333333333
submission_e315_humancomp_family_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv__09a4b12d.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0001714366393983,0.7727272727272727,0.4545454545454545,0.5454545454545454,0.0,0.8,0.0,0.0,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_family_bedtime_arousal_l1mean_c160_w12_00_6e0c7ea0.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.000264852647856,0.4545454545454545,0.8636363636363636,0.7727272727272727,0.6,1.0,0.6,0.8,blocked_by_human_ready_composition_nulls,-0.6
submission_e315_humancomp_family_bedtime_arousal_l1mean_c24_w12_00_0958e5f2.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0002904996770849,0.6818181818181818,0.6363636363636364,0.6818181818181818,0.0,1.0,0.0,0.4,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_family_bedtime_arousal_l1mean_c48_w12_00_e61f47be.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0002578236366014,0.6363636363636364,0.7272727272727273,0.7727272727272727,0.4,1.0,0.4,0.4,blocked_by_human_ready_composition_nulls,-0.4
submission_e315_humancomp_family_bedtime_arousal_l1mean_c96_w12_00_6e0c7ea0.csv,shape_signature,0.5000000000000012,0.5000000000000011,0.0,15,family_consensus,-0.000264852647856,0.5909090909090909,0.8636363636363636,0.8636363636363636,0.6,1.0,0.6,0.8,blocked_by_human_ready_composition_nulls,-0.6
submission_e315_humancomp_family_bedtime_arousal_l1mean_call_w12_00_6e0c7ea0.csv,shape_signature,0.5000000000000023,0.5000000000000024,0.0,15,family_consensus,-0.000264852647856,0.6363636363636364,0.7727272727272727,0.7272727272727273,0.4,0.8,0.4,0.8,blocked_by_human_ready_composition_nulls,-0.4
submission_e315_humancomp_family_bedtime_arousal_maxmean_c160_w5_00_5548dd85.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0001997063601529,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.2,0.6,0.2,1.0,blocked_by_human_ready_composition_nulls,-0.2
submission_e315_humancomp_family_bedtime_arousal_maxmean_c160_w8_00_6d271745.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0002935588545162,0.5,0.9545454545454546,0.7272727272727273,0.8,0.8,1.0,1.0,blocked_by_human_ready_composition_nulls,-0.8
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w12_00_7d4e5920.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0003035021835329,0.7272727272727273,0.7727272727272727,0.7727272727272727,0.4,1.0,0.4,0.6,blocked_by_human_ready_composition_nulls,-0.4
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w5_00_827a8fe9.csv,shape_signature,0.49999999999999756,0.49999999999999745,0.0,15,family_consensus,-0.0002352953433375,0.6363636363636364,0.5909090909090909,0.6818181818181818,0.0,1.0,0.0,0.2,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w8_00_82833aba.csv,shape_signature,0.499999999999999,0.49999999999999906,0.0,15,family_consensus,-0.0002910702772185,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,1.0,0.4,0.0,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w12_00_8467d720.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0003388626996542,0.5454545454545454,0.7272727272727273,0.7727272727272727,0.2,0.8,0.8,0.2,information_sensor_only,-0.2
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w5_00_d15a6127.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0002289347369142,0.5909090909090909,0.6363636363636364,0.6818181818181818,0.2,1.0,0.2,0.2,blocked_by_human_ready_composition_nulls,-0.2
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w8_00_af769609.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0003366717219436,0.5,0.7272727272727273,0.6818181818181818,0.4,1.0,0.4,0.4,blocked_by_human_ready_composition_nulls,-0.4
submission_e315_humancomp_family_bedtime_arousal_maxmean_c96_w5_00_5548dd85.csv,shape_signature,0.5000000000000008,0.5000000000000008,0.0,15,family_consensus,-0.0001997063601529,0.6363636363636364,0.7727272727272727,0.7272727272727273,0.2,1.0,0.2,0.8,blocked_by_human_ready_composition_nulls,-0.2
submission_e315_humancomp_family_bedtime_arousal_maxmean_c96_w8_00_6d271745.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0002935588545162,0.5454545454545454,0.8636363636363636,0.7727272727272727,0.6,1.0,0.8,0.6,blocked_by_human_ready_composition_nulls,-0.6
submission_e315_humancomp_family_bedtime_arousal_maxmean_call_w5_00_5548dd85.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0001997063601529,0.5454545454545454,0.5909090909090909,0.7272727272727273,0.0,1.0,0.0,0.2,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_family_bedtime_arousal_maxmean_call_w8_00_6d271745.csv,shape_signature,0.5,0.5,0.0,15,family_consensus,-0.0002935588545162,0.5454545454545454,0.9090909090909092,0.8181818181818182,0.6,1.0,0.6,1.0,blocked_by_human_ready_composition_nulls,-0.6
submission_e315_humancomp_neg_top3_l1avg_c160_w10_00_f27cec0c.csv,shape_signature,0.5,0.5,0.0,15,ranked_negative_stack,-0.000205065150528,0.6363636363636364,0.5909090909090909,0.5909090909090909,0.0,1.0,0.2,0.0,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_neg_top3_l1avg_c160_w4_00_f7d22a7c.csv,shape_signature,0.49999999999999967,0.49999999999999983,0.0,15,ranked_negative_stack,-0.0001915696019216,0.6363636363636364,0.7272727272727273,0.5454545454545454,0.4,0.8,0.4,0.6,blocked_by_human_ready_composition_nulls,-0.4
submission_e315_humancomp_neg_top3_l1avg_c160_w7_00_7bdd4f0d.csv,shape_signature,0.5000000000000024,0.5000000000000026,0.0,15,ranked_negative_stack,-0.0001926134018441,0.5909090909090909,0.6818181818181818,0.6363636363636364,0.2,1.0,0.4,0.2,blocked_by_human_ready_composition_nulls,-0.2
submission_e315_humancomp_neg_top3_l1avg_c24_w10_00_043a0d25.csv,shape_signature,0.5,0.5,0.0,15,ranked_negative_stack,-0.000217726688345,0.7272727272727273,0.5,0.5454545454545454,0.0,0.8,0.0,0.0,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_neg_top3_l1avg_c24_w2_00_987ad0c0.csv,shape_signature,0.5,0.5,0.0,15,ranked_negative_stack,-0.000171787921174,0.8181818181818182,1.0,0.5909090909090909,1.0,1.0,1.0,1.0,blocked_by_human_ready_composition_nulls,-1.0
submission_e315_humancomp_neg_top3_l1avg_c24_w4_00_45b3e432.csv,shape_signature,0.5,0.5,0.0,15,ranked_negative_stack,-0.0001981979170347,0.6363636363636364,0.8181818181818182,0.7727272727272727,0.6,1.0,0.6,0.6,blocked_by_human_ready_composition_nulls,-0.6
submission_e315_humancomp_neg_top3_l1avg_c24_w7_00_36ae47f4.csv,shape_signature,0.5000000000000009,0.5000000000000009,0.0,15,ranked_negative_stack,-0.0002010178557434,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.2,1.0,0.2,0.2,blocked_by_human_ready_composition_nulls,-0.2
submission_e315_humancomp_neg_top3_l1avg_c48_w10_00_f27cec0c.csv,shape_signature,0.5000000000000028,0.5000000000000028,0.0,15,ranked_negative_stack,-0.000205065150528,0.5909090909090909,0.5454545454545454,0.5454545454545454,0.0,1.0,0.0,0.0,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_neg_top3_l1avg_c48_w4_00_f7d22a7c.csv,shape_signature,0.5,0.5,0.0,15,ranked_negative_stack,-0.0001915696019216,0.7272727272727273,0.7272727272727273,0.5,0.2,1.0,0.2,0.6,blocked_by_human_ready_composition_nulls,-0.2
submission_e315_humancomp_neg_top3_l1avg_c48_w7_00_7bdd4f0d.csv,shape_signature,0.5,0.5,0.0,15,ranked_negative_stack,-0.0001926134018441,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.2,0.8,0.2,0.4,blocked_by_human_ready_composition_nulls,-0.2
submission_e315_humancomp_neg_top3_l1avg_c96_w10_00_f27cec0c.csv,shape_signature,0.5,0.5,0.0,15,ranked_negative_stack,-0.000205065150528,0.6818181818181818,0.5,0.4090909090909091,0.0,0.8,0.0,0.0,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_neg_top3_l1avg_c96_w4_00_f7d22a7c.csv,shape_signature,0.49999999999999967,0.49999999999999983,0.0,15,ranked_negative_stack,-0.0001915696019216,0.6363636363636364,0.8181818181818182,0.6818181818181818,0.6,1.0,0.6,0.6,blocked_by_human_ready_composition_nulls,-0.6
submission_e315_humancomp_neg_top3_l1avg_c96_w7_00_7bdd4f0d.csv,shape_signature,0.5000000000000024,0.5000000000000026,0.0,15,ranked_negative_stack,-0.0001926134018441,0.6818181818181818,0.5454545454545454,0.5454545454545454,0.0,1.0,0.0,0.0,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w5_00_deb13e14.csv,shape_signature,0.5000000000000047,0.5000000000000046,0.0,15,orthogonal_story_stack,-0.0001842228078443,0.5909090909090909,0.9090909090909092,0.5,0.8,1.0,0.8,0.8,blocked_by_human_ready_composition_nulls,-0.8
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w8_00_5dabd4d6.csv,shape_signature,0.5000000000000058,0.5000000000000056,0.0,15,orthogonal_story_stack,-0.0001743924526531,0.6363636363636364,0.8636363636363636,0.5909090909090909,0.4,1.0,1.0,0.4,blocked_by_human_ready_composition_nulls,-0.4
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w5_00_deb13e14.csv,shape_signature,0.500000000000006,0.5000000000000061,0.0,15,orthogonal_story_stack,-0.0001842228078443,0.5,0.9090909090909092,0.4545454545454545,0.6,1.0,1.0,0.6,blocked_by_human_ready_composition_nulls,-0.6
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w8_00_5dabd4d6.csv,shape_signature,0.5,0.5,0.0,15,orthogonal_story_stack,-0.0001743924526531,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.6,0.0,0.8,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_orth_s0_n3_maxavg_call_w5_00_deb13e14.csv,shape_signature,0.5,0.5,0.0,15,orthogonal_story_stack,-0.0001842228078443,0.6818181818181818,0.9545454545454546,0.5454545454545454,0.8,1.0,1.0,0.8,blocked_by_human_ready_composition_nulls,-0.8
submission_e315_humancomp_orth_s0_n3_maxavg_call_w8_00_5dabd4d6.csv,shape_signature,0.5,0.5,0.0,15,orthogonal_story_stack,-0.0001743924526531,0.6363636363636364,0.7272727272727273,0.5909090909090909,0.2,1.0,0.2,0.6,blocked_by_human_ready_composition_nulls,-0.2
submission_e315_humancomp_orth_s0_n8_maxavg_c128_w5_00_9dadb527.csv,shape_signature,0.4999999999999982,0.4999999999999982,0.0,15,orthogonal_story_stack,-0.0002581217737211,0.1363636363636363,0.8181818181818182,0.6818181818181818,0.4,1.0,1.0,0.4,hold_for_more_local_evidence,-0.4
submission_e315_humancomp_orth_s0_n8_maxavg_c128_w8_00_400d1da5.csv,shape_signature,0.4999999999999989,0.499999999999999,0.0,15,orthogonal_story_stack,-0.0003213867087521,0.1818181818181818,0.8181818181818182,0.7727272727272727,0.6,1.0,0.6,0.8,hold_for_more_local_evidence,-0.6
submission_e315_humancomp_orth_s0_n8_maxavg_c64_w5_00_7a284107.csv,shape_signature,0.5,0.5,0.0,15,orthogonal_story_stack,-0.0002703335506314,0.1818181818181818,0.7272727272727273,0.5454545454545454,0.4,1.0,0.4,0.6,hold_for_more_local_evidence,-0.4
submission_e315_humancomp_orth_s0_n8_maxavg_c64_w8_00_7750cef1.csv,shape_signature,0.5,0.5,0.0,15,orthogonal_story_stack,-0.0003421313116909,0.0909090909090909,0.5909090909090909,0.5454545454545454,0.0,1.0,0.0,0.2,hold_for_more_local_evidence,0.0
submission_e315_humancomp_orth_s0_n8_maxavg_call_w5_00_9dadb527.csv,shape_signature,0.5,0.5,0.0,15,orthogonal_story_stack,-0.0002581217737211,0.1363636363636363,0.8636363636363636,0.7272727272727273,0.6,1.0,0.8,0.6,hold_for_more_local_evidence,-0.6
submission_e315_humancomp_orth_s0_n8_maxavg_call_w8_00_400d1da5.csv,shape_signature,0.4999999999999989,0.499999999999999,0.0,15,orthogonal_story_stack,-0.0003213867087521,0.0909090909090909,0.7272727272727273,0.6363636363636364,0.2,1.0,0.2,0.6,hold_for_more_local_evidence,-0.2
submission_e315_humancomp_target_norm_S1_maxmean_c160_w1_50_3f3c3c9d.csv,shape_signature,0.5000000000000019,0.5000000000000019,0.0,15,target_consensus,-0.0005232480931267,0.5454545454545454,0.6818181818181818,0.5454545454545454,0.4,0.4,0.8,0.6,information_sensor_only,-0.4
submission_e315_humancomp_target_norm_S1_maxmean_c160_w3_00_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.6818181818181818,0.7272727272727273,0.4545454545454545,0.6,0.8,0.6,0.6,information_sensor_only,-0.6
submission_e315_humancomp_target_norm_S1_maxmean_c160_w5_00_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.5454545454545454,0.9090909090909092,0.4545454545454545,0.8,0.8,0.8,1.0,information_sensor_only,-0.8
submission_e315_humancomp_target_norm_S1_maxmean_c160_w8_00_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.7272727272727273,0.6818181818181818,0.5909090909090909,0.2,0.2,1.0,0.4,information_sensor_only,-0.2
submission_e315_humancomp_target_norm_S1_maxmean_c48_w1_50_3f3c3c9d.csv,shape_signature,0.5000000000000021,0.500000000000002,0.0,15,target_consensus,-0.0005232480931267,0.5909090909090909,0.9090909090909092,0.4090909090909091,0.8,0.8,1.0,1.0,information_sensor_only,-0.8
submission_e315_humancomp_target_norm_S1_maxmean_c48_w3_00_3f3c3c9d.csv,shape_signature,0.5000000000000019,0.5000000000000019,0.0,15,target_consensus,-0.0005232480931267,0.4545454545454545,0.9545454545454546,0.5,0.8,1.0,0.8,1.0,information_sensor_only,-0.8
submission_e315_humancomp_target_norm_S1_maxmean_c48_w5_00_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.4545454545454545,0.9545454545454546,0.4090909090909091,0.8,1.0,1.0,1.0,information_sensor_only,-0.8
submission_e315_humancomp_target_norm_S1_maxmean_c48_w8_00_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.4545454545454545,0.8636363636363636,0.4090909090909091,0.8,0.8,0.8,1.0,information_sensor_only,-0.8
submission_e315_humancomp_target_norm_S1_maxmean_c96_w1_50_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.4545454545454545,0.9545454545454546,0.4545454545454545,0.8,1.0,1.0,0.8,information_sensor_only,-0.8
submission_e315_humancomp_target_norm_S1_maxmean_c96_w3_00_3f3c3c9d.csv,shape_signature,0.5000000000000021,0.500000000000002,0.0,15,target_consensus,-0.0005232480931267,0.6363636363636364,0.8181818181818182,0.5,0.4,0.4,0.8,1.0,information_sensor_only,-0.4
submission_e315_humancomp_target_norm_S1_maxmean_c96_w5_00_3f3c3c9d.csv,shape_signature,0.5000000000000019,0.5000000000000019,0.0,15,target_consensus,-0.0005232480931267,0.6818181818181818,0.7727272727272727,0.4545454545454545,0.6,0.6,0.6,1.0,information_sensor_only,-0.6
submission_e315_humancomp_target_norm_S1_maxmean_c96_w8_00_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.5454545454545454,0.8636363636363636,0.4545454545454545,0.6,0.6,1.0,1.0,information_sensor_only,-0.6
submission_e315_humancomp_target_norm_S1_maxmean_call_w1_50_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.5909090909090909,0.7727272727272727,0.5,0.6,0.6,0.6,0.8,information_sensor_only,-0.6
submission_e315_humancomp_target_norm_S1_maxmean_call_w3_00_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.4090909090909091,0.7272727272727273,0.5,0.2,0.2,0.8,0.8,information_sensor_only,-0.2
submission_e315_humancomp_target_norm_S1_maxmean_call_w5_00_3f3c3c9d.csv,shape_signature,0.5000000000000021,0.500000000000002,0.0,15,target_consensus,-0.0005232480931267,0.3636363636363636,0.7272727272727273,0.5454545454545454,0.2,0.2,0.6,1.0,information_sensor_only,-0.2
submission_e315_humancomp_target_norm_S1_maxmean_call_w8_00_3f3c3c9d.csv,shape_signature,0.5000000000000019,0.5000000000000019,0.0,15,target_consensus,-0.0005232480931267,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.4,0.6,0.4,0.4,information_sensor_only,-0.4
submission_e315_humancomp_target_norm_S1_tbal_c48_w1_50_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.6363636363636364,0.6818181818181818,0.3181818181818182,0.4,0.8,0.8,0.6,information_sensor_only,-0.4
submission_e315_humancomp_target_norm_S1_tbal_c48_w3_00_3f3c3c9d.csv,shape_signature,0.5,0.5,0.0,15,target_consensus,-0.0005232480931267,0.6363636363636364,0.7272727272727273,0.5454545454545454,0.4,0.6,0.4,0.8,information_sensor_only,-0.4
submission_e315_humancomp_tbstory_bedtime_arousal_all_c96_w1_50_98ae1d86.csv,shape_signature,0.5,0.5,0.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.4545454545454545,0.8181818181818182,0.8636363636363636,0.0,1.0,0.8,0.6,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_tbstory_bedtime_arousal_all_call_w1_50_98ae1d86.csv,shape_signature,0.5000000000000001,0.5000000000000001,0.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.4090909090909091,0.8181818181818182,0.9090909090909092,0.0,1.0,0.8,0.6,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_tbstory_bedtime_arousal_qs_c96_w1_50_98ae1d86.csv,shape_signature,0.5000000000000017,0.5000000000000017,0.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.5,0.7272727272727273,0.8181818181818182,0.0,1.0,0.2,0.8,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_tbstory_bedtime_arousal_qs_call_w1_50_98ae1d86.csv,shape_signature,0.5,0.5,0.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.5454545454545454,0.7272727272727273,0.7272727272727273,0.0,1.0,0.4,0.8,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_tbstory_bedtime_arousal_s_c96_w1_50_98ae1d86.csv,shape_signature,0.5,0.5,0.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.4090909090909091,0.7727272727272727,0.8181818181818182,0.0,1.0,0.4,0.8,blocked_by_human_ready_composition_nulls,0.0
submission_e315_humancomp_tbstory_bedtime_arousal_s_call_w1_50_98ae1d86.csv,shape_signature,0.5,0.5,0.0,15,target_balanced_story_stack,-8.95117252353322e-05,0.4090909090909091,0.8181818181818182,0.8636363636363636,0.0,1.0,0.8,0.8,blocked_by_human_ready_composition_nulls,0.0
