pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,selected_tail_adv_mean,selected_e72_pos_mean,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,e85,s3_e72_pos_q0.75,s3,0.25,10.0,10.0,0.0,0.022557495080714297,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,394,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,e85,s3_e72_pos_q0.75,s3,0.5,10.0,10.0,0.0,0.022557495080714297,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,395,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,e85,s3_e72_pos_q0.75,s3,0.75,10.0,10.0,0.0,0.022557495080714297,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,396,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,e85,s3_e72_pos_q0.75,s3,1.0,10.0,10.0,0.0,0.022557495080714297,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,397,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,e85,s3_e72_pos_q0.90,s3,0.25,4.0,4.0,0.0,0.028734276291873445,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,406,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,e85,s3_e72_pos_q0.90,s3,0.5,4.0,4.0,0.0,0.028734276291873445,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,407,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,e85,s3_e72_pos_q0.90,s3,0.75,4.0,4.0,0.0,0.028734276291873445,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,408,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,e85,s3_e72_pos_q0.90,s3,1.0,4.0,4.0,0.0,0.028734276291873445,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,409,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e95_fallback,q2,0.25,29.0,29.0,0.0,0.011974450947886814,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,486,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e95_fallback,q2,0.5,29.0,29.0,0.0,0.011974450947886814,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,487,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e95_fallback,q2,0.75,29.0,29.0,0.0,0.011974450947886814,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,488,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e95_fallback,q2,1.0,29.0,29.0,0.0,0.011974450947886814,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,489,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e72_pos_q0.50,q2,0.25,20.0,20.0,0.0,0.013089287576736974,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,518,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e72_pos_q0.50,q2,0.5,20.0,20.0,0.0,0.013089287576736974,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,519,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e72_pos_q0.50,q2,0.75,20.0,20.0,0.0,0.013089287576736974,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,520,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e72_pos_q0.50,q2,1.0,20.0,20.0,0.0,0.013089287576736974,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,521,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e72_pos_q0.75,q2,0.25,10.0,10.0,0.0,0.015161542283011304,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,530,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
6,0,e101_e95_q2s3_tail_graft_541e3973,e95_q2s3_tail_graft,e95,mixmin,q2_e72_pos_q0.75,q2,0.5,10.0,10.0,0.0,0.015161542283011304,-2.6207391227939247e-05,-2.6207391227939247e-05,-3.206587268245187e-05,-5.237699563953591e-06,-5.237699563953591e-06,-1.1858257184638177e-05,-3.382512599237053e-05,-3.382512599237053e-05,-3.206587268245187e-05,-3.955934812749362e-05,-3.955934812749362e-05,-3.206587268245187e-05,-3.955934812749362e-05,-5.237699563953591e-06,3,3,531,-0.000132931105064088,-5.0461039464821944e-05,-0.0001750389610192249,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064805,4.949975109809384e-05,0.7222222222222222,0.9722222222222222,True,0.005548278423068733,0.0043169757420437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007889140929277208,0.002542592130590844,0.33569169885030703,0.0027017499803879156,1.14525787886106e-05,0.0,0,True,True,0.0,0.0,0.0,0.0,-1.5310700000044092e-05,-1.531070000003636e-05,-1.5310700000048527e-05,-1.5310700000048527e-05,4.435812413452495e-18,1.2164608430713466e-17,-1.3385567390764643e-22,-9.107881153272047e-23,2.710505431213761e-20,1.0121975957053102e-16,1.3552527156068805e-20,1.3552527156068805e-20,False
