file,min_prob,max_prob,mean_prob,prob_span,mean_abs_move_vs_stage2,mean_abs_move_vs_raw05,mean_abs_move_vs_a2c8,rms_move_vs_a2c8,max_abs_move_vs_a2c8,move_abs_a2c8_Q1,mean_prob_Q1,move_abs_a2c8_Q2,mean_prob_Q2,move_abs_a2c8_Q3,mean_prob_Q3,move_abs_a2c8_S1,mean_prob_S1,move_abs_a2c8_S2,mean_prob_S2,move_abs_a2c8_S3,mean_prob_S3,move_abs_a2c8_S4,mean_prob_S4,proj_a2c8,cos_a2c8,proj_raw05,cos_raw05,proj_final9,cos_final9,proj_ordinal,cos_ordinal,proj_q2_bad,cos_q2_bad,proj_resid_bad,cos_resid_bad,proj_lejepa_bad,cos_lejepa_bad,bad_axis_abs_load,bad_axis_positive_load,good_axis_load,good_span_residual_ratio,bad_to_good_load_ratio,raw05_a2c8_compat_energy,public_lb,note,known_source,source_path,candidate_family,basename,sensor_tag,target_mask_name,row_mask_name,row_mask_kind,row_mask_size,row_mask_frac,scale,target_mask,selector_delta_vs_a2c8_public,selector_p90_delta_vs_a2c8_public,selector_stress_spread,beats_a2c8_scenario_rate,resolved_better_than_a2c8_gate,candidate_selector_risk,pair_model_scenario_count,pair_delta_vs_a2c8_mean,pair_delta_vs_a2c8_median,pair_delta_vs_a2c8_p10,pair_delta_vs_a2c8_p90,pair_delta_vs_a2c8_min,pair_delta_vs_a2c8_max,pair_delta_vs_a2c8_spread,pair_beats_a2c8_rate,pair_delta_vs_raw05_mean,pair_delta_vs_raw05_p90,pair_beats_raw05_rate,pair_delta_vs_stage2_mean,pair_probe_gate,pair_control_better_than_a2c8_gate,pair_submit_gate,pair_selector_conflict,pair_rank_score,dominant_target,movement_scale,q3s4_move_share,old_majority,pair_majority,two_selector_majority,pair_p90_negative,localized_sensor_candidate,localization_rank
analysis_outputs/submission_label_flow_locsensor_contrast_6b_q3_s4_block_id02_b02_s1p00_ea4fdc0b.csv,0.0630798631469936,0.9797988457189036,0.5939709118212018,0.91671898257191,0.04402235865809425,0.00854233480478774,1.2723370204898863e-05,0.0005322567626615716,0.022265897858568584,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,4.940492459581946e-18,0.6095748903712128,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,8.906359143427994e-05,0.5651788053581045,1.000204360600614,0.9999582820331305,1.086842730052663,0.9817252943690828,0.03584996329543823,0.1438708253558917,0.040452043085073094,0.12977969632763323,0.0008854226112527473,0.0018237148863096337,0.0015059391302308224,0.003686867469151168,0.014234668260344892,0.03797394822828206,0.03685205154436501,0.03685205154436501,2.087047090653277,0.009132858449436072,0.017657508396311392,0.009190897342019291,,,,analysis_outputs/submission_label_flow_locsensor_contrast_6b_q3_s4_block_id02_b02_s1p00_ea4fdc0b.csv,label_flow_localized_sensor,submission_label_flow_locsensor_contrast_6b_q3_s4_block_id02_b02_s1p00_ea4fdc0b.csv,contrast_6b,q3_s4,block_id02_b02,date_block,8,0.032,1.0,"Q3,S4",0.0002849247351442985,0.0005800362847109275,0.0014189072065030617,0.41312741312741313,False,0.578014011627099,370,-4.858737462739421e-06,-6.006240098721106e-07,-1.6348962721872657e-05,-2.0315143319284973e-07,-3.9505509488115144e-05,6.408989800792673e-06,4.591449928890782e-05,0.9648648648648649,-4.379485742052228e-05,2.25124696600216e-05,0.8594594594594595,-0.00023923348987187133,True,True,False,False,1.8472102758682106e-05,S4,1.2723370204898863e-05,0.9999999887719873,False,True,False,True,True,5.617337278507041e-05
analysis_outputs/submission_label_flow_locsensor_contrast_6b_s4_block_id02_b02_s1p00_96c21f59.csv,0.0630798631469936,0.9797988457189036,0.5939709118212018,0.91671898257191,0.04402235865809425,0.00854233480478774,1.2723370204898863e-05,0.0005322567626615716,0.022265897858568584,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,4.940492459581946e-18,0.6095748903712128,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,8.906359143427994e-05,0.5651788053581045,1.000204360600614,0.9999582820331305,1.086842730052663,0.9817252943690828,0.03584996329543823,0.1438708253558917,0.040452043085073094,0.12977969632763323,0.0008854226112527473,0.0018237148863096337,0.0015059391302308224,0.003686867469151168,0.014234668260344892,0.03797394822828206,0.03685205154436501,0.03685205154436501,2.087047090653277,0.009132858449436072,0.017657508396311392,0.009190897342019291,,,,analysis_outputs/submission_label_flow_locsensor_contrast_6b_s4_block_id02_b02_s1p00_96c21f59.csv,label_flow_localized_sensor,submission_label_flow_locsensor_contrast_6b_s4_block_id02_b02_s1p00_96c21f59.csv,contrast_6b,s4,block_id02_b02,date_block,8,0.032,1.0,S4,0.0002849247351442985,0.0005800362847109275,0.0014189072065030617,0.41312741312741313,False,0.578014011627099,370,-4.858737462739421e-06,-6.006240098721106e-07,-1.6348962721872657e-05,-2.0315143319284973e-07,-3.9505509488115144e-05,6.408989800792673e-06,4.591449928890782e-05,0.9648648648648649,-4.379485742052228e-05,2.25124696600216e-05,0.8594594594594595,-0.00023923348987187133,True,True,False,False,1.8472102758682106e-05,S4,1.2723370204898863e-05,0.9999999887719873,False,True,False,True,True,5.617337278507041e-05
analysis_outputs/submission_label_flow_locsensor_conservative_1bb_q3_s4_block_id02_b02_s1p00_0900a1a4.csv,0.0630798631469936,0.9797988457189036,0.5939713629077409,0.91671898257191,0.04402024565807944,0.008540221804772935,1.0610370190093088e-05,0.00044386363023887656,0.018568147832658477,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,4.940492459581946e-18,0.6095748903712128,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,7.427259133063952e-05,0.5651819629638785,1.0001704219550218,0.9999709853303644,1.086800312364854,0.9817327622966604,0.03586181502752989,0.14392509992343874,0.04045361565575076,0.1297907942920066,0.0008854226112527473,0.001823799939121413,0.0015083036375896552,0.0036928285137750308,0.014240438158029433,0.037991112347954915,0.036860972234747214,0.036860972234747214,2.086970734319876,0.007616498361595741,0.017662428902769173,0.009173015001476634,,,,analysis_outputs/submission_label_flow_locsensor_conservative_1bb_q3_s4_block_id02_b02_s1p00_0900a1a4.csv,label_flow_localized_sensor,submission_label_flow_locsensor_conservative_1bb_q3_s4_block_id02_b02_s1p00_0900a1a4.csv,conservative_1bb,q3_s4,block_id02_b02,date_block,8,0.032,1.0,"Q3,S4",0.00028471465131008067,0.0005800195449143786,0.001418850141995165,0.41312741312741313,False,0.5780137156504623,370,-4.051580712818524e-06,-5.008171640529938e-07,-1.36324397927926e-05,-1.6917834938940704e-07,-3.294231022997259e-05,5.344042626131078e-06,3.828635285610366e-05,0.9648648648648649,-4.298770067060138e-05,2.2573233182028027e-05,0.8594594594594595,-0.00023842633312195049,True,True,False,False,1.6978491779383044e-05,S4,1.0610370190093088e-05,0.999999986535987,False,True,False,True,True,5.620539109233219e-05
analysis_outputs/submission_label_flow_locsensor_conservative_1bb_s4_block_id02_b02_s1p00_a778791a.csv,0.0630798631469936,0.9797988457189036,0.5939713629077409,0.91671898257191,0.04402024565807944,0.008540221804772935,1.0610370190093088e-05,0.00044386363023887656,0.018568147832658477,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,4.940492459581946e-18,0.6095748903712128,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,7.427259133063952e-05,0.5651819629638785,1.0001704219550218,0.9999709853303644,1.086800312364854,0.9817327622966604,0.03586181502752989,0.14392509992343874,0.04045361565575076,0.1297907942920066,0.0008854226112527473,0.001823799939121413,0.0015083036375896552,0.0036928285137750308,0.014240438158029433,0.037991112347954915,0.036860972234747214,0.036860972234747214,2.086970734319876,0.007616498361595741,0.017662428902769173,0.009173015001476634,,,,analysis_outputs/submission_label_flow_locsensor_conservative_1bb_s4_block_id02_b02_s1p00_a778791a.csv,label_flow_localized_sensor,submission_label_flow_locsensor_conservative_1bb_s4_block_id02_b02_s1p00_a778791a.csv,conservative_1bb,s4,block_id02_b02,date_block,8,0.032,1.0,S4,0.00028471465131008067,0.0005800195449143786,0.001418850141995165,0.41312741312741313,False,0.5780137156504623,370,-4.051580712818524e-06,-5.008171640529938e-07,-1.36324397927926e-05,-1.6917834938940704e-07,-3.294231022997259e-05,5.344042626131078e-06,3.828635285610366e-05,0.9648648648648649,-4.298770067060138e-05,2.2573233182028027e-05,0.8594594594594595,-0.00023842633312195049,True,True,False,False,1.6978491779383044e-05,S4,1.0610370190093088e-05,0.999999986535987,False,True,False,True,True,5.620539109233219e-05
analysis_outputs/submission_label_flow_locsensor_contrast_6b_q3_s4_block_id02_b02_s0p65_44a9a4aa.csv,0.0630798631469936,0.9797988457189036,0.5939718617478419,0.91671898257191,0.044017905478522544,0.008537881625216027,8.270190633185038e-06,0.00034596689573001703,0.014472833608069391,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,4.940492459581946e-18,0.6095748903712128,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,5.789133443228317e-05,0.5651854548445858,1.000132834390399,0.9999823710007189,1.0867533341324043,0.9817383981282106,0.03587494100053536,0.1439848291601325,0.04045535730162197,0.12980273816255047,0.0008854226112527473,0.0018238892487824469,0.0015109223653438097,0.0036994211776085247,0.014246828407207004,0.03801002168790785,0.03687085203461454,0.03687085203461454,2.0868861685228035,0.005936925557856961,0.01766787885850314,0.00915320822803543,,,,analysis_outputs/submission_label_flow_locsensor_contrast_6b_q3_s4_block_id02_b02_s0p65_44a9a4aa.csv,label_flow_localized_sensor,submission_label_flow_locsensor_contrast_6b_q3_s4_block_id02_b02_s0p65_44a9a4aa.csv,contrast_6b,q3_s4,block_id02_b02,date_block,8,0.032,0.65,"Q3,S4",0.0002844819523656339,0.0005800010024848978,0.0014187869358031069,0.41312741312741313,False,0.5780133878136092,370,-3.1576504193075302e-06,-3.9027904338415813e-07,-1.0623849086772551e-05,-1.3156703491216517e-07,-2.5673459335779573e-05,4.164600360579179e-06,2.983805969635875e-05,0.9648648648648649,-4.2093770377090386e-05,2.3716008867316394e-05,0.8594594594594595,-0.00023753240282843946,True,True,False,False,1.5324278804507954e-05,S4,8.270190633185038e-06,0.9999999827261341,False,True,False,True,True,5.624083674940608e-05
analysis_outputs/submission_label_flow_locsensor_contrast_6b_s4_block_id02_b02_s0p65_8dbb9686.csv,0.0630798631469936,0.9797988457189036,0.5939718617478419,0.91671898257191,0.044017905478522544,0.008537881625216027,8.270190633185038e-06,0.00034596689573001703,0.014472833608069391,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,4.940492459581946e-18,0.6095748903712128,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,5.789133443228317e-05,0.5651854548445858,1.000132834390399,0.9999823710007189,1.0867533341324043,0.9817383981282106,0.03587494100053536,0.1439848291601325,0.04045535730162197,0.12980273816255047,0.0008854226112527473,0.0018238892487824469,0.0015109223653438097,0.0036994211776085247,0.014246828407207004,0.03801002168790785,0.03687085203461454,0.03687085203461454,2.0868861685228035,0.005936925557856961,0.01766787885850314,0.00915320822803543,,,,analysis_outputs/submission_label_flow_locsensor_contrast_6b_s4_block_id02_b02_s0p65_8dbb9686.csv,label_flow_localized_sensor,submission_label_flow_locsensor_contrast_6b_s4_block_id02_b02_s0p65_8dbb9686.csv,contrast_6b,s4,block_id02_b02,date_block,8,0.032,0.65,S4,0.0002844819523656339,0.0005800010024848978,0.0014187869358031069,0.41312741312741313,False,0.5780133878136092,370,-3.1576504193075302e-06,-3.9027904338415813e-07,-1.0623849086772551e-05,-1.3156703491216517e-07,-2.5673459335779573e-05,4.164600360579179e-06,2.983805969635875e-05,0.9648648648648649,-4.2093770377090386e-05,2.3716008867316394e-05,0.8594594594594595,-0.00023753240282843946,True,True,False,False,1.5324278804507954e-05,S4,8.270190633185038e-06,0.9999999827261341,False,True,False,True,True,5.624083674940608e-05
analysis_outputs/submission_label_flow_locsensor_conservative_1bb_q3_s4_block_id02_b02_s0p65_f709bfc3.csv,0.0630798631469936,0.9797988457189036,0.5939721541512357,0.91671898257191,0.04401653202851292,0.008536508175206401,6.896740623561247e-06,0.00028851135965526366,0.012069296091227755,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,4.940492459581946e-18,0.6095748903712128,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,4.827718436491662e-05,0.5651875016683424,1.000110774270764,0.999987739531569,1.0867257626353284,0.9817404158013013,0.03588264462639494,0.1440196976607179,0.04045637947256245,0.12980957795595938,0.0008854226112527473,0.0018239392715352458,0.0015124592951270513,0.003703285841793271,0.014250578840701956,0.038021070461757796,0.03687665048336298,0.03687665048336298,2.0868365369060924,0.0049511021543260795,0.017671077640017067,0.009141582813218353,,,,analysis_outputs/submission_label_flow_locsensor_conservative_1bb_q3_s4_block_id02_b02_s0p65_f709bfc3.csv,label_flow_localized_sensor,submission_label_flow_locsensor_conservative_1bb_q3_s4_block_id02_b02_s0p65_f709bfc3.csv,conservative_1bb,q3_s4,block_id02_b02,date_block,8,0.032,0.65,"Q3,S4",0.0002843453686760533,0.0005799901186349654,0.0014187498371949214,0.41312741312741313,False,0.5780131953887953,370,-2.6330072184284167e-06,-3.2540404390772597e-07,-8.858108795812061e-06,-1.0950278920327126e-07,-2.140737124611e-05,3.4723877083075825e-06,2.4879758954417582e-05,0.9648648648648649,-4.1569127176211275e-05,2.456407820997303e-05,0.8594594594594595,-0.00023700775962756036,True,True,False,False,1.4353411551532616e-05,S4,6.896740623561247e-06,0.9999999792861336,False,True,False,True,True,5.626162964481897e-05
analysis_outputs/submission_label_flow_locsensor_conservative_1bb_s4_block_id02_b02_s0p65_19409b4d.csv,0.0630798631469936,0.9797988457189036,0.5939721541512357,0.91671898257191,0.04401653202851292,0.008536508175206401,6.896740623561247e-06,0.00028851135965526366,0.012069296091227755,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,4.940492459581946e-18,0.6095748903712128,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,4.827718436491662e-05,0.5651875016683424,1.000110774270764,0.999987739531569,1.0867257626353284,0.9817404158013013,0.03588264462639494,0.1440196976607179,0.04045637947256245,0.12980957795595938,0.0008854226112527473,0.0018239392715352458,0.0015124592951270513,0.003703285841793271,0.014250578840701956,0.038021070461757796,0.03687665048336298,0.03687665048336298,2.0868365369060924,0.0049511021543260795,0.017671077640017067,0.009141582813218353,,,,analysis_outputs/submission_label_flow_locsensor_conservative_1bb_s4_block_id02_b02_s0p65_19409b4d.csv,label_flow_localized_sensor,submission_label_flow_locsensor_conservative_1bb_s4_block_id02_b02_s0p65_19409b4d.csv,conservative_1bb,s4,block_id02_b02,date_block,8,0.032,0.65,S4,0.0002843453686760533,0.0005799901186349654,0.0014187498371949214,0.41312741312741313,False,0.5780131953887953,370,-2.6330072184284167e-06,-3.2540404390772597e-07,-8.858108795812061e-06,-1.0950278920327126e-07,-2.140737124611e-05,3.4723877083075825e-06,2.4879758954417582e-05,0.9648648648648649,-4.1569127176211275e-05,2.456407820997303e-05,0.8594594594594595,-0.00023700775962756036,True,True,False,False,1.4353411551532616e-05,S4,6.896740623561247e-06,0.9999999792861336,False,True,False,True,True,5.626162964481897e-05
analysis_outputs/submission_label_flow_locsensor_contrast_6b_q3_s4_not_subject_id07_s1p00_e1c5f36d.csv,0.0630798631469936,0.9797988457189036,0.5937149067282562,0.91671898257191,0.04605860274871557,0.014164585634674657,0.006229941348629328,0.039478771300561204,0.5126147401374321,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,0.004837968504996299,0.6104892348596233,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,0.03877162093540899,0.5624724252190751,0.866935379496427,0.7936042089218898,0.9502797081576115,0.7859570778515066,0.022102421429611687,0.08121719246826056,0.023086588873970935,0.06781880907185617,0.0008854226112527473,0.0016698637639875284,0.001051793343774153,0.002357787299002037,0.0027450571538696344,0.006705233286843587,0.016225567545882003,0.016225567545882003,1.8172150876540385,0.6073689350748842,0.008928809609378622,0.022662137970631997,,,,analysis_outputs/submission_label_flow_locsensor_contrast_6b_q3_s4_not_subject_id07_s1p00_e1c5f36d.csv,label_flow_localized_sensor,submission_label_flow_locsensor_contrast_6b_q3_s4_not_subject_id07_s1p00_e1c5f36d.csv,contrast_6b,q3_s4,not_subject_id07,subject_complement,220,0.88,1.0,"Q3,S4",0.0003437919583871851,0.0006600690031792755,0.0015935707927063891,0.277992277992278,False,0.578134629398814,370,-0.00025774921704583767,-0.0002228531998197586,-0.0005267916881564192,-7.376849308988854e-05,-0.001061405964224427,0.0003457347446621671,0.001407140708886594,0.9702702702702702,-0.00029668533700362047,-0.00012651382204271718,0.9783783783783784,-0.0004921239694549697,True,False,False,True,0.00023119275082817908,S4,0.006229941348629328,0.9999999999770691,False,True,False,True,False,3.7839140701653102e-06
analysis_outputs/submission_label_flow_locsensor_contrast_6b_q3_s4_not_subject_id05_s1p00_23a548ed.csv,0.0630798631469936,0.9797988457189036,0.5937974271459159,0.91671898257191,0.04627930584977933,0.014490300423488455,0.006574358076525597,0.040257537946622124,0.5126147401374321,1.7763568394002505e-18,0.49767652413529573,0.0,0.548634194102475,0.005781481859030899,0.6107163700876832,9.436895709313831e-19,0.6606711192359159,4.440892098500626e-18,0.6343371453523804,0.0,0.6417237041930275,0.04023902467664828,0.5628229329146329,0.8655685137611185,0.7872331625634534,0.9489358634663564,0.7797743207686492,0.02110213872067835,0.07704053426892558,0.024867249486279844,0.07257763906112845,0.0008854226112527473,0.0016590739169974494,0.00017807326480165904,0.000396604485797874,0.0025632458892647135,0.0062206743348212,0.016060366508459042,0.016060366508459042,1.814504377227475,0.6155820445740222,0.008851103751068292,0.023188051693639522,,,,analysis_outputs/submission_label_flow_locsensor_contrast_6b_q3_s4_not_subject_id05_s1p00_23a548ed.csv,label_flow_localized_sensor,submission_label_flow_locsensor_contrast_6b_q3_s4_not_subject_id05_s1p00_23a548ed.csv,contrast_6b,q3_s4,not_subject_id05,subject_complement,229,0.916,1.0,"Q3,S4",0.0003441192829128914,0.0006657888743413221,0.0016109246625118923,0.277992277992278,False,0.5781388133726202,370,-0.0002621544718726611,-0.00023058260730830375,-0.0005267637676661112,-7.182663637668647e-05,-0.0010764280956325294,0.0003030957532933592,0.0013795238489258885,0.9675675675675676,-0.000301090591830444,-0.00012901503666765205,0.9783783783783784,-0.000496529224281793,True,False,False,True,0.0002294053084858014,S4,0.006574358076525597,0.9999999999782704,False,True,False,True,False,7.330654530739496e-06
