dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,peer_group,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,atlas_action_health,human_state_latent_0,human_state_latent_1,human_state_latent_2,human_state_latent_3,human_state_latent_4,human_state_latent_5,human_state_latent_6,human_state_latent_7,peer_margin_Q1,peer_margin_Q2,peer_margin_Q3,peer_margin_S1,peer_margin_S2,peer_margin_S3,peer_margin_S4,row,row_frac,subject_code,target_idx,is_q_target,is_s_target,is_q2_q3_s2,is_objective_tail,target_prior_rank,target_onehot_Q1,target_onehot_Q2,target_onehot_Q3,target_onehot_S1,target_onehot_S2,target_onehot_S3,target_onehot_S4,target,target_idx_int,base_prob,base_logit,base_uncertainty,target_peer_margin,target_peer_margin_abs,target_peer_margin_sign,teacher_logit_move,teacher_has_action,teacher_action_sign,oof_prob_all_no_order,oof_move_all_no_order,oof_prob_human_target_context,oof_move_human_target_context,oof_prob_human_row_context_only,oof_move_human_row_context_only
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.223901638829074,-1.243072423190078,0.447803277658148,-0.8068603981707216,0.8068603981707216,-1.0,0.0,0.0,0.0,0.9811445288547108,0.1397403716096187,0.9495784035725097,0.13328539795653788,0.852207559814497,0.10984579630155711
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.467637104525372,-0.1296328136995344,0.935274209050744,0.8684462153715704,0.8684462153715704,1.0,0.0,0.0,0.0,0.9591032676883996,0.16771069085869567,0.9618648254371079,0.15171677012299314,0.852207559814497,0.10984579630155711
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8477592475098434,1.7171335234800946,0.3044815049803131,0.7852840095365843,0.7852840095365843,1.0,0.0,0.0,0.0,0.9623990672629888,0.10568482827777106,0.9082608439707742,0.1119765207917712,0.852207559814497,0.10984579630155711
2.0,0.0,31.0,0.0,1.0,0.0,3.031254536437728,3.031254536437728,0.0,0.2985714285714286,0.09428571428571429,0.18031428571428573,0.7742142857142859,0.6121428571428571,0.7085285714285715,0.2985714285714286,0.09428571428571429,0.09571428571428571,0.2042857142857143,0.2938234285714286,4.870870198676074,2.729468974602335,-0.15039235994085473,-2.613949764596354,-0.23764462926800592,-0.9424761576738648,-0.9953368402607774,-2.552745057686292,-0.6079662588203738,-1.114463825746947,-0.740434937708033,-0.8068603981707216,0.8684462153715704,0.7852840095365843,0.7942315862073457,1.0,0.004016064257028112,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.3729978985430439,-0.519377106538208,0.7459957970860878,0.7942315862073457,0.7942315862073457,1.0,0.0,0.0,0.0,0.948423509424979,0.07891459444972407,0.935275307202156,0.06770290064998698,0.852207559814497,0.10984579630155711
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1032837510399468,-2.1612594136261682,0.2065675020798936,0.03307630637035874,0.03307630637035874,1.0,0.0,0.0,0.0,0.027906283489245686,0.03722137426977404,0.008418062791570834,0.036199419397446794,0.748395163331968,0.04549285325261831
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.536621580933206,0.14674911503685667,0.926756838133588,0.04630653190094236,0.04630653190094236,1.0,0.0,0.0,0.0,0.009532228991481975,0.03953131134807898,0.009368077987577834,0.03609961917404902,0.748395163331968,0.04549285325261831
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.5682112561937659,0.27455682982267726,0.8635774876124682,0.35821322013049395,0.35821322013049395,1.0,0.0,0.0,0.0,0.010996464538226747,0.03778827658870147,0.010148184578355486,0.03200642968951033,0.748395163331968,0.04549285325261831
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.2518576456277656,-1.0887292436053106,0.5037152912555312,-0.42176405458011734,0.42176405458011734,-1.0,0.0,0.0,0.0,0.9297648088665107,0.07819389811742847,0.8648480289216789,0.06882310266064465,0.748395163331968,0.04549285325261831
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.4522512987540221,-0.1915786113694566,0.9045025975080442,1.233414431450226,1.233414431450226,1.0,0.0,0.0,0.0,0.8988549572884187,0.10558319511054876,0.9089449927696928,0.08563508351115073,0.748395163331968,0.04549285325261831
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8949298069616637,2.1421166552889077,0.21014038607667263,0.4507843326386265,0.4507843326386265,1.0,0.0,0.0,0.0,0.9282567817216976,0.04611036583957834,0.8294551781464107,0.05688220317077093,0.748395163331968,0.04549285325261831
3.0,0.0,1.0,0.0,0.0,0.0,3.309604808982305,3.309604808982305,0.0,0.3742857142857143,0.1442857142857143,0.23311428571428572,0.20184285714285716,0.5110714285714286,0.42604285714285717,0.3742857142857143,0.1442857142857143,0.09571428571428571,0.2042857142857143,0.29966800000000005,3.0205785325654584,5.505907855868812,-0.4788552004810638,-4.882997489972319,0.2675883907087803,-1.5113645503470028,-2.5296774881817647,-2.753835396134108,0.03307630637035874,0.04630653190094236,0.35821322013049395,-0.42176405458011734,1.233414431450226,0.4507843326386265,0.6240569345878582,2.0,0.008032128514056224,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,S4,6,0.4013011799248306,-0.40004644959309615,0.8026023598496612,0.6240569345878582,0.6240569345878582,1.0,0.0,0.0,0.0,0.8775885112167447,0.021803932397548208,0.8709199806211654,0.010027335618929555,0.748395163331968,0.04549285325261831
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.6612812262919237,0.6690090181738958,0.6774375474161527,-0.3057472232547167,0.3057472232547167,-1.0,0.0,0.0,0.0,0.002391669487078584,0.006555428249815806,0.0014825480475592534,0.008144279446336894,0.37670349989333646,0.01814151123447367
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Q2,1,0.6600442750657125,0.6634915278541385,0.679911449868575,-0.3397555746095642,0.3397555746095642,-1.0,-4.440892098500626e-16,0.0,-1.0,0.00301102345568984,0.004988162682903665,0.0016971485496856161,0.008615578933202698,0.37670349989333646,0.01814151123447367
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,2.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q3,2,0.5825405612758282,0.3332114292923344,0.8349188774483436,-0.2451413597490797,0.2451413597490797,-1.0,0.0,0.0,0.0,0.0023803365218598637,0.011213131979544023,0.0018978280738967393,0.008411208248879233,0.37670349989333646,0.01814151123447367
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,3.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,S1,3,0.8856649411247233,2.047205458205011,0.22867011775055346,-0.4421710397081213,0.4421710397081213,-1.0,0.0,0.0,0.0,0.824807903986247,0.03262789327305572,0.6101242906505386,0.0414453299736288,0.37670349989333646,0.01814151123447367
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,4.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,S2,4,0.5721461430128739,0.29061277188932616,0.8557077139742522,1.3962105474165818,1.3962105474165818,1.0,0.0,0.0,0.0,0.6761463719511077,0.07391089515175128,0.695962902500641,0.0554820925586958,0.37670349989333646,0.01814151123447367
4.0,0.0,2.0,1.0,0.0,0.0,3.4356962978597285,3.4356962978597285,0.0,0.4,0.1757142857142857,0.25711428571428574,0.3422428571428572,0.6525,0.4676571428571429,0.4,0.1757142857142857,0.09571428571428571,0.2042857142857143,0.32220457142857145,3.081207225448671,5.032725550730079,1.2437198248251882,-2.3467861276542457,0.5542777873796914,-1.0955783177107838,-1.995416520372047,-2.8976248205995234,-0.3057472232547167,-0.3397555746095642,-0.2451413597490797,-0.4421710397081213,1.3962105474165818,0.8021235604199477,1.0659088744460283,3.0,0.012048192771084338,0.0,5.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S3,5,0.8471588175105197,1.7124888236616904,0.3056823649789606,0.8021235604199477,0.8021235604199477,1.0,0.0,0.0,0.0,0.6962370067097293,0.019412944735470214,0.512708584006385,0.023767542696392866,0.37670349989333646,0.01814151123447367
