row,dayofweek,is_weekend,dayofmonth,month_start_proximity,month_end,peer_group,dist_to_subject_normal,dist_to_peer_normal,subject_minus_peer_dist,subject_outlier_rank,peer_outlier_rank,cohort_outlier_score,q_group_peer_margin,s_group_peer_margin,target_route_margin_q2q3s2,personal_axis,cohort_axis,axis_disagreement,peer_only_toxicity,atlas_action_health,human_state_latent_0,human_state_latent_1,human_state_latent_2,human_state_latent_3,human_state_latent_4,human_state_latent_5,human_state_latent_6,human_state_latent_7,peer_margin_Q1,peer_margin_Q2,peer_margin_Q3,peer_margin_S1,peer_margin_S2,peer_margin_S3,peer_margin_S4,row_frac,subject_code,target_idx,is_q_target,is_s_target,is_q2_q3_s2,is_objective_tail,target_prior_rank,target_onehot_Q1,target_onehot_Q2,target_onehot_Q3,target_onehot_S1,target_onehot_S2,target_onehot_S3,target_onehot_S4,target,target_idx_int,base_prob,base_logit,base_uncertainty,target_peer_margin,target_peer_margin_abs,target_peer_margin_sign,teacher_logit_move,teacher_has_action,teacher_action_sign,oof_prob_all_no_order,oof_move_all_no_order,oof_prob_human_target_context,oof_move_human_target_context,oof_prob_human_row_context_only,oof_move_human_row_context_only,teacher_row_has_action,student_oof_row_prob
10.0,0.0,0.0,12.0,11.0,0.0,0.0,2.047438075646057,2.047438075646057,0.0,0.05857142857142857,0.011428571428571429,0.04471428571428571,0.49808571428571435,0.46178571428571435,0.5210714285714286,0.05857142857142857,0.011428571428571429,0.09571428571428571,0.2042857142857143,0.16652857142857144,3.900620141026738,4.1316026125856045,-0.5331907573358967,-3.8373689205574606,0.9236446346428833,-0.5521752538564186,-2.4068639648792702,-0.6687444767892262,0.38944467447404296,-0.6578964721036651,0.30228526233703557,-0.26308991728994746,0.9538150295598018,0.6298491785469551,0.5281520092014111,0.040160642570281124,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.0845240805884701,-2.3824075894158088,0.16904816117694021,0.38944467447404296,0.38944467447404296,1.0,0.0,0.0,0.0,0.007110849850773721,0.005246315762300273,0.00240694483112081,0.014759345155473818,0.49152847896544727,0.02967741913163449,0.0,0.8805875842152743
11.0,1.0,0.0,13.0,12.0,0.0,0.0,1.8687021237236237,1.8687021237236237,0.0,0.03428571428571429,0.002857142857142857,0.030914285714285714,0.5867428571428572,0.42964285714285716,0.4469,0.03428571428571429,0.002857142857142857,0.09571428571428571,0.2042857142857143,0.14697085714285715,3.1171437990287374,2.7790873248479233,-0.4728462909990795,-2.5801884086193683,-0.9053213585910125,-1.060453345369635,-1.462752076190444,-1.866424943346378,-0.8624221305442441,-0.2817407009858588,-0.5757789409062606,-0.2905933281237565,0.6994810222565404,0.42458278318268494,0.7091413778923086,0.04417670682730924,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.5153668089923147,0.061486600012002214,0.9692663820153706,-0.8624221305442441,0.8624221305442441,-1.0,0.0,0.0,0.0,0.010853578202874239,0.06216290293645832,0.011777707553041344,0.05369593785423494,0.7839796577532646,0.060242236816344184,0.0,0.83455886406452
12.0,2.0,0.0,14.0,13.0,0.0,0.0,11.927385690654166,11.927385690654166,0.0,0.9885714285714285,0.98,0.8421142857142857,0.3116,0.26785714285714285,0.26967142857142856,0.9885714285714285,0.98,0.09571428571428571,0.2042857142857143,0.7237605714285714,7.954345881067358,3.537047756006717,-3.7981149500200226,-1.9229255834996404,3.684974682081362,-8.004846299615265,3.1700723303872675,4.1503722579266045,-0.1970757672465524,-0.7132042773874172,-0.08598372393647224,-0.5435557228077954,0.24192482037581975,-0.06152316366964783,0.3429427849734754,0.04819277108433735,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.453770481429502,-0.1854477284020665,0.907540962859004,-0.1970757672465524,0.1970757672465524,-1.0,-5.551115123125783e-16,0.0,-1.0,2.0331056699377055e-07,0.022449273261371527,3.4127147169389937e-07,0.015301271301196668,0.0002147811057662584,0.03425529715339813,0.0,0.0017231529783549994
13.0,4.0,0.0,16.0,15.0,0.0,0.0,2.574420043342129,2.574420043342129,0.0,0.18,0.04285714285714286,0.10891428571428571,0.4110142857142857,0.5239285714285714,0.4148857142857143,0.18,0.04285714285714286,0.09571428571428571,0.2042857142857143,0.203872,0.7356051011775178,3.56345874909792,-0.6361482094785745,-3.8252225265569533,0.44737530247913143,-0.6793286489395325,-0.1315184166943497,-1.264359285442383,0.40369425129312386,0.64503603676064,0.14529996864978134,0.7795578956298965,-0.8871741459674567,0.1437228567426425,-0.929884494179436,0.05220883534136546,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.5508859927350321,0.2042511087652985,0.8982280145299357,0.40369425129312386,0.40369425129312386,1.0,0.0,0.0,0.0,0.05123579883133306,0.050064229022569635,0.09794409949694716,0.03980510019848289,0.9896803310434932,0.053666859394578575,0.0,0.745491269584743
14.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0046911947833745,4.0046911947833745,0.0,0.5357142857142857,0.28714285714285714,0.3609142857142857,0.6774714285714286,0.6196428571428572,0.6989285714285716,0.5357142857142857,0.28714285714285714,0.09571428571428571,0.2042857142857143,0.42730000000000007,-0.44797286837822486,3.0310958672247703,-1.5040771947364724,-3.086836535129867,-0.7976488759739518,-0.40699177394210667,-3.0777924661387748,-0.20144295509147378,0.34359356391320395,1.3014011382168151,0.5856956229220533,1.0236247984401077,-0.7950449603845673,-0.8104781555348399,-0.7326935235635443,0.05622489959839357,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.2549100024552317,-1.0725944618417722,0.5098200049104634,0.34359356391320395,0.34359356391320395,1.0,0.0,0.0,0.0,0.0027534530478781553,0.07471864189536201,0.003101937040952196,0.07752892346801463,0.7636987752414331,0.0914504205883824,0.0,0.40391867698384887
15.0,0.0,0.0,2.0,1.0,0.0,0.0,3.203216419954757,3.203216419954757,0.0,0.3342857142857143,0.11714285714285715,0.20491428571428572,0.4751857142857144,0.6875,0.5069,0.3342857142857143,0.11714285714285715,0.09571428571428571,0.2042857142857143,0.2881708571428572,4.572872364599083,5.1678327094390735,-2.23799011425072,-2.6378244867142846,0.13180485857465515,-1.4654857701580977,-2.5978946647056005,-1.9901277641327073,-0.5297087743666107,-0.8732450718055533,-0.058844435198389,-1.3001260824666723,1.3925041546964012,0.44461257606134286,1.0523980254304321,0.060240963855421686,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.2078686409692959,-1.3378208890252288,0.41573728193859183,-0.5297087743666107,0.5297087743666107,-1.0,0.0,0.0,0.0,0.0002856157181701552,0.0029327255164529505,0.00013783325893416796,0.008855195717889775,0.05484152482037392,0.022367664372387346,0.0,0.5071810120814227
16.0,1.0,0.0,3.0,2.0,0.0,0.0,4.393615988155532,4.393615988155532,0.0,0.5985714285714285,0.37,0.42211428571428566,0.5787285714285715,0.7321428571428571,0.5948142857142857,0.5985714285714285,0.37,0.09571428571428571,0.2042857142857143,0.4593777142857143,5.577602646195911,5.77536582660118,-1.687426741995963,-1.4038992492993314,-0.6981813561759491,-1.4678425407852924,-2.3154665185510153,-2.0346863482711206,-0.7534109052116973,-0.8934418959804189,-0.17650185356442005,-1.2724209378610873,1.5902518785053732,0.5402778234784664,1.3309991248088844,0.0642570281124498,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.4910111852448078,-0.03595913329401547,0.9820223704896156,-0.7534109052116973,0.7534109052116973,-1.0,0.0,0.0,0.0,6.889028324737969e-05,0.015107792083618751,6.930611655147162e-05,0.008891601396960934,0.019163836083692435,0.018269307663677778,0.0,0.32542371790398683
17.0,2.0,0.0,4.0,3.0,0.0,0.0,4.92916303067221,4.92916303067221,0.0,0.6942857142857143,0.46285714285714286,0.5013142857142857,0.6794571428571429,0.36357142857142855,0.48441428571428574,0.6942857142857143,0.46285714285714286,0.09571428571428571,0.2042857142857143,0.5046725714285715,5.913615166337711,1.56400601427718,-1.8140204057515572,-1.4558431518385344,-1.4012445550611508,-2.3612766329804526,0.056147446358900295,-0.5110640372534623,-0.7101574142783385,-0.8225582480041327,-0.4779575731169077,-0.6513672774323238,0.3608087670323119,0.1139238474816402,0.5516294488453761,0.06827309236947791,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.6344447465080856,0.5513327613120936,0.7311105069838288,-0.7101574142783385,0.7101574142783385,-1.0,0.0,0.0,0.0,0.00018878539874034095,0.04656225988854665,0.00010484103162398842,0.043811516583913614,0.054117943907974836,0.054262269827566795,1.0,0.10531171329822449
18.0,4.0,0.0,6.0,5.0,0.0,0.0,2.670001346704437,2.670001346704437,0.0,0.20142857142857143,0.05285714285714286,0.1221142857142857,0.5496714285714286,0.37714285714285717,0.6005571428571429,0.20142857142857143,0.05285714285714286,0.09571428571428571,0.2042857142857143,0.23623828571428573,2.2682605233795003,4.4419839712032845,0.04393937025983051,-4.59479105727907,-0.09995023282344535,-1.0095656625804337,-3.0511078875489734,-1.7868287179126963,0.3423831293633417,0.6349016661711766,0.6432763373039494,0.2982951749637257,0.9645799617691511,0.21432224725206295,0.3846336418367349,0.07228915662650602,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.7960307666545564,1.361668671137407,0.4079384666908872,0.3423831293633417,0.3423831293633417,1.0,0.0,0.0,0.0,0.005573190424141696,0.05065343654905103,0.00199076576275172,0.054245121069855295,0.4527118729113618,0.06556148887316204,0.0,0.8165698550807599
19.0,5.0,1.0,7.0,6.0,0.0,0.0,5.609300700261284,5.609300700261284,0.0,0.7885714285714286,0.6114285714285714,0.6033142857142857,0.6224428571428572,0.6642857142857144,0.5977285714285714,0.7885714285714286,0.6114285714285714,0.09571428571428571,0.2042857142857143,0.5919274285714287,-1.083912184778183,0.9533231786488331,1.236216416272041,-4.261702369897178,0.5290595986772411,0.36923472525450807,-1.564787386524438,0.06963336155590952,0.7289782972547112,0.966768391327876,0.23345378844346243,1.3934567919885668,-1.2567751841666803,-0.2926039851637068,-1.0578580448441803,0.07630522088353414,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.7315851909902511,1.0026800956395003,0.5368296180194978,0.7289782972547112,0.7289782972547112,1.0,0.0,0.0,0.0,0.0054407033804841414,0.059943251170112816,0.006180044788368183,0.056293675794315115,0.8910602913564394,0.07475220731537693,1.0,0.32618184398813777
20.0,6.0,1.0,8.0,7.0,0.0,0.0,4.062355876347965,4.062355876347965,0.0,0.5414285714285715,0.3028571428571429,0.36991428571428575,0.7727142857142857,0.7292857142857142,0.7671714285714286,0.5414285714285715,0.3028571428571429,0.09571428571428571,0.2042857142857143,0.44183200000000006,-0.3872884419661662,2.1079584563402007,-0.543639521530057,-4.026298452684173,-0.845562319704017,-0.7518180511142173,-2.0996212078354843,0.3637313881579712,0.5317032381637312,1.3948135012778007,0.6011303595454991,1.3715744419123879,-1.0967859605233996,-0.8076963853897974,-0.9537468872884083,0.08032128514056225,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.5259771718986309,0.10400233127686064,0.9480456562027382,0.5317032381637312,0.5317032381637312,1.0,0.0,0.0,0.0,0.0033541651952221155,0.08735109126328727,0.0075543029483570315,0.07807837193039147,0.8936602717431463,0.09384301478277901,0.0,0.39336914805775675
21.0,0.0,0.0,9.0,8.0,0.0,0.0,2.4326195805673487,2.4326195805673487,0.0,0.13285714285714287,0.02857142857142857,0.08311428571428571,0.5639142857142857,0.6889285714285714,0.5659714285714286,0.13285714285714287,0.02857142857142857,0.09571428571428571,0.2042857142857143,0.20197371428571428,4.299790250907426,4.254761887510181,-0.7680836782117085,-2.5314964227536625,-0.5142516516423338,-2.2840029585739323,-1.6418185361153677,-1.9812456859056082,-0.8162051445952518,-0.6769590401799022,-0.2290811743618444,-1.0901223420983999,1.5740820126985082,0.43540545113384876,1.360481918348226,0.08433734939759036,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.2288550606198644,-1.21478746459901,0.45771012123972876,-0.8162051445952518,0.8162051445952518,-1.0,0.0,0.0,0.0,0.0007531194715895794,0.02327021456266283,0.0003520260869882681,0.02662032874481041,0.07192662601155607,0.03469933468879358,0.0,0.6280691515137621
22.0,1.0,0.0,10.0,9.0,0.0,0.0,20.09595348181397,20.09595348181397,0.0,1.0,1.0,0.8553142857142857,0.2068,0.3317857142857143,0.29441428571428574,1.0,1.0,0.09571428571428571,0.2042857142857143,0.7362154285714286,9.672104614509436,8.95587002747751,-4.3310236350603795,-4.266348476100207,9.251829233131566,-13.827399369295552,4.639803318660684,5.168504646287021,-0.05177023823252824,-0.6143506809427848,0.06395408044737039,-0.592589242550698,0.48958781401710993,0.01743683978235211,0.4237585291653616,0.08835341365461848,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.7110520940671557,0.9004992802728167,0.5778958118656885,-0.05177023823252824,0.05177023823252824,-1.0,0.0,0.0,0.0,6.360937916308252e-10,0.05896460239026266,7.613405027083562e-10,0.05813616485997907,5.548011362329517e-07,0.08058662430688918,0.0,6.095646421756383e-05
23.0,2.0,0.0,11.0,10.0,0.0,0.0,2.1688740009437333,2.1688740009437333,0.0,0.07285714285714286,0.015714285714285715,0.05251428571428571,0.3509857142857143,0.3717857142857143,0.3323142857142858,0.07285714285714286,0.015714285714285715,0.09571428571428571,0.2042857142857143,0.14993485714285715,3.514203007674787,2.6396890542907983,-0.18048649248645504,-3.4703153860507148,-0.8851207490810494,-0.8064082034078623,-1.9810111619650546,-1.9357208149095586,-0.38919512061929473,-0.19543863744036694,-0.245562438801594,-0.07967284600672331,0.7529393534460702,0.45811813414329206,0.5592816442632151,0.09236947791164658,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.1788346145584556,-1.5242630953349505,0.35766922911691124,-0.38919512061929473,0.38919512061929473,-1.0,0.0,0.0,0.0,0.009950928208071403,0.032381111226752204,0.00577461740999031,0.03667667649934917,0.72765817457972,0.04972302084434212,1.0,0.7968340833671743
24.0,3.0,0.0,12.0,11.0,0.0,0.0,2.1270862498500023,2.1270862498500023,0.0,0.06714285714285714,0.014285714285714285,0.04951428571428572,0.2896142857142857,0.26321428571428573,0.2808714285714286,0.06714285714285714,0.014285714285714285,0.09571428571428571,0.2042857142857143,0.14141885714285715,2.984930014002717,3.821948242242841,-0.9299154227571205,-4.443702676876149,-1.1119732020906885,-1.262704786363475,-0.7611670955206606,-1.949802109195461,-0.32574274732912034,0.1927976436700778,0.20288105179827554,-0.16865094928454205,0.6171749056506997,0.3469102107818727,0.21781784029014206,0.0963855421686747,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.2168806805340705,-1.2839377289268301,0.433761361068141,-0.32574274732912034,0.32574274732912034,-1.0,0.0,0.0,0.0,0.05390860664161945,0.044916713422612956,0.03695977382410659,0.04638372087610162,0.9550844324454937,0.05953743414364699,0.0,0.8695388403894613
25.0,4.0,0.0,13.0,12.0,0.0,0.0,2.920573172099156,2.920573172099156,0.0,0.2671428571428571,0.07857142857142857,0.16051428571428572,0.36192857142857143,0.7403571428571428,0.4477714285714286,0.2671428571428571,0.07857142857142857,0.09571428571428571,0.2042857142857143,0.24744685714285716,4.133205723285145,5.662358490744974,-0.181322296617276,-3.2449568043918817,-0.27545711788133015,-1.4457598837861818,-1.461767912668189,-2.282620348542755,-0.47679979983931897,-0.5106997253842955,0.034162948962126904,-0.8922514441591805,1.714867323945502,0.7581038436646805,1.2404554435849717,0.10040160642570281,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q1,0,0.739760845576286,1.0447259193674925,0.5204783088474281,-0.47679979983931897,0.47679979983931897,-1.0,0.0,0.0,0.0,0.0012130811097721542,-0.01283290952130382,0.0005603789325512758,-0.014323317745769466,0.13225988389234586,-0.002670510401283136,1.0,0.6181147557784075
