flat_idx,row,target,target_idx,cell_key,direction,source_records,source_files,source_family_count,source_families,source_file_examples,frontier_source_count,frontier_source,known_bad_count,known_bad_weight,mean_abs_step,max_abs_step,mean_signed_step,frontier_public_gain,frontier_value,bad_tangent_value,frontier_alignment,bad_alignment,anti_bad_alignment,frontier_positive,anti_bad_positive,bad_positive,frontier_rank,anti_bad_rank,bad_rank,source_rank,family_rank,bad_weight_rank,step_rank,silence_pressure,frontier_release_score,anti_silence_score,boundary_score,trial_step,global_energy_delta,subject_energy_delta,combined_energy_delta,invariant_rank,subject_safe_rank
1054,150,S2,4,150:S2,1,24,24,16,"factorized_toxicity,frontier_transition,human_numbered,listener_responsibility,negative_tangent,ogdistilled_s2hub,ogdistilled_stagebridge,paper_student,public_private,route_energy,s2hub_bridge,spectral_public,stage_bridge,subjective_shadow,target_listener,target_route","frontier_edge_H042_to_H057,submission_h144_targetxor_def80b88_uploadsafe.csv,submission_h145_q3repair_2d818e46_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_listener_responsibility_9990e658_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_anti_tangent_invariant_projection_19dced9c_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_sign_equation_projection_59cd4b86_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_subject_prior_safe_projection_ebdccca6_uploadsafe.csv,submission_hsjepa_ogdistilled_s2hub_jackpot_38d995b0_uploadsafe.csv,submission_hsjepa_ogdistilled_stagebridge_jackpot_96a9fd11_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_route_energy_veto_public_private_toxicity_e08d9849_uploadsafe.csv,submission_hsjepa_route_energy_veto_target_route_q2_extra_5dfa9e76_uploadsafe.csv,submission_hsjepa_s2hub_bridge_s2hub_jackpot_f0866f50_uploadsafe.csv",1,True,2,0.00036409420000005355,0.32708540876614284,1.8249706742689558,0.32708540876614284,0.00015723090000008266,0.1826622682326567,-0.06367560505765317,0.1826622682326567,-0.06367560505765317,0.06367560505765317,0.1826622682326567,0.06367560505765317,0.0,0.9943368107302534,0.9886736214605067,0.23934426229508196,0.9783904619970194,0.9876304023845007,0.059165424739195234,0.970193740685544,0.20716840536512665,0.9114812518628912,0.8760605424739196,0.6658225931445605,0.38694187779433686,0.0010724953864944542,8.417605425700692e-05,0.0011044822871122406,0.5263785394932936,0.5469448584202683
654,93,S1,3,93:S1,1,23,23,16,"factorized_toxicity,frontier_transition,human_numbered,listener_responsibility,negative_tangent,ogdistilled_s2hub,ogdistilled_stagebridge,paper_student,public_private,s2hub_bridge,spectral_public,stage_bridge,stage_factor,subjective_shadow,target_listener,target_route","frontier_edge_H042_to_H057,submission_h144_targetxor_def80b88_uploadsafe.csv,submission_h145_q3repair_2d818e46_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_listener_responsibility_9990e658_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_anti_tangent_invariant_projection_19dced9c_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_sign_equation_projection_59cd4b86_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_subject_prior_safe_projection_ebdccca6_uploadsafe.csv,submission_hsjepa_ogdistilled_s2hub_jackpot_38d995b0_uploadsafe.csv,submission_hsjepa_ogdistilled_stagebridge_jackpot_96a9fd11_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_s2hub_bridge_s2hub_jackpot_f0866f50_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_pressure_6a93251a_uploadsafe.csv,submission_hsjepa_stage_bridge_conservation_stagebridge_jackpot_89d16116_uploadsafe.csv",1,True,2,0.00036409420000005355,0.300672481552741,1.8974999999999147,0.300672481552741,0.00015723090000008266,0.18992176633758334,-0.07406131989085513,0.18992176633758334,-0.07406131989085513,0.07406131989085513,0.18992176633758334,0.07406131989085513,0.0,0.9976154992548435,0.9892697466467958,0.23934426229508196,0.9715350223546945,0.9876304023845007,0.059165424739195234,0.9734724292101341,0.20591058122205663,0.910846736214605,0.8753040453055141,0.6641081371087927,0.3877585692995529,0.0012958382054609752,0.00016230246932329162,0.0013575131438038346,0.5245901639344263,0.5344262295081967
1061,151,S2,4,151:S2,1,21,21,14,"factorized_toxicity,frontier_transition,human_numbered,listener_responsibility,negative_tangent,ogdistilled_stagebridge,paper_student,public_private,route_energy,spectral_public,stage_bridge,subjective_shadow,target_listener,target_route","frontier_edge_H042_to_H057,submission_h144_targetxor_def80b88_uploadsafe.csv,submission_h145_q3repair_2d818e46_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_listener_responsibility_9990e658_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_anti_tangent_invariant_projection_19dced9c_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_sign_equation_projection_59cd4b86_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_subject_prior_safe_projection_ebdccca6_uploadsafe.csv,submission_hsjepa_ogdistilled_stagebridge_jackpot_96a9fd11_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_route_energy_veto_public_private_toxicity_e08d9849_uploadsafe.csv,submission_hsjepa_route_energy_veto_target_route_q2_extra_5dfa9e76_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_pressure_6a93251a_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_sparse_dda70077_uploadsafe.csv",1,True,2,0.00036409420000005355,0.3774872832419798,1.8974999999999405,0.3774872832419798,0.00015723090000008266,0.1899217663375859,-0.06309472319907664,0.1899217663375859,-0.06309472319907664,0.06309472319907664,0.1899217663375859,0.06309472319907664,0.0,0.9979135618479881,0.9883755588673622,0.23934426229508196,0.9202682563338301,0.9859910581222057,0.059165424739195234,0.9737704918032787,0.20080774962742176,0.9057086140089416,0.871943267958271,0.6577259016393443,0.38768107302533533,0.0009749621665988695,6.127194953056692e-05,0.0009982455074206698,0.5269746646795828,0.5502235469448584
1442,206,Q1,0,206:Q1,-1,22,22,13,"energy_utility,factorized_toxicity,human_numbered,lb_responsibility,mixture_listener,negative_tangent,paper_student,public_private,route_energy,row_bundle,spectral_public,subset_tomography,target_route","submission_h088_dual_state_gate_c31cc15b_uploadsafe.csv,submission_hsjepa_energy_utility_solver_balanced_fd352632_uploadsafe.csv,submission_hsjepa_energy_utility_solver_jackpot_5254f82c_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_lb_responsibility_jackpot_public_equation_release_6dd65162_uploadsafe.csv,submission_hsjepa_lb_responsibility_route_invariant_responsibility_core_8572f8a4_uploadsafe.csv,submission_hsjepa_mixture_listener_mixture_consensus_jackpot_7dd97d06_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_energy_descent_negative_space_5d8eaf60_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_subject_prior_safe_projection_ebdccca6_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_route_energy_veto_public_private_toxicity_e08d9849_uploadsafe.csv,submission_hsjepa_route_energy_veto_target_route_q2_extra_5dfa9e76_uploadsafe.csv,submission_hsjepa_row_bundle_transport_triadjackpot_294ddb94_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_pressure_6a93251a_uploadsafe.csv",0,False,2,0.011426366900000096,0.35670735824352245,0.6501478819722474,-0.35670735824352245,0.0,-2.4124958030472085e-16,0.002919458141756058,2.4124958030472085e-16,-0.002919458141756058,0.002919458141756058,2.4124958030472085e-16,0.002919458141756058,0.0,0.893591654247392,0.8381520119225038,0.23934426229508196,0.9472429210134128,0.9850968703427719,0.2301043219076006,0.8533532041728763,0.2800774962742175,0.9023380029806259,0.8717679117734725,0.6916428017883756,-0.3406944858420269,-0.07581799340516365,-0.012626794743276687,-0.08061617540760879,0.9645305514157974,0.9895678092399404
1042,148,S4,6,148:S4,1,19,19,13,"factorized_toxicity,frontier_transition,human_numbered,listener_responsibility,negative_tangent,ogdistilled_stagebridge,paper_student,public_private,spectral_public,stage_bridge,subjective_shadow,target_listener,target_route","frontier_edge_H042_to_H057,submission_h144_targetxor_def80b88_uploadsafe.csv,submission_h145_q3repair_2d818e46_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_listener_responsibility_9990e658_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_anti_tangent_invariant_projection_19dced9c_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_sign_equation_projection_59cd4b86_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_subject_prior_safe_projection_ebdccca6_uploadsafe.csv,submission_hsjepa_ogdistilled_stagebridge_jackpot_96a9fd11_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_pressure_6a93251a_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_sparse_dda70077_uploadsafe.csv,submission_hsjepa_stage_bridge_conservation_stagebridge_jackpot_89d16116_uploadsafe.csv,submission_hsjepa_subjective_shadow_bridge_q1shadow_jackpot_59852a64_uploadsafe.csv",1,True,2,0.00036409420000005355,0.37745157528076106,1.8975000000000088,0.37745157528076106,0.00015723090000008266,0.18992176633759272,-0.06438345007939761,0.18992176633759272,-0.06438345007939761,0.06438345007939761,0.18992176633759272,0.06438345007939761,0.0,0.9988077496274218,0.9889716840536512,0.23934426229508196,0.8090909090909091,0.9850968703427719,0.059165424739195234,0.9746646795827124,0.18949925484351712,0.8913267362146049,0.8616338503725782,0.6409962444113264,0.387973174366617,0.002193114017104314,0.00013408406316475774,0.0022440659611069336,0.518628912071535,0.5380029806259314
351,50,Q2,1,50:Q2,-1,17,17,10,"energy_utility,factorized_toxicity,frontier_transition,listener_responsibility,negative_tangent,paper_student,public_private,row_bundle,spectral_public,target_route","frontier_edge_H012_to_H042,submission_hsjepa_energy_utility_solver_balanced_fd352632_uploadsafe.csv,submission_hsjepa_energy_utility_solver_jackpot_5254f82c_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_listener_responsibility_9990e658_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_anti_tangent_invariant_projection_19dced9c_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_energy_descent_negative_space_5d8eaf60_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_sign_equation_projection_59cd4b86_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_row_bundle_transport_paircore_ea3e13e3_uploadsafe.csv,submission_hsjepa_row_bundle_transport_triadjackpot_294ddb94_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_pressure_6a93251a_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_sparse_dda70077_uploadsafe.csv,submission_hsjepa_target_route_toxicity_q2_extra_90b62d2d_uploadsafe.csv",1,True,0,0.0,0.7597300205353446,1.6282570583499831,-0.7597300205353446,0.00021865830000000752,-0.05575599541073811,0.0031086400071981117,0.05575599541073811,-0.0031086400071981117,0.0031086400071981117,0.05575599541073811,0.0031086400071981117,0.0,0.9856929955290611,0.8470938897168405,0.23934426229508196,0.6459016393442623,0.9791356184798807,0.02459016393442623,0.963338301043219,0.1769478390461997,0.871192131147541,0.831288150223547,0.60701043219076,-0.3623874813710879,-0.054641656102014435,0.0023699517421160443,-0.053741074440010306,0.9076005961251863,0.3323397913561848
309,44,Q2,1,44:Q2,-1,19,19,11,"energy_utility,factorized_toxicity,frontier_transition,listener_responsibility,negative_tangent,paper_student,public_private,route_energy,row_bundle,spectral_public,target_route","frontier_edge_H012_to_H042,submission_hsjepa_energy_utility_solver_balanced_fd352632_uploadsafe.csv,submission_hsjepa_energy_utility_solver_jackpot_5254f82c_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_listener_responsibility_9990e658_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_anti_tangent_invariant_projection_19dced9c_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_energy_descent_negative_space_5d8eaf60_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_sign_equation_projection_59cd4b86_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_route_energy_veto_public_private_toxicity_e08d9849_uploadsafe.csv,submission_hsjepa_route_energy_veto_target_route_q2_extra_5dfa9e76_uploadsafe.csv,submission_hsjepa_row_bundle_transport_paircore_ea3e13e3_uploadsafe.csv,submission_hsjepa_row_bundle_transport_triadjackpot_294ddb94_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_pressure_6a93251a_uploadsafe.csv",1,True,0,0.0,0.7132588946454145,1.7500000000000004,-0.7132588946454145,0.00021865830000000752,-0.09229713414267997,0.003915241747203547,0.09229713414267997,-0.003915241747203547,0.003915241747203547,0.09229713414267997,0.003915241747203547,0.0,0.9928464977645306,0.8891207153502235,0.23934426229508196,0.8090909090909091,0.9812220566318927,0.02459016393442623,0.9692995529061103,0.18876005961251863,0.8654279582712369,0.8234005174366618,0.6075834277198212,-0.3706855439642325,-0.023457789748890123,0.00956035314134207,-0.0198248555551801,0.6950819672131148,0.10044709388971684
190,27,Q2,1,27:Q2,-1,20,20,12,"energy_utility,factorized_toxicity,frontier_transition,listener_responsibility,negative_tangent,other,paper_student,public_private,route_energy,row_bundle,spectral_public,target_route","frontier_edge_H012_to_H042,submission_hsjepa_energy_utility_solver_balanced_fd352632_uploadsafe.csv,submission_hsjepa_energy_utility_solver_jackpot_5254f82c_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_listener_responsibility_9990e658_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_anti_tangent_invariant_projection_19dced9c_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_energy_descent_negative_space_5d8eaf60_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_sign_equation_projection_59cd4b86_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_route_energy_veto_public_private_toxicity_e08d9849_uploadsafe.csv,submission_hsjepa_route_energy_veto_target_route_q2_extra_5dfa9e76_uploadsafe.csv,submission_hsjepa_row_bundle_transport_paircore_ea3e13e3_uploadsafe.csv,submission_hsjepa_row_bundle_transport_triadjackpot_294ddb94_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_pressure_6a93251a_uploadsafe.csv",1,True,1,0.012499225300000028,0.7511916932631532,1.6868508937917754,-0.7511916932631532,0.00021865830000000752,-0.06483235287892601,0.0028319807320073376,0.06483235287892601,-0.0028319807320073376,0.0028319807320073376,0.06483235287892601,0.0028319807320073376,0.0,0.9883755588673622,0.8304023845007451,0.23934426229508196,0.896274217585693,0.9833084947839046,0.24783904619970193,0.9651266766020864,0.26540089418777946,0.8631918926974665,0.821549725186289,0.6264958569299554,-0.3603070044709389,-0.04437411689829318,0.005433472713607002,-0.04230939726712246,0.8581222056631893,0.19433681073025336
1359,194,Q2,1,194:Q2,-1,20,20,12,"energy_utility,factorized_toxicity,frontier_transition,listener_responsibility,negative_tangent,other,paper_student,public_private,route_energy,row_bundle,spectral_public,target_route","frontier_edge_H012_to_H042,submission_hsjepa_energy_utility_solver_balanced_fd352632_uploadsafe.csv,submission_hsjepa_energy_utility_solver_jackpot_5254f82c_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_listener_responsibility_9990e658_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_anti_tangent_invariant_projection_19dced9c_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_energy_descent_negative_space_5d8eaf60_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_sign_equation_projection_59cd4b86_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_route_energy_veto_public_private_toxicity_e08d9849_uploadsafe.csv,submission_hsjepa_route_energy_veto_target_route_q2_extra_5dfa9e76_uploadsafe.csv,submission_hsjepa_row_bundle_transport_paircore_ea3e13e3_uploadsafe.csv,submission_hsjepa_row_bundle_transport_triadjackpot_294ddb94_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_pressure_6a93251a_uploadsafe.csv",1,True,2,0.025533426200000098,0.44472252754862884,1.749960978856925,-0.44472252754862884,0.00021865830000000752,-0.054692217011206745,0.0020854407480480047,0.054692217011206745,-0.0020854407480480047,0.0020854407480480047,0.054692217011206745,0.0020854407480480047,0.0,0.9853949329359165,0.7743666169895678,0.23934426229508196,0.896274217585693,0.9833084947839046,0.32473919523099853,0.968107302533532,0.291892697466468,0.8514622950819671,0.8070832548435171,0.6195261997019375,-0.3506855439642325,-0.1174040063710593,0.010218263869179872,-0.11352106610077106,0.9922503725782414,0.09210134128166915
1065,152,Q2,1,152:Q2,1,18,18,12,"energy_utility,factorized_toxicity,frontier_transition,listener_responsibility,negative_tangent,other,paper_student,public_private,route_energy,row_bundle,spectral_public,target_route","frontier_edge_H012_to_H042,submission_hsjepa_energy_utility_solver_balanced_fd352632_uploadsafe.csv,submission_hsjepa_energy_utility_solver_jackpot_5254f82c_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_dual_safe_expansion_23b6de1e_uploadsafe.csv,submission_hsjepa_factorized_toxicity_decoder_teacher_dual_head_2a3c5d2d_uploadsafe.csv,submission_hsjepa_listener_responsibility_9990e658_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_anti_tangent_invariant_projection_19dced9c_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_energy_descent_negative_space_5d8eaf60_uploadsafe.csv,submission_hsjepa_negative_tangent_invariant_sign_equation_projection_59cd4b86_uploadsafe.csv,submission_hsjepa_paper_student_action_distill_8f097c06_uploadsafe.csv,submission_hsjepa_public_private_toxicity_23c62cf4_uploadsafe.csv,submission_hsjepa_route_energy_veto_public_private_toxicity_e08d9849_uploadsafe.csv,submission_hsjepa_route_energy_veto_target_route_q2_extra_5dfa9e76_uploadsafe.csv,submission_hsjepa_row_bundle_transport_triadjackpot_294ddb94_uploadsafe.csv,submission_hsjepa_spectral_public_tangent_anti_bad_tangent_pressure_6a93251a_uploadsafe.csv,submission_hsjepa_target_route_toxicity_q2_extra_90b62d2d_uploadsafe.csv",1,True,1,0.012053692300000085,0.43162151159903384,1.5889198062106094,0.43162151159903384,0.00021865830000000752,0.07462487322943889,-0.007017736522183853,0.07462487322943889,-0.007017736522183853,0.007017736522183853,0.07462487322943889,0.007017736522183853,0.0,0.9889716840536512,0.9502235469448584,0.23934426229508196,0.6995529061102832,0.9833084947839046,0.24247391952309985,0.9615499254843517,0.23454545454545458,0.8438037555886735,0.8231239821162444,0.6091357377049181,0.37960953800298064,-0.016940253062198152,0.004791404426182817,-0.015119519380248692,0.6533532041728763,0.21698956780923995
