candidate_id,flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score,sleep_dow,lifelog_dow,date_gap_days,row_norm,row_sin1,row_cos1,row_sin3,row_cos3,subject_idx,within_subject_norm,subject_block_size,target_Q1,target_Q2,target_Q3,target_S1,target_S2,target_S3,target_S4,sleep_dow_0,lifelog_dow_0,sleep_dow_1,lifelog_dow_1,sleep_dow_2,lifelog_dow_2,sleep_dow_3,lifelog_dow_3,sleep_dow_4,lifelog_dow_4,sleep_dow_5,lifelog_dow_5,sleep_dow_6,lifelog_dow_6,is_q,is_s,is_subjective_quality,is_objective_stage,h057_h088_anti_conflict,h057_h088_same_conflict,conflict_strength,h098_frontier_cell_score,h106_vote_weight,h106_vote_consensus,h106_move,h106_score,h106_seed_row,h106_seed_neighbor,h106_seed_subject,h107_move,h107_align_h057,h107_align_h106,h107_align_or_consensus,h107_q2_penalty,h107_antipode_score
h107_broad_antipode_shadow_c140_a030_8dfc1f63,1014,144,id06,2024-08-14,2024-08-13,S4,6,0.9998058840987556,0.999999,0.0001878660951298,0.4405142857142857,0.670817142857143,0.5434293142857143,0.1422142857142857,0.1785714285714285,0.4980106285714286,1.0,0.0,0,6.0,4.40455491164904,2.0,1.0,5.268648544483414,-3.5150398796986695e-08,-0.0001878660951298,1.0,1.0,0.0,0.0,0.0,6.034330388536917,0.1785714285714285,0.9782857142857144,0.9782857142857144,0.0,0.0,,0.7044885714285714,0.999999,5.268648544483414,0.000117729057531,5.268648544483414,1.0,0.0,1.0,0.6072445142857142,0.999999,1,0.999999,1.7467234430170068e-08,0.5226628571428571,3.3711485444838587,2.7591020357320417e-08,0.0006997032448845,1.2244806785479692,0.9822857142857144,0.9594344415016696,0.7915548571428572,2.5,0.0001756977740381,0.9999723777413126,1.9499999999954376,1.0,-0.0001645621039854,0.0,0.4542857142857143,0.9897142857142858,0.645257142857143,0.69908,-1.897499999999555,0.4643764571428572,2.0,1.0,1.0,0.5783132530120482,-0.47243956847967067,-0.881363066014649,-0.9955262728085589,-0.09448513188803238,5.0,0.6956521739130435,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.45108636342857156,0.3302119314285714,7.14915620997434,0.9683891052017026,-0.16813939963362598,1.295161735507351,1.0,1.0,1.0,-0.24,1.0,1.0,1.0,0.0,0.8950433122139526
h107_broad_antipode_shadow_c140_a030_8dfc1f63,1011,144,id06,2024-08-14,2024-08-13,S1,3,0.9371612173475234,0.938050068105242,6.737603625239785e-06,0.4181828571428572,0.670817142857143,0.3955945714285715,0.6061428571428571,0.5925714285714285,0.4131582857142857,1.0,1.0,0,6.0,4.40455491164904,2.0,1.0,0.0151939330276178,-6.324202084681502e-08,-6.737603625239785e-06,1.0,1.0,0.0,0.0,0.0138457385950436,0.1370545027048125,0.5348571428571428,0.6497142857142857,0.6337142857142857,0.0,0.0,,0.5285085714285714,0.9380567154476852,0.0153083269528511,6.2253993175220845e-06,0.0153083269528511,1.0,0.0,1.0,0.3138071428571428,0.9435072112803232,1,0.9435072112803232,4.9518479574132515e-08,0.518,0.0565603896332951,0.0020106260677631,0.0005674055906361,0.992959783613246,0.4982857142857143,0.487265744782802,0.3616179428571429,0.1132081278206009,0.0003532406767614,0.9454074004541292,0.1494347287231923,1.0,0.0004958561125027,0.0004958561125027,0.9994285714285714,0.9171428571428571,0.9388285714285716,0.9012857142857144,-0.0566477381873058,0.1303845714285714,2.0,1.0,1.0,0.5783132530120482,-0.47243956847967067,-0.881363066014649,-0.9955262728085589,-0.09448513188803238,5.0,0.6956521739130435,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8461527795918369,0.7918176,7.14915620997434,0.9999999999992513,-0.1214472501887783,0.9219465357752265,1.0,1.0,1.0,-0.04483041861695769,1.0,1.0,1.0,0.0,0.8827379977141809
h107_broad_antipode_shadow_c140_a030_8dfc1f63,1001,143,id06,2024-08-13,2024-08-12,Q1,0,0.2092269005697418,0.2089219578518885,2.8112041883243677e-07,0.2036971428571428,0.7239771428571429,0.4493369714285714,0.4697285714285715,0.1785714285714285,0.2708112,1.0,1.0,0,11.0,8.46508252903368,2.0,1.0,-0.001844088639247,-2.5733492812731393e-10,-2.811204188324367e-07,1.0,1.0,0.0,0.0,0.0,0.2475444819520837,0.1785714285714285,0.8182857142857143,0.8182857142857143,0.0,0.0,,0.5362942857142857,0.2088731251040907,-0.0021395802130861,3.443420287796428e-07,0.0021395802130861,0.0,0.0,1.0,0.2474148,0.1954998359663392,0,0.8045001640336608,2.029760534566282e-07,0.5569485714285715,-0.0679898442374993,0.0026140759999864,0.0005749680522457,1.006194091430059,0.748,0.6201089184571771,0.5372242285714286,-0.0850698678716392,0.0005789513017284,0.2002522879358252,-0.0551265446534379,1.0,0.0002292094574748,0.0002292094574748,0.9862857142857144,0.6948571428571428,0.8541142857142858,0.8878,0.0170800236341399,0.0637723428571428,1.0,0.0,1.0,0.5742971887550201,-0.4500514963711879,-0.8930026039234458,-0.9855293386108991,-0.16950493425609692,5.0,0.6521739130434783,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.758282662857143,0.46207152000000007,6.402001538901983,0.9999999999972975,0.03756811524094731,0.2619464330103525,0.0,1.0,1.0,0.01653796339603137,1.0,1.0,1.0,0.0,0.8471827938281931
h107_broad_antipode_shadow_c140_a030_8dfc1f63,1150,164,id07,2024-07-26,2024-07-25,Q3,2,0.4259565486750093,0.4269931880734391,2.196973457047058e-06,0.2573485714285714,0.5277371428571428,0.3815033714285714,0.4755571428571428,0.1785714285714285,0.3029848571428571,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.0018921461975348,-3.1386519561959727e-09,-1.501803454773649e-06,0.0,0.0,0.0,1.0,0.0,0.1449356177140495,0.1785714285714285,0.6674285714285715,0.6782857142857143,1.0,1.0,seed_q061_companion,0.4895571428571429,0.4270190049503677,0.0043437215818961,2.100024117157595e-06,0.0043437215818961,1.0,0.0,1.0,0.2906211428571428,0.4461046069309509,0,0.5538953930690491,3.0615352131698396e-07,0.5612685714285714,0.0658539470598237,0.0014462362567198,0.0005931515106564,1.0380151436487377,0.8931428571428571,0.3058667154411794,0.6421355428571428,0.0819453714389487,0.0008269628319164,0.4365566105950964,0.043218942955514,1.0,0.0001829166359995,0.0001829166359995,0.9805714285714284,0.6462857142857142,0.8331428571428572,0.8843714285714287,-0.0160914243791249,0.1454114285714285,4.0,3.0,1.0,0.6586345381526104,-0.839699808785118,-0.5430508550092121,-0.15082429716137438,0.9885605855918884,6.0,0.41379310344827586,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7368077387755103,0.5973442857142858,8.518706264653822,0.9999999999975884,-0.03163935474170283,0.26059553297462307,1.0,1.0,1.0,-0.012965682886654199,1.0,1.0,1.0,0.0,0.8470287285710909
h107_broad_antipode_shadow_c140_a030_8dfc1f63,1010,144,id06,2024-08-14,2024-08-13,Q3,2,0.7530964107373385,0.7533060688078742,1.1822187706567187e-07,0.1906514285714285,0.670817142857143,0.3328430285714286,0.4842571428571429,0.4268571428571429,0.2659077142857142,1.0,1.0,0,3.0,1.4815760139224,1.0,1.0,0.0011278662604456,-5.3211147464858437e-11,-1.1822187706567182e-07,0.0,1.0,0.0,0.0,0.00365308581125,0.156435418150198,0.4182857142857142,0.6862857142857143,0.688,0.0,0.0,,0.4532971428571428,0.7533312901862517,0.0012635893748875,1.350275770084508e-07,0.0012635893748875,1.0,0.0,1.0,0.2487823428571428,0.7611739450510254,1,0.7611739450510254,4.467222197900529e-08,0.3201142857142857,0.029716187931472,0.0017199612737889,0.000627826127369,1.0986957228958183,0.9451428571428572,0.3740817901993886,0.643182742857143,0.0439311011078744,0.0001767593750644,0.7637201240802629,0.0579890534623943,1.0,0.0002959477991754,0.0002959477991754,0.992,0.7085714285714285,0.8645428571428572,0.919554285714286,-0.0458518275004828,0.1008794285714285,2.0,1.0,1.0,0.5783132530120482,-0.47243956847967067,-0.881363066014649,-0.9955262728085589,-0.09448513188803238,5.0,0.6956521739130435,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.794994089469388,0.7304870285714288,14.610509212882812,0.9999999999995494,-0.09874026229563637,0.9448706905684106,1.0,1.0,1.0,-0.01739671603871829,1.0,1.0,1.0,0.0,0.8351166748570797
h107_broad_antipode_shadow_c140_a030_8dfc1f63,1588,226,id09,2024-09-21,2024-09-20,S4,6,0.7104535414465696,0.7110198835302667,7.799049277501524e-07,0.2826114285714286,0.5007771428571429,0.3803166285714286,0.4467285714285715,0.1785714285714285,0.3474061714285714,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0027547162616905,-1.664293927511782e-09,-7.799049277501525e-07,1.0,0.0,0.0,0.0,0.0,0.2177525377063177,0.1785714285714285,0.7822857142857143,0.7834285714285715,0.0,0.0,,0.50158,0.7110755884780996,0.0030258408548433,8.562511311094312e-07,0.0030258408548433,1.0,0.0,1.0,0.2848805142857142,0.7253842671965738,1,0.7253842671965738,2.206396430290567e-07,0.6813028571428571,0.0614132157370143,0.0049648432062501,0.0005549856304347,0.971224853260826,0.1394285714285714,0.8634167914483498,0.2099168,0.0737409588063007,0.0005475538557093,0.7158923589273024,0.0265888406197017,1.0,5.590302905544853e-05,5.590302905544853e-05,0.9537142857142856,0.5765714285714286,0.7840857142857143,0.8783542857142858,-0.0123277430692864,0.1520126857142857,5.0,4.0,1.0,0.9076305220883534,-0.5483371924577639,0.8362573308303713,-0.9855293386108988,-0.16950493425609892,8.0,0.9615384615384616,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6887050475102041,0.7385512114285714,0.9254185123888681,0.9999999999747616,-0.02783004861711932,0.08408622165085358,0.0,0.0,0.0,-0.00797665218591051,1.0,1.0,1.0,0.0,0.8289192567964667
h107_broad_antipode_shadow_c140_a030_8dfc1f63,1648,235,id10,2024-08-18,2024-08-17,S1,3,0.4417929445429617,0.4398709071831416,7.492245988616197e-06,0.30676,0.5461771428571429,0.4148501142857143,0.5146714285714286,0.1785714285714285,0.3663373714285714,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,-0.0077973493311028,-3.1725781293275054e-09,-7.492245988616198e-06,1.0,0.0,0.0,0.0,0.0,0.1636737056440429,0.1785714285714285,0.6988571428571428,0.7045714285714286,0.0,0.0,,0.5150028571428572,0.4398418298912831,-0.0079153660860226,7.025978487229523e-06,0.0079153660860226,0.0,0.0,1.0,0.2543275428571429,0.4179947324889194,1,0.5820052675110805,1.93917057404474e-07,0.4762514285714286,-0.052437884996985,0.0007453739810781,0.0005665154730841,0.9914020778972672,0.4388571428571428,0.3750616430908325,0.3326517714285714,-0.0971220280322209,0.0011530415904558,0.4365303704696214,-0.0213668461670888,1.0,1.4557500645162593e-05,1.4557500645162593e-05,0.9268571428571428,0.5577142857142857,0.7538,0.9074514285714288,0.0446841430352355,0.1104748571428571,6.0,5.0,1.0,0.9437751004016064,-0.3459690901728594,0.9382459105399628,-0.8722647273621952,0.4890339920698307,9.0,0.3333333333333333,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.684036886857143,0.23954177142857144,4.9488293131076055,0.9999999999986624,0.09819267232691507,0.5766177592417523,0.0,0.0,0.0,0.00641005385012664,1.0,1.0,1.0,0.0,0.7859857982855272
h107_broad_antipode_shadow_c140_a030_8dfc1f63,950,135,id06,2024-07-14,2024-07-13,S3,5,0.9998174319302912,0.9999690243965154,9.66556169085143e-05,0.41248,0.4153771428571429,0.4060846285714286,0.1434428571428571,0.1785714285714285,0.4921344,1.0,1.0,0,10.0,8.8123413858064,2.0,1.0,1.7740747865535766,-2.262030586979623e-08,-9.66556169085143e-05,1.0,1.0,0.0,0.0,0.0,5.8767346452884475,0.1785714285714285,0.9777142857142858,0.9777142857142858,0.0,0.0,,0.6325457142857144,0.999999,5.2073046728950665,0.0001106688193046,5.2073046728950665,1.0,0.0,1.0,0.5681642857142857,0.999999,1,0.999999,1.5611654156441006e-08,0.5173485714285715,3.3098046728945274,8.273637275291179e-08,0.0006977555522572,1.221072216450262,0.9817142857142858,0.9460383938620918,0.760486742857143,2.5,0.0001650960133852,0.9999740212292776,1.9499999999975175,1.0,-0.0001546556291109,0.0,0.4542857142857143,0.9914285714285714,0.6443142857142858,0.7002114285714286,-1.897500000000539,0.4285694857142857,6.0,5.0,1.0,0.5421686746987951,-0.2618644849608063,-0.9651046531419334,-0.7137661126871386,-0.7003841348713511,5.0,0.30434782608695654,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4511562264489797,0.4576712342857143,1.876233656080796,0.9999999999957969,0.08242440417834676,0.20014805906178004,0.0,0.0,1.0,-0.24,1.0,0.0,1.0,0.0,0.7640622024
h107_broad_antipode_shadow_c140_a030_8dfc1f63,1148,164,id07,2024-07-26,2024-07-25,Q1,0,0.5726236359257583,0.5785182382955152,7.107495999258973e-05,0.3531828571428571,0.5277371428571428,-0.0308976285714285,0.9647428571428572,0.9491428571428572,0.3696770285714286,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.0107728068932244,-1.2662505403575502e-08,-4.8598608335352806e-05,0.0,0.0,0.0,1.0,0.2847313265208278,0.0,0.9405714285714286,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2934971428571428,0.5784324143683724,0.023777970260246,6.281269137575762e-05,0.023777970260246,0.0,1.0,1.0,0.2427167428571428,0.6057356549616199,0,0.6057356549616199,2.395791371501162e-07,0.5222971428571428,-0.0601479714388651,0.0028665154478622,0.0005256559126248,0.919897847093514,0.0462857142857142,0.2934742653132805,0.0831499428571428,0.1368584367882453,0.0022566059611043,0.5926098562501864,0.082201326412172,1.0,0.0003458175576152,0.0003458175576152,0.9942857142857144,0.7868571428571428,0.8911714285714286,0.9825542857142858,-0.1970064082271105,0.0275415999999998,4.0,3.0,1.0,0.6586345381526104,-0.839699808785118,-0.5430508550092121,-0.15082429716137438,0.9885605855918884,6.0,0.41379310344827586,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8756243064489797,0.6744735314285715,4.887968748948608,0.9999999999993625,-0.2086259551103846,1.3058082026752087,1.0,1.0,1.0,-0.024660397923651597,1.0,1.0,1.0,0.0,0.7631344180570536
h107_broad_antipode_shadow_c140_a030_8dfc1f63,978,139,id06,2024-07-19,2024-07-18,S3,5,0.9998322183658211,0.999999,0.0001616728804585,0.4656228571428571,0.5280971428571429,0.4865783428571429,0.1508142857142857,0.1785714285714285,0.5339149714285715,1.0,0.0,0,20.0,17.52959496159584,3.0,1.0,4.949453310907217,-4.8125692751349655e-08,-0.0001614180034248,1.0,1.0,1.0,0.0,0.0,5.6968126966891885,0.1785714285714285,0.9765714285714284,0.9765714285714284,0.0,0.0,,0.707,0.999999,5.1228301330624095,0.0001016286010929,5.1228301330624095,0.0,0.0,1.0,0.5420378857142857,0.999999,1,0.999999,1.39734928052286e-08,0.5102685714285714,3.225330133061135,0.0,0.0006646334757489,1.1631085825605856,0.9657142857142856,0.9670264094251232,0.7171987428571429,2.5,0.0001515211396148,0.9999761255879857,1.9500000000024809,1.0,-0.0001419710140791,0.0,0.4542857142857143,0.9948571428571428,0.6441428571428571,0.7005885714285714,-1.8975000000012745,0.3646849142857143,4.0,3.0,1.0,0.5582329317269076,-0.3577789366275639,-0.9338063142352645,-0.8901457403773956,-0.4556759384562435,5.0,0.4782608695652174,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4512791240816327,0.40608277714285723,3.798406829172758,0.09106044715917995,0.01114193531494598,0.01646628324336487,0.0,1.0,1.0,-0.24,1.0,0.0,1.0,0.0,0.7549569303999999
h107_broad_antipode_shadow_c140_a030_8dfc1f63,1003,143,id06,2024-08-13,2024-08-12,Q3,2,0.7974211568605402,0.7976028404050293,1.0219184443105437e-07,0.1975142857142857,0.7239771428571429,0.3612903428571428,0.4418571428571428,0.428,0.2734751428571428,1.0,1.0,0,9.0,6.528504425976319,2.0,1.0,0.0011250688438861,-5.3973778056587786e-11,-1.0219184443105437e-07,1.0,1.0,0.0,0.0,0.0036869899416043,0.2033244741112442,0.4194285714285714,0.7645714285714286,0.7622857142857142,0.0,0.0,,0.4938285714285715,0.7976486346250319,0.0014087668147091,1.4579317042517914e-07,0.0014087668147091,0.0,0.0,1.0,0.2141395999999999,0.8042915887861274,0,0.8042915887861274,6.427869809191278e-08,0.4171542857142857,0.038301195431796,0.0034032669145295,0.000583616319535,1.02132855918633,0.8502857142857143,0.3996342215272672,0.5556594285714285,0.0430822151337688,0.0001473572723578,0.801907638378985,0.02800623506122,1.0,5.662968595832041e-05,5.662968595832041e-05,0.9542857142857144,0.5817142857142857,0.7860285714285715,0.8718800000000001,-0.0047810197019728,0.0492705142857143,1.0,0.0,1.0,0.5742971887550201,-0.4500514963711879,-0.8930026039234458,-0.9855293386108991,-0.16950493425609692,5.0,0.6521739130434783,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.685322590857143,0.32353276571428574,8.574774156156407,0.9999999999927149,-0.010405405660680826,0.07743414315076068,0.0,1.0,1.0,-0.008401870518366,1.0,1.0,1.0,0.0,0.7495745347418372
h107_broad_antipode_shadow_c140_a030_8dfc1f63,249,35,id02,2024-09-03,2024-09-02,S2,4,0.8823122084998396,0.881625272331127,2.2683932919820293e-06,0.3141771428571429,0.3170571428571428,0.3076631428571429,0.5137285714285714,0.1785714285714285,0.362382,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800586053484107,0.1785714285714285,0.8428571428571429,0.844,0.0,0.0,,-0.5605257142857143,0.8815578212908938,-0.0072449921663491,2.4887918590454916e-06,0.0072449921663491,0.0,0.0,0.0,0.1059947428571428,0.8728222570809246,1,0.8728222570809246,1.6048527488541938e-07,0.6375885714285714,-0.0718540747710767,0.0025778289398956,0.0005714536940665,1.000043964616444,0.6754285714285714,0.6785783715599005,0.3989555428571429,-0.0883644115187145,0.0004239501228325,0.8792503666371515,-0.0291602558011754,1.0,2.2478691047267407e-05,2.2478691047267407e-05,0.9377142857142856,0.5857142857142857,0.7718571428571429,0.8785085714285715,0.0165103367476378,-0.0347169142857142,1.0,0.0,1.0,0.14056224899598393,0.7727602671207603,0.6346980144599881,0.4724395684796713,-0.8813630660146488,1.0,0.25806451612903225,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6780831159183675,0.25910259428571436,6.8829819973598285,0.9999999999974618,0.03720551369592912,0.24257410029100665,0.0,0.0,0.0,0.00874807674035262,1.0,1.0,1.0,0.0,0.7419237141710733
h107_broad_antipode_shadow_c140_a030_8dfc1f63,6,0,id01,2024-07-31,2024-07-30,S4,6,0.5084298008946088,0.5091151839410136,9.39781743536372e-07,0.1482914285714285,0.5036571428571429,0.3172508,0.4932142857142857,0.1785714285714285,0.2109301714285714,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856015952715258,0.1785714285714285,0.7337142857142858,0.736,0.0,0.0,,-0.5764400000000001,0.5091590368126224,0.0029178468760701,9.681413111195525e-07,0.0029178468760701,0.0,0.0,0.0,0.0957847428571428,0.5223625210687107,1,0.5223625210687107,1.4679869777242745e-07,0.45888,0.045010420029887,0.0019122187266242,0.000551777393772,0.9656104391011492,0.108,0.502682123038882,0.0688006857142857,0.0557874001969457,0.000388523838803,0.5114968799282992,0.0122732280433281,1.0,9.8721686667691e-06,9.8721686667691e-06,0.9217142857142856,0.5114285714285715,0.7346857142857143,0.8756571428571429,-0.0107769801670586,-0.0351718857142857,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6433327934693878,0.57472224,14.624286960576873,0.9999999999987573,-0.03576487004711348,0.3033194861948564,0.0,0.0,0.0,-0.00368196841299843,1.0,1.0,1.0,0.0,0.7364385202283975
h107_broad_antipode_shadow_c140_a030_8dfc1f63,770,110,id05,2024-10-02,2024-10-01,Q1,0,0.4457613572912907,0.4446197321658457,2.638097124085803e-06,0.2371828571428571,0.2893571428571428,0.2574944571428571,0.4836714285714286,0.1785714285714285,0.2760210285714286,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055051425367162,0.1785714285714285,0.5851428571428572,0.6034285714285714,0.0,0.0,,-0.606377142857143,0.4446010323705447,-0.0046977710067961,2.479994732684787e-06,0.0046977710067961,0.0,0.0,0.0,0.0907273428571428,0.4292185546786456,1,0.5707814453213543,6.006279015544573e-08,0.2898971428571428,-0.0295269485120191,0.0011591776230444,0.0005626725428305,0.984676949953438,0.2708571428571428,0.4847610851958686,0.1221519428571428,-0.0672285164342494,0.0005552949648749,0.442110294817913,-0.0147902736155348,1.0,9.846046346573267e-06,9.846046346573267e-06,0.9205714285714286,0.5262857142857142,0.7383428571428572,0.90416,0.0377015679222298,-0.0382115428571428,2.0,1.0,1.0,0.44176706827309237,0.3577789366275641,-0.9338063142352645,0.8901457403773968,-0.45567593845624127,4.0,0.15,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6675800777142857,0.28291313142857144,7.385517813154017,0.9999999999985814,0.06203632545477096,0.4149590645640044,0.0,0.0,0.0,0.004437082084660439,1.0,1.0,1.0,0.0,0.7244461957712299
h107_broad_antipode_shadow_c140_a030_8dfc1f63,949,135,id06,2024-07-14,2024-07-13,S2,4,0.9120002370412033,0.9128559625035724,4.575502052239777e-06,0.3906628571428571,0.4153771428571429,0.2220676,0.6870285714285714,0.6325714285714286,0.400656,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306072182800029,0.0387905347810696,0.6485714285714286,0.4114285714285714,0.3845714285714285,0.0,0.0,,-0.6916942857142857,0.9128484616979826,0.0106153362211465,4.091754492618893e-06,0.0106153362211465,0.0,0.0,0.0,0.0204137714285714,0.9250982584531292,1,0.9250982584531292,2.2462660630838865e-07,0.7114057142857144,0.1055641087159346,0.0028894661390598,0.0005657735831001,0.9901037704252228,0.4017142857142857,0.1604154161182626,0.1480686857142857,0.1754166861823174,0.0011206919463118,0.916900949362351,0.062660043836634,1.0,0.0001017187385513,0.0001017187385513,0.9645714285714284,0.7251428571428571,0.8401142857142857,0.9117314285714286,-0.0698525774663827,-0.1410235428571428,6.0,5.0,1.0,0.5421686746987951,-0.2618644849608063,-0.9651046531419334,-0.7137661126871386,-0.7003841348713511,5.0,0.30434782608695654,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.765958597877551,0.5573068457142858,2.8910092992246947,0.9999999999980714,-0.11658093768966464,0.5244759131335283,0.0,0.0,1.0,-0.0187980131509902,1.0,1.0,1.0,0.0,0.7242802243425872
