flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h081_conflict_score,h081_alpha,h081_target_group,candidate_id
1207,172,id07,2024-08-21,2024-08-20,S1,3,0.6855821476180224,0.7033948197689134,0.0007438017033533,0.1779085714285714,0.4837171428571428,0.0986547428571428,0.6352285714285715,0.6234285714285714,0.3347232,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.3528,-0.0001546680753507,0.0065102092721509,0.0,0.0,0.0,1.0,0.0842281904545274,0.0,0.7942857142857143,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_hardtail,0.3319685714285715,0.12998714285714288,0.82,all,h081_top340_conflict_all_e8f2b53a
487,69,id03,2024-08-29,2024-08-28,S2,4,0.4714289714887058,0.4803809988630377,0.0001607013205773,0.0858514285714285,0.4190971428571428,0.0729726285714285,0.4992857142857143,0.4845714285714286,0.215256,1.0,1.0,0,5.0,8.021572320714856,2.0,1.0,0.3258849683042582,-0.0005566890060333,0.0116114951183455,0.0,1.0,0.0,1.0,0.0219075569059609,0.0081339088279984,0.6,0.2382857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.3684485714285714,0.7656679365079367,0.88,nonq2,h081_nonq2_conflict_c260_f9ffadd9
1153,164,id07,2024-07-26,2024-07-25,S3,5,0.8114316233549538,0.8129887509730154,7.939960443903438e-06,0.1875085714285714,0.5277371428571428,0.2590490857142856,0.5700857142857143,0.4445714285714285,0.306936,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3695999999999992,-0.000418391461814,0.0090873447459736,0.0,0.0,0.0,1.0,0.004617974513143,0.0414269474669469,0.4314285714285714,0.4211428571428571,0.4571428571428571,1.0,1.0,seed_hardtail,0.4368742857142856,0.5873726984126985,0.88,nonq2,h081_nonq2_conflict_c260_f9ffadd9
565,80,id04,2024-09-10,2024-09-09,S3,5,0.4995340980276135,0.520978681983852,0.0009199988123065,0.0873257142857142,0.1379771428571428,-0.0232530285714285,0.4837142857142857,0.5017142857142857,0.2495725714285714,1.0,1.0,0,5.0,8.021572320714856,2.0,1.0,0.3387939839626534,-0.0002849969183689,0.0079723087580427,0.0,1.0,0.0,1.0,0.0109800761553348,4.142025646623228e-11,0.5051428571428571,0.1611428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.3406314285714286,0.5610565079365081,0.88,nonq2,h081_nonq2_conflict_c260_f9ffadd9
1242,177,id07,2024-08-28,2024-08-27,S1,3,0.5789063449580621,0.5939171641318693,0.0004637357991523,0.0900742857142856,0.3400171428571428,-0.0467849428571429,0.6725714285714286,0.7154285714285714,0.2378698285714286,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3527999999999998,-0.0003285823031137,0.0095246890829815,0.0,0.0,0.0,1.0,0.0801810858884147,0.0001608673739329,0.788,0.1662857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.2753114285714284,0.47474793650793645,0.88,nonq2,h081_nonq2_conflict_c260_f9ffadd9
424,60,id03,2024-08-18,2024-08-17,S2,4,0.5068434014542169,0.4911082524743579,0.0004952221368826,0.0912285714285714,0.2590971428571428,0.0169703428571428,0.5149428571428571,0.5194285714285715,0.241506,0.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3612000000000002,-0.0002354418518818,0.0105602888675092,0.0,0.0,0.0,1.0,0.0313531274238803,6.868746587132546e-11,0.6525714285714286,0.164,0.1788571428571428,1.0,1.0,seed_hardtail,0.2698828571428571,0.356592380952381,0.88,nonq2,h081_nonq2_conflict_c260_f9ffadd9
88,12,id01,2024-08-15,2024-08-14,S2,4,0.558780265236678,0.5769233398374067,0.0006696520729353,0.2016114285714285,0.6085171428571429,0.2766081714285714,0.3706285714285714,0.4771428571428571,0.36213,1.0,1.0,0,6.0,8.273738158986857,2.0,1.0,0.2597166103397486,-0.0001091886476226,0.005727192352249,1.0,0.0,0.0,1.0,0.0138656472840437,0.0083741151898044,0.5354285714285715,0.2411428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.4821914285714287,0.34098603174603176,0.88,nonq2,h081_nonq2_conflict_c260_f9ffadd9
703,100,id04,2024-10-22,2024-10-21,S1,3,0.7730088553004054,0.7619412861040848,0.000345144302173,0.0769828571428571,0.3467971428571429,0.0059784,0.5968571428571429,0.632,0.2212700571428572,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3528000000000003,-0.000264706416824,0.0077054485610453,0.0,0.0,0.0,1.0,0.0587241559548026,0.018619229353072,0.7457142857142857,0.3131428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.3056028571428572,0.33235111111111104,0.88,nonq2,h081_nonq2_conflict_c260_f9ffadd9
1111,158,id07,2024-07-20,2024-07-19,S3,5,0.8308105654703133,0.8291081723535598,1.0281560472835682e-05,0.2466628571428571,0.4115171428571429,0.1481453714285715,0.7031999999999999,0.6,0.3549188571428572,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3696,-0.0001788589538169,0.0097672378433146,0.0,0.0,0.0,1.0,0.0193149920192592,0.0086156495744921,0.5834285714285714,0.2434285714285714,0.1788571428571428,1.0,1.0,seed_hardtail,0.3664285714285715,0.3293961904761905,0.88,nonq2,h081_nonq2_conflict_c260_f9ffadd9
1207,172,id07,2024-08-21,2024-08-20,S1,3,0.6855821476180224,0.7033948197689134,0.0007438017033533,0.1779085714285714,0.4837171428571428,0.0986547428571428,0.6352285714285715,0.6234285714285714,0.3347232,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.3528,-0.0001546680753507,0.0065102092721509,0.0,0.0,0.0,1.0,0.0842281904545274,0.0,0.7942857142857143,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_hardtail,0.3319685714285715,0.16151492063492065,0.88,nonq2,h081_nonq2_conflict_c260_f9ffadd9
487,69,id03,2024-08-29,2024-08-28,S2,4,0.4714289714887058,0.4803809988630377,0.0001607013205773,0.0858514285714285,0.4190971428571428,0.0729726285714285,0.4992857142857143,0.4845714285714286,0.215256,1.0,1.0,0,5.0,8.021572320714856,2.0,1.0,0.3258849683042582,-0.0005566890060333,0.0116114951183455,0.0,1.0,0.0,1.0,0.0219075569059609,0.0081339088279984,0.6,0.2382857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.3684485714285714,0.7196957142857143,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
561,80,id04,2024-09-10,2024-09-09,Q2,1,0.4772491992071193,0.4670332156759307,0.0002093103425686,0.0508228571428571,0.1379771428571428,-0.1336340571428571,0.5451428571428572,0.4662857142857143,0.0543261714285714,0.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.3863999999999998,-0.0005375175260896,0.0144554525692625,0.0,0.0,0.0,1.0,0.0058945609400591,0.0070511948032915,0.4474285714285714,0.2251428571428571,0.3605714285714286,1.0,1.0,seed_hardtail,0.2167171428571427,0.6145971428571428,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
603,86,id04,2024-09-19,2024-09-18,Q2,1,0.5136220809207379,0.5103783274356518,2.1057169547256116e-05,0.0915485714285714,0.4614571428571429,0.0064321714285714,0.5747428571428571,0.5291428571428571,0.0663896,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.3864000000000002,-0.0003296010682318,0.0173457368374626,0.0,0.0,0.0,1.0,0.0128451887561979,0.0032710812823229,0.524,0.1971428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.2901628571428571,0.6002478571428572,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
1153,164,id07,2024-07-26,2024-07-25,S3,5,0.8114316233549538,0.8129887509730154,7.939960443903438e-06,0.1875085714285714,0.5277371428571428,0.2590490857142856,0.5700857142857143,0.4445714285714285,0.306936,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3695999999999992,-0.000418391461814,0.0090873447459736,0.0,0.0,0.0,1.0,0.004617974513143,0.0414269474669469,0.4314285714285714,0.4211428571428571,0.4571428571428571,1.0,1.0,seed_hardtail,0.4368742857142856,0.5611921428571429,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
565,80,id04,2024-09-10,2024-09-09,S3,5,0.4995340980276135,0.520978681983852,0.0009199988123065,0.0873257142857142,0.1379771428571428,-0.0232530285714285,0.4837142857142857,0.5017142857142857,0.2495725714285714,1.0,1.0,0,5.0,8.021572320714856,2.0,1.0,0.3387939839626534,-0.0002849969183689,0.0079723087580427,0.0,1.0,0.0,1.0,0.0109800761553348,4.142025646623228e-11,0.5051428571428571,0.1611428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.3406314285714286,0.5313342857142858,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
29,4,id01,2024-08-04,2024-08-03,Q2,1,0.5395147550620563,0.5523215077542246,0.0003305731132317,0.0763314285714285,0.5410571428571428,-0.0246781714285714,0.6445714285714286,0.6251428571428571,0.0902649142857142,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3863999999999998,-0.0003458064146142,0.0132998591685589,0.0,0.0,0.0,1.0,0.0763124379267448,0.0,0.7811428571428571,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_hardtail,0.2507057142857143,0.5066957142857145,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
575,82,id04,2024-09-13,2024-09-12,Q2,1,0.5649988488464768,0.5626622123852888,1.11029170785093e-05,0.0704857142857142,0.3783771428571428,-0.0544365142857143,0.5900857142857143,0.564,0.0422839999999999,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3864,-0.0001851612182732,0.0176402802498252,0.0,0.0,0.0,1.0,0.0132567239490025,0.0072120055585992,0.528,0.228,0.1788571428571428,1.0,1.0,seed_hardtail,0.26682,0.42813000000000007,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
1242,177,id07,2024-08-28,2024-08-27,S1,3,0.5789063449580621,0.5939171641318693,0.0004637357991523,0.0900742857142856,0.3400171428571428,-0.0467849428571429,0.6725714285714286,0.7154285714285714,0.2378698285714286,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3527999999999998,-0.0003285823031137,0.0095246890829815,0.0,0.0,0.0,1.0,0.0801810858884147,0.0001608673739329,0.788,0.1662857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.2753114285714284,0.40690071428571445,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
855,122,id05,2024-11-14,2024-11-13,Q2,1,0.5169471045945288,0.4926839997643109,0.0011779205762325,0.1217828571428571,0.6462571428571428,0.1129046285714285,0.6003428571428572,0.6348571428571429,0.1443997714285714,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.3864000000000005,-0.0002660340488499,0.0092321631754641,0.0,0.0,0.0,1.0,0.0369772740076859,0.0010452912098821,0.6731428571428572,0.1691428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.3131114285714285,0.3827142857142857,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
88,12,id01,2024-08-15,2024-08-14,S2,4,0.558780265236678,0.5769233398374067,0.0006696520729353,0.2016114285714285,0.6085171428571429,0.2766081714285714,0.3706285714285714,0.4771428571428571,0.36213,1.0,1.0,0,6.0,8.273738158986857,2.0,1.0,0.2597166103397486,-0.0001091886476226,0.005727192352249,1.0,0.0,0.0,1.0,0.0138656472840437,0.0083741151898044,0.5354285714285715,0.2411428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.4821914285714287,0.3239721428571428,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
1401,200,id08,2024-09-20,2024-09-19,Q2,1,0.679457238265816,0.6672166696125095,0.0003417222896968,0.10248,0.5066371428571429,0.0504216,0.5831142857142857,0.5308571428571428,0.0987925714285714,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3863999999999998,-0.0001628055875916,0.0122099596713349,0.0,0.0,0.0,1.0,0.0215188604196195,5.885812670580748e-11,0.5994285714285714,0.1628571428571428,0.1788571428571428,1.0,1.0,seed_hardtail,0.2900314285714285,0.3161064285714286,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
424,60,id03,2024-08-18,2024-08-17,S2,4,0.5068434014542169,0.4911082524743579,0.0004952221368826,0.0912285714285714,0.2590971428571428,0.0169703428571428,0.5149428571428571,0.5194285714285715,0.241506,0.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3612000000000002,-0.0002354418518818,0.0105602888675092,0.0,0.0,0.0,1.0,0.0313531274238803,6.868746587132546e-11,0.6525714285714286,0.164,0.1788571428571428,1.0,1.0,seed_hardtail,0.2698828571428571,0.30930071428571426,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
659,94,id04,2024-10-15,2024-10-14,Q2,1,0.5578470739828967,0.5676107400669541,0.0001935531578244,0.0808285714285713,0.4030571428571428,-0.0195293714285714,0.5910857142857144,0.4714285714285714,0.0793210285714285,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.3864000000000001,-0.00014459556844,0.01426126966738,0.0,0.0,0.0,1.0,0.0126111075512879,0.0077709158686256,0.5217142857142857,0.2342857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.2757685714285714,0.30388785714285715,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
703,100,id04,2024-10-22,2024-10-21,S1,3,0.7730088553004054,0.7619412861040848,0.000345144302173,0.0769828571428571,0.3467971428571429,0.0059784,0.5968571428571429,0.632,0.2212700571428572,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3528000000000003,-0.000264706416824,0.0077054485610453,0.0,0.0,0.0,1.0,0.0587241559548026,0.018619229353072,0.7457142857142857,0.3131428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.3056028571428572,0.285615,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
1111,158,id07,2024-07-20,2024-07-19,S3,5,0.8308105654703133,0.8291081723535598,1.0281560472835682e-05,0.2466628571428571,0.4115171428571429,0.1481453714285715,0.7031999999999999,0.6,0.3549188571428572,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3696,-0.0001788589538169,0.0097672378433146,0.0,0.0,0.0,1.0,0.0193149920192592,0.0086156495744921,0.5834285714285714,0.2434285714285714,0.1788571428571428,1.0,1.0,seed_hardtail,0.3664285714285715,0.27106285714285716,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
1207,172,id07,2024-08-21,2024-08-20,S1,3,0.6855821476180224,0.7033948197689134,0.0007438017033533,0.1779085714285714,0.4837171428571428,0.0986547428571428,0.6352285714285715,0.6234285714285714,0.3347232,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.3528,-0.0001546680753507,0.0065102092721509,0.0,0.0,0.0,1.0,0.0842281904545274,0.0,0.7942857142857143,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_hardtail,0.3319685714285715,0.12998714285714288,0.95,q2stage,h081_q2stage_conflict_c180_2062042e
487,69,id03,2024-08-29,2024-08-28,S2,4,0.4714289714887058,0.4803809988630377,0.0001607013205773,0.0858514285714285,0.4190971428571428,0.0729726285714285,0.4992857142857143,0.4845714285714286,0.215256,1.0,1.0,0,5.0,8.021572320714856,2.0,1.0,0.3258849683042582,-0.0005566890060333,0.0116114951183455,0.0,1.0,0.0,1.0,0.0219075569059609,0.0081339088279984,0.6,0.2382857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.3684485714285714,0.7184457142857145,0.9,all,h081_outside_conflict_c260_c9c9f99a
603,86,id04,2024-09-19,2024-09-18,Q2,1,0.5136220809207379,0.5103783274356518,2.1057169547256116e-05,0.0915485714285714,0.4614571428571429,0.0064321714285714,0.5747428571428571,0.5291428571428571,0.0663896,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.3864000000000002,-0.0003296010682318,0.0173457368374626,0.0,0.0,0.0,1.0,0.0128451887561979,0.0032710812823229,0.524,0.1971428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.2901628571428571,0.6146228571428572,0.9,all,h081_outside_conflict_c260_c9c9f99a
1153,164,id07,2024-07-26,2024-07-25,S3,5,0.8114316233549538,0.8129887509730154,7.939960443903438e-06,0.1875085714285714,0.5277371428571428,0.2590490857142856,0.5700857142857143,0.4445714285714285,0.306936,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3695999999999992,-0.000418391461814,0.0090873447459736,0.0,0.0,0.0,1.0,0.004617974513143,0.0414269474669469,0.4314285714285714,0.4211428571428571,0.4571428571428571,1.0,1.0,seed_hardtail,0.4368742857142856,0.5925314285714285,0.9,all,h081_outside_conflict_c260_c9c9f99a
565,80,id04,2024-09-10,2024-09-09,S3,5,0.4995340980276135,0.520978681983852,0.0009199988123065,0.0873257142857142,0.1379771428571428,-0.0232530285714285,0.4837142857142857,0.5017142857142857,0.2495725714285714,1.0,1.0,0,5.0,8.021572320714856,2.0,1.0,0.3387939839626534,-0.0002849969183689,0.0079723087580427,0.0,1.0,0.0,1.0,0.0109800761553348,4.142025646623228e-11,0.5051428571428571,0.1611428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.3406314285714286,0.5402628571428573,0.9,all,h081_outside_conflict_c260_c9c9f99a
29,4,id01,2024-08-04,2024-08-03,Q2,1,0.5395147550620563,0.5523215077542246,0.0003305731132317,0.0763314285714285,0.5410571428571428,-0.0246781714285714,0.6445714285714286,0.6251428571428571,0.0902649142857142,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3863999999999998,-0.0003458064146142,0.0132998591685589,0.0,0.0,0.0,1.0,0.0763124379267448,0.0,0.7811428571428571,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_hardtail,0.2507057142857143,0.5275885714285715,0.9,all,h081_outside_conflict_c260_c9c9f99a
575,82,id04,2024-09-13,2024-09-12,Q2,1,0.5649988488464768,0.5626622123852888,1.11029170785093e-05,0.0704857142857142,0.3783771428571428,-0.0544365142857143,0.5900857142857143,0.564,0.0422839999999999,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3864,-0.0001851612182732,0.0176402802498252,0.0,0.0,0.0,1.0,0.0132567239490025,0.0072120055585992,0.528,0.228,0.1788571428571428,1.0,1.0,seed_hardtail,0.26682,0.45045142857142856,0.9,all,h081_outside_conflict_c260_c9c9f99a
1242,177,id07,2024-08-28,2024-08-27,S1,3,0.5789063449580621,0.5939171641318693,0.0004637357991523,0.0900742857142856,0.3400171428571428,-0.0467849428571429,0.6725714285714286,0.7154285714285714,0.2378698285714286,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3527999999999998,-0.0003285823031137,0.0095246890829815,0.0,0.0,0.0,1.0,0.0801810858884147,0.0001608673739329,0.788,0.1662857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.2753114285714284,0.42609714285714306,0.9,all,h081_outside_conflict_c260_c9c9f99a
855,122,id05,2024-11-14,2024-11-13,Q2,1,0.5169471045945288,0.4926839997643109,0.0011779205762325,0.1217828571428571,0.6462571428571428,0.1129046285714285,0.6003428571428572,0.6348571428571429,0.1443997714285714,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.3864000000000005,-0.0002660340488499,0.0092321631754641,0.0,0.0,0.0,1.0,0.0369772740076859,0.0010452912098821,0.6731428571428572,0.1691428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.3131114285714285,0.3962857142857143,0.9,all,h081_outside_conflict_c260_c9c9f99a
1401,200,id08,2024-09-20,2024-09-19,Q2,1,0.679457238265816,0.6672166696125095,0.0003417222896968,0.10248,0.5066371428571429,0.0504216,0.5831142857142857,0.5308571428571428,0.0987925714285714,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3863999999999998,-0.0001628055875916,0.0122099596713349,0.0,0.0,0.0,1.0,0.0215188604196195,5.885812670580748e-11,0.5994285714285714,0.1628571428571428,0.1788571428571428,1.0,1.0,seed_hardtail,0.2900314285714285,0.33816000000000007,0.9,all,h081_outside_conflict_c260_c9c9f99a
88,12,id01,2024-08-15,2024-08-14,S2,4,0.558780265236678,0.5769233398374067,0.0006696520729353,0.2016114285714285,0.6085171428571429,0.2766081714285714,0.3706285714285714,0.4771428571428571,0.36213,1.0,1.0,0,6.0,8.273738158986857,2.0,1.0,0.2597166103397486,-0.0001091886476226,0.005727192352249,1.0,0.0,0.0,1.0,0.0138656472840437,0.0083741151898044,0.5354285714285715,0.2411428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.4821914285714287,0.3270971428571428,0.9,all,h081_outside_conflict_c260_c9c9f99a
659,94,id04,2024-10-15,2024-10-14,Q2,1,0.5578470739828967,0.5676107400669541,0.0001935531578244,0.0808285714285713,0.4030571428571428,-0.0195293714285714,0.5910857142857144,0.4714285714285714,0.0793210285714285,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.3864000000000001,-0.00014459556844,0.01426126966738,0.0,0.0,0.0,1.0,0.0126111075512879,0.0077709158686256,0.5217142857142857,0.2342857142857143,0.1788571428571428,1.0,1.0,seed_hardtail,0.2757685714285714,0.3218342857142857,0.9,all,h081_outside_conflict_c260_c9c9f99a
1111,158,id07,2024-07-20,2024-07-19,S3,5,0.8308105654703133,0.8291081723535598,1.0281560472835682e-05,0.2466628571428571,0.4115171428571429,0.1481453714285715,0.7031999999999999,0.6,0.3549188571428572,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3696,-0.0001788589538169,0.0097672378433146,0.0,0.0,0.0,1.0,0.0193149920192592,0.0086156495744921,0.5834285714285714,0.2434285714285714,0.1788571428571428,1.0,1.0,seed_hardtail,0.3664285714285715,0.29892,0.9,all,h081_outside_conflict_c260_c9c9f99a
703,100,id04,2024-10-22,2024-10-21,S1,3,0.7730088553004054,0.7619412861040848,0.000345144302173,0.0769828571428571,0.3467971428571429,0.0059784,0.5968571428571429,0.632,0.2212700571428572,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,-0.3528000000000003,-0.000264706416824,0.0077054485610453,0.0,0.0,0.0,1.0,0.0587241559548026,0.018619229353072,0.7457142857142857,0.3131428571428571,0.1788571428571428,1.0,1.0,seed_hardtail,0.3056028571428572,0.2933828571428571,0.9,all,h081_outside_conflict_c260_c9c9f99a
1207,172,id07,2024-08-21,2024-08-20,S1,3,0.6855821476180224,0.7033948197689134,0.0007438017033533,0.1779085714285714,0.4837171428571428,0.0986547428571428,0.6352285714285715,0.6234285714285714,0.3347232,1.0,1.0,0,3.0,5.350759261260217,1.0,1.0,0.3528,-0.0001546680753507,0.0065102092721509,0.0,0.0,0.0,1.0,0.0842281904545274,0.0,0.7942857142857143,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_hardtail,0.3319685714285715,0.14373714285714284,0.9,all,h081_outside_conflict_c260_c9c9f99a
