cell_key,row,subject_id,target,expert,expert_family,expert_pred,selection_score,true_gain,model_name,feature_view,law_name
33:S2,33,id01,S2,global_prior,prior,0.6545454545454545,-0.011883183097550706,-0.06101546580191353,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
33:S3,33,id01,S3,subject_prior,prior,0.9032258064516129,0.082424845766543,0.06791837607765983,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
33:S4,33,id01,S4,global_prior,prior,0.5613636363636364,-0.011883183097550706,0.0010941730410453099,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
34:Q1,34,id01,Q1,global_prior,prior,0.4909090909090909,-0.011883183097550706,0.17103880095853152,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
34:Q2,34,id01,Q2,global_prior,prior,0.5636363636363636,-0.011883183097550706,0.023067651408627765,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
34:Q3,34,id01,Q3,global_prior,prior,0.6,-0.011883183097550706,-0.06576185090550513,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
34:S1,34,id01,S1,global_prior,prior,0.6840909090909091,-0.011883183097550706,0.03069740816619837,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
34:S2,34,id01,S2,global_prior,prior,0.6545454545454545,-0.011883183097550706,0.05429588426664689,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
34:S3,34,id01,S3,subject_prior,prior,0.9032258064516129,0.082424845766543,0.1471514223546486,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
34:S4,34,id01,S4,global_prior,prior,0.5613636363636364,-0.011883183097550706,-0.20977409186095786,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
35:Q1,35,id01,Q1,global_prior,prior,0.4909090909090909,-0.011883183097550706,0.17103880095853152,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
35:Q2,35,id01,Q2,global_prior,prior,0.5636363636363636,-0.011883183097550706,-7.432706136900613e-06,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
35:Q3,35,id01,Q3,global_prior,prior,0.6,-0.011883183097550706,-0.06576185090550513,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
35:S1,35,id01,S1,global_prior,prior,0.6840909090909091,-0.011883183097550706,0.011502432668822449,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
35:S2,35,id01,S2,global_prior,prior,0.6545454545454545,-0.011883183097550706,-0.19209656976292866,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
35:S3,35,id01,S3,subject_prior,prior,0.9032258064516129,-0.005509617525285089,0.2153930519359299,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
35:S4,35,id01,S4,global_prior,prior,0.5613636363636364,-0.011883183097550706,0.22976066852414978,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
36:Q1,36,id01,Q1,global_prior,prior,0.4909090909090909,-0.011883183097550706,0.2026078647928682,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
36:Q2,36,id01,Q2,global_prior,prior,0.5636363636363636,-0.011883183097550706,0.06074643703130589,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
36:Q3,36,id01,Q3,global_prior,prior,0.6,-0.011883183097550706,-0.024805003711591445,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
36:S1,36,id01,S1,global_prior,prior,0.6840909090909091,-0.011883183097550706,-0.1370295602348699,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
36:S2,36,id01,S2,global_prior,prior,0.6545454545454545,-0.011883183097550706,-0.06101546580191353,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
36:S3,36,id01,S3,subject_prior,prior,0.9032258064516129,-0.005509617525285089,-0.2979859475900519,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
36:S4,36,id01,S4,global_prior,prior,0.5613636363636364,-0.011883183097550706,0.14683779509493178,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
37:Q1,37,id01,Q1,global_prior,prior,0.4909090909090909,-0.011883183097550706,0.26890291872643113,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
37:Q2,37,id01,Q2,global_prior,prior,0.5636363636363636,-0.011883183097550706,-0.022562044679730553,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
37:Q3,37,id01,Q3,global_prior,prior,0.6,-0.011883183097550706,-0.05709440769533691,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
37:S1,37,id01,S1,global_prior,prior,0.6840909090909091,-0.011883183097550706,0.050268053480920116,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
37:S2,37,id01,S2,global_prior,prior,0.6545454545454545,-0.011883183097550706,0.03376913817460725,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
37:S3,37,id01,S3,subject_prior,prior,0.9032258064516129,-0.005509617525285089,-0.4780072291062565,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
37:S4,37,id01,S4,global_prior,prior,0.5613636363636364,-0.011883183097550706,0.09514526495336884,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
38:Q1,38,id01,Q1,global_prior,prior,0.4909090909090909,-0.011883183097550706,-0.18407555855914104,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
38:Q2,38,id01,Q2,global_prior,prior,0.5636363636363636,-0.011883183097550706,0.029916969294292883,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
38:Q3,38,id01,Q3,global_prior,prior,0.6,-0.011883183097550706,0.00554530071642545,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
38:S1,38,id01,S1,global_prior,prior,0.6840909090909091,-0.011883183097550706,-0.10089743295399956,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
38:S2,38,id01,S2,global_prior,prior,0.6545454545454545,-0.011883183097550706,-0.06101546580191353,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
38:S3,38,id01,S3,subject_prior,prior,0.9032258064516129,-0.005509617525285089,0.05279818556697061,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
38:S4,38,id01,S4,global_prior,prior,0.5613636363636364,-0.011883183097550706,-0.1610776200654609,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
39:Q1,39,id01,Q1,global_prior,prior,0.4909090909090909,-0.011883183097550706,0.3399070415994734,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
39:Q2,39,id01,Q2,global_prior,prior,0.5636363636363636,-0.011883183097550706,0.029916969294292883,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
39:Q3,39,id01,Q3,global_prior,prior,0.6,-0.011883183097550706,-0.024805003711591445,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
39:S1,39,id01,S1,global_prior,prior,0.6840909090909091,-0.011883183097550706,0.050268053480920116,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
39:S2,39,id01,S2,global_prior,prior,0.6545454545454545,-0.011883183097550706,0.013655278380958424,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
39:S3,39,id01,S3,subject_prior,prior,0.9032258064516129,-0.005509617525285089,-0.2979859475900519,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
39:S4,39,id01,S4,global_prior,prior,0.5613636363636364,-0.011883183097550706,0.14683779509493178,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
40:Q1,40,id01,Q1,global_prior,prior,0.4909090909090909,-0.011883183097550706,0.053874753400201314,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
40:Q2,40,id01,Q2,global_prior,prior,0.5636363636363636,-0.011883183097550706,-0.06620021393973463,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
40:Q3,40,id01,Q3,global_prior,prior,0.6,-0.011883183097550706,-0.045493095571053466,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
40:S1,40,id01,S1,global_prior,prior,0.6840909090909091,-0.011883183097550706,0.050268053480920116,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
40:S2,40,id01,S2,global_prior,prior,0.6545454545454545,-0.011883183097550706,0.11853216410931566,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
40:S3,40,id01,S3,subject_prior,prior,0.9032258064516129,0.082424845766543,0.13079461623440902,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
40:S4,40,id01,S4,global_prior,prior,0.5613636363636364,-0.011883183097550706,0.17372191166940454,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
78:Q1,78,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,-0.09224805572667705,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
78:Q2,78,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,0.06321398701123182,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
78:Q3,78,id02,Q3,global_prior,prior,0.5968109339407744,-0.00962898680002306,-0.1915044116580285,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
78:S1,78,id02,S1,global_prior,prior,0.6742596810933941,-0.00962898680002306,-0.14854548886615626,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
78:S2,78,id02,S2,global_prior,prior,0.642369020501139,-0.00962898680002306,-0.20211800947165534,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
78:S3,78,id02,S3,global_prior,prior,0.6605922551252847,-0.00962898680002306,-0.2112586394079986,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
78:S4,78,id02,S4,global_prior,prior,0.5558086560364465,-0.00962898680002306,0.2687871637972027,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
79:Q1,79,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,-0.06813130591804195,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
79:Q2,79,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,0.08806137611568177,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
79:Q3,79,id02,Q3,global_prior,prior,0.5968109339407744,-0.00962898680002306,-0.1552792074845457,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
79:S1,79,id02,S1,global_prior,prior,0.6742596810933941,-0.00962898680002306,-0.16484820226883,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
79:S2,79,id02,S2,global_prior,prior,0.642369020501139,-0.00962898680002306,-0.250009827099663,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
79:S3,79,id02,S3,global_prior,prior,0.6605922551252847,-0.00962898680002306,0.7627028878655182,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
79:S4,79,id02,S4,global_prior,prior,0.5558086560364465,-0.00962898680002306,-0.19185463755731103,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
80:Q1,80,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,-0.06813130591804195,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
80:Q2,80,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,-0.052528005775548725,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
80:Q3,80,id02,Q3,global_prior,prior,0.5968109339407744,-0.00962898680002306,-0.1915044116580285,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
80:S1,80,id02,S1,global_prior,prior,0.6742596810933941,-0.00962898680002306,-0.16484820226883,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
80:S2,80,id02,S2,global_prior,prior,0.642369020501139,-0.00962898680002306,-0.23429936314617417,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
80:S3,80,id02,S3,global_prior,prior,0.6605922551252847,-0.00962898680002306,0.48138247131938483,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
80:S4,80,id02,S4,global_prior,prior,0.5558086560364465,-0.00962898680002306,-0.1529182876386973,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
81:Q1,81,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,-0.043418534789933294,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
81:Q2,81,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,0.015298045445046538,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
81:Q3,81,id02,Q3,global_prior,prior,0.5968109339407744,-0.00962898680002306,-0.20913651009753004,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
81:S1,81,id02,S1,global_prior,prior,0.6742596810933941,-0.00962898680002306,-0.14854548886615626,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
81:S2,81,id02,S2,global_prior,prior,0.642369020501139,-0.00962898680002306,-0.21833813566364715,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
81:S3,81,id02,S3,global_prior,prior,0.6605922551252847,-0.00962898680002306,-0.2112586394079986,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
81:S4,81,id02,S4,global_prior,prior,0.5558086560364465,-0.00962898680002306,-0.13286643410521737,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
82:Q1,82,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,-0.09224805572667705,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
82:Q2,82,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,-0.0304265586182757,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
82:Q3,82,id02,Q3,global_prior,prior,0.5968109339407744,-0.00962898680002306,-0.173555833780287,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
82:S1,82,id02,S1,global_prior,prior,0.6742596810933941,-0.00962898680002306,-0.11512038696806937,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
82:S2,82,id02,S2,global_prior,prior,0.642369020501139,-0.00962898680002306,-0.23429936314617417,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
82:S3,82,id02,S3,global_prior,prior,0.6605922551252847,0.36427481939537004,-0.30159246168513143,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
82:S4,82,id02,S4,global_prior,prior,0.5558086560364465,-0.00962898680002306,-0.2654546170086488,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
83:Q1,83,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,0.15574751826944588,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
83:Q2,83,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,-0.0304265586182757,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
83:Q3,83,id02,Q3,global_prior,prior,0.5968109339407744,-0.00962898680002306,-0.20913651009753004,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
83:S1,83,id02,S1,global_prior,prior,0.6742596810933941,-0.00962898680002306,-0.18088939500447448,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
83:S2,83,id02,S2,global_prior,prior,0.642369020501139,-0.00962898680002306,-0.28070914056914886,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
83:S3,83,id02,S3,global_prior,prior,0.6605922551252847,-0.00962898680002306,-0.242285491184203,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
83:S4,83,id02,S4,global_prior,prior,0.5558086560364465,-0.00962898680002306,-0.2830382999753409,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
84:Q1,84,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,0.043933054070876,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
84:Q2,84,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,-0.052528005775548725,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
84:Q3,84,id02,Q3,global_prior,prior,0.5968109339407744,-0.00962898680002306,-0.1915044116580285,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
84:S1,84,id02,S1,global_prior,prior,0.6742596810933941,-0.00962898680002306,-0.131972586096066,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
84:S2,84,id02,S2,global_prior,prior,0.642369020501139,-0.00962898680002306,-0.23429936314617417,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
84:S3,84,id02,S3,global_prior,prior,0.6605922551252847,0.36427481939537004,-0.28709219673856934,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
84:S4,84,id02,S4,global_prior,prior,0.5558086560364465,-0.00962898680002306,-0.22933159412972604,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
85:Q1,85,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,0.12660012207205829,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
85:Q2,85,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,0.009971132725378862,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
85:Q3,85,id02,Q3,global_prior,prior,0.5968109339407744,-0.00962898680002306,0.32925843481712647,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
85:S1,85,id02,S1,global_prior,prior,0.6742596810933941,-0.00962898680002306,-0.18088939500447448,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
85:S2,85,id02,S2,global_prior,prior,0.642369020501139,0.36427481939537004,-0.3104940093399945,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
85:S3,85,id02,S3,subject_prior,prior,0.9459459459459459,-0.00962898680002306,0.015175796584297213,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
85:S4,85,id02,S4,global_prior,prior,0.5558086560364465,-0.00962898680002306,-0.2830382999753409,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
86:Q1,86,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,0.12660012207205829,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
86:Q2,86,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,0.03979735511866955,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
86:Q3,86,id02,Q3,global_prior,prior,0.5968109339407744,-0.00962898680002306,0.32925843481712647,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
86:S1,86,id02,S1,global_prior,prior,0.6742596810933941,-0.00962898680002306,-0.16484820226883,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
86:S2,86,id02,S2,global_prior,prior,0.642369020501139,0.36427481939537004,-0.3104940093399945,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
86:S3,86,id02,S3,subject_prior,prior,0.9459459459459459,-0.00962898680002306,-0.025389234004819627,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
86:S4,86,id02,S4,global_prior,prior,0.5558086560364465,-0.00962898680002306,-0.2830382999753409,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
87:Q1,87,id02,Q1,global_prior,prior,0.4920273348519362,-0.00962898680002306,-0.06813130591804195,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
87:Q2,87,id02,Q2,global_prior,prior,0.5580865603644647,-0.00962898680002306,-0.1011616078850619,tree_depth3_leaf24,minimal_hsjepa_law,minimal_hsjepa_law__tree_depth3_leaf24
