flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,h086_resp_weight,h086_resp_raw,h086_resp_prior,h086_resp_lift,h086_resp_rank,h086_resp_lift_rank,h086_equation_alignment,h086_equation_energy,h086_resp_action_score,candidate_id
462,66,id03,2024-08-25,2024-08-24,Q1,0,0.9886989098935578,0.9978929376656788,0.0056976127330777,0.8410285714285715,0.7341371428571428,0.7740702285714285,0.1028142857142857,0.1785714285714285,0.730296,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.7388160146681897,-1.8413327385680252e-06,-0.0056740140527999,1.0,1.0,1.0,0.0,0.0,1.68917295877494,0.1785714285714285,0.9708571428571428,0.9708571428571428,0.0,0.0,,0.9192942857142858,0.9984023751770468,1.9661476802698292,0.0054228065693929,1.9661476802698292,1.0,0.0,1.0,0.8383458285714285,0.0006801956792530236,0.000685661395057347,0.0005714285714285715,1.1903424386927912,0.9748571428571429,0.9748571428571429,0.8754604930177537,0.017789268969612314,0.9296114285714285,h086_resp_cell_all_c760_a090_df95467d
900,128,id06,2024-07-07,2024-07-06,S2,4,0.9672789969212284,0.9887277680058654,0.0096723050225968,0.9303085714285716,0.7328571428571429,0.8165893142857141,0.0314142857142857,0.1785714285714285,0.8980200000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.0728414939112352,-3.93954068051405e-06,-0.009549006647589,1.0,1.0,1.0,0.0,0.0,0.8383714548008615,0.1785714285714285,0.9611428571428572,0.9611428571428572,0.0,0.0,,0.9537342857142858,0.988991933646794,1.1115880624714207,0.0092860376477772,1.1115880624714207,1.0,0.0,1.0,0.8605686857142856,0.0006275532418043101,0.0006325959490375447,0.0005714285714285715,1.0982181731575424,0.9445714285714286,0.9445714285714286,0.7595762272780189,0.013424487861342427,0.9269741714285715,h086_resp_cell_all_c760_a090_df95467d
1009,144,id06,2024-08-14,2024-08-13,Q2,1,0.7177693067748002,0.8059110184342224,0.0206762581192556,0.82172,0.640817142857143,0.6208313714285715,0.1596142857142857,0.1785714285714285,0.4092106285714286,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,0.4980711427410826,-8.52299251271798e-06,-0.0201774699699897,1.0,1.0,1.0,0.0,0.0,0.2629573531739267,0.1785714285714285,0.8291428571428572,0.8308571428571428,0.0,0.0,,0.82926,0.8059961499310715,0.4907775410791706,0.0189721456299369,0.4907775410791706,1.0,0.0,1.0,0.8219498285714285,0.0007088290685086404,0.0007145248680564502,0.0005714285714285715,1.2404508698901207,0.9828571428571429,0.9828571428571429,0.6255774272748015,0.013674816752076498,0.9244595428571429,h086_resp_cell_all_c760_a090_df95467d
382,54,id02,2024-10-12,2024-10-11,S2,4,0.9874623635995506,0.9992950594187844,0.0098742249193968,0.9167085714285712,0.6424971428571429,0.7666969714285714,0.0287285714285714,0.1785714285714285,0.902598,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,2.905901483795855,-2.5628818118615666e-06,-0.0098584093385148,1.0,1.0,1.0,0.0,0.0,1.6932211119844371,0.1785714285714285,0.9714285714285714,0.9714285714285714,0.0,0.0,,0.8954885714285715,0.999821132300211,4.262281898411565,0.007525006621089,4.262281898411565,1.0,0.0,1.0,0.8098881714285714,0.0006508057775055986,0.0006560353306065,0.0005714285714285715,1.1389101106347974,0.9582857142857143,0.9582857142857143,0.8241037085701726,0.020253479241334624,0.9242318857142857,h086_resp_cell_all_c760_a090_df95467d
971,138,id06,2024-07-18,2024-07-17,S3,5,0.9951216136908172,0.9996862736136602,0.0037142326506797,0.8294171428571429,0.804777142857143,0.8018034857142857,0.0383,0.1785714285714285,0.8674930285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,2.7927174053603614,-1.18473429816903e-06,-0.0037069743742507,1.0,1.0,1.0,0.0,0.0,2.389923684337805,0.1785714285714285,0.9725714285714284,0.9725714285714284,0.0,0.0,,0.9218714285714288,0.999999,8.49745909426283,0.0029857680019552,8.49745909426283,1.0,0.0,1.0,0.8412824000000001,0.0006615255715621042,0.0006668412636221035,0.0005714285714285715,1.1576697502336823,0.964,0.964,0.9587990848660464,0.01597431062415062,0.9210134857142857,h086_resp_cell_all_c760_a090_df95467d
907,129,id06,2024-07-08,2024-07-07,S2,4,0.993291558834372,0.999999,0.0067212260474213,0.8325428571428574,0.663397142857143,0.7361856571428573,0.0337285714285714,0.1785714285714285,0.8205600000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,8.705748307653971,-1.6592991212819532e-06,-0.0067211388694605,1.0,1.0,1.0,0.0,0.0,2.313016074177314,0.1785714285714285,0.972,0.972,0.0,0.0,,0.9199457142857144,0.999999,8.817851931739384,0.0041084943232471,8.817851931739384,1.0,0.0,1.0,0.8326750571428573,0.0006793590845076294,0.0006848180778506654,0.0005714285714285715,1.1888783978883515,0.9742857142857143,0.9742857142857143,0.8502780544107282,0.02137539137192769,0.9188162857142859,h086_resp_cell_all_c760_a090_df95467d
1422,203,id09,2024-08-08,2024-08-07,Q2,1,0.3613005920532577,0.3043180911327668,0.0072198241105908,0.8249885714285715,0.7110171428571429,0.6558341142857144,0.1592714285714285,0.1785714285714285,0.4136498285714286,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,-0.2632969874597824,-6.727800315590573e-06,-0.0070654312940407,1.0,1.0,1.0,0.0,0.0,0.2133379842241203,0.1785714285714285,0.7765714285714286,0.7782857142857142,0.0,0.0,,0.8347342857142858,0.304262363993656,-0.2573586040778022,0.0065969560209169,0.2573586040778022,1.0,0.0,1.0,0.8210950285714286,0.0006686662311459725,0.0006740393020119996,0.0005714285714285715,1.1701659045054518,0.9691428571428572,0.9691428571428572,0.7044715939712022,0.007564727396628912,0.9169746285714285,h086_resp_cell_all_c760_a090_df95467d
985,140,id06,2024-07-21,2024-07-20,S3,5,0.9960938897116238,0.9994360496623552,0.0022563299510225,0.7471828571428571,0.846017142857143,0.7809168571428573,0.0581,0.1785714285714285,0.7976077714285714,1.0,0.0,0,20.0,17.07462788718024,3.0,1.0,1.9773236135034031,-5.643157321854331e-07,-0.0022497631459697,1.0,1.0,1.0,0.0,0.0,2.797396225979214,0.1785714285714285,0.9731428571428572,0.9731428571428572,0.0,0.0,,0.8877171428571428,0.999999,8.274210105701766,0.002389795561737,8.274210105701766,1.0,0.0,1.0,0.8221188571428572,0.0006893869476057215,0.0006949265198931562,0.0005714285714285715,1.2064271583100126,0.9788571428571429,0.9788571428571429,0.9221938853693971,0.020505499008532345,0.9168865142857144,h086_resp_cell_all_c760_a090_df95467d
982,140,id06,2024-07-21,2024-07-20,Q3,2,0.64958246860714,0.6197958608844669,0.0019251758379024,0.67572,0.846017142857143,0.7462679428571428,0.2013,0.1785714285714285,0.6524708571428571,1.0,0.0,0,20.0,17.07462788718024,3.0,1.0,-0.1310843392933318,-2.598890428407583e-07,-0.001912242756763,1.0,1.0,1.0,0.0,0.0,0.6743991603613817,0.1785714285714285,0.956,0.956,0.0,0.0,,0.8354885714285715,0.6195801969201361,-0.12943765110244,0.0017758486232462,0.12943765110244,1.0,0.0,1.0,0.748097257142857,0.0007659342423213349,0.0007720889107807488,0.0005714285714285715,1.340384924062336,0.992,0.992,0.7189356831961633,0.036004609558494535,0.9099338285714287,h086_resp_cell_all_c760_a090_df95467d
687,98,id04,2024-10-19,2024-10-18,Q2,1,0.4631417001415242,0.3607041885369451,0.0214752257164563,0.8220457142857144,0.4286171428571429,0.5191401714285715,0.1591285714285714,0.1785714285714285,0.4091716571428571,1.0,0.0,0,15.0,13.71596294242416,3.0,1.0,-0.4355257656969079,-7.13601165209812e-06,-0.0208868533226401,1.0,1.0,1.0,0.0,0.0,0.3094706342031038,0.1785714285714285,0.8617142857142858,0.8634285714285714,0.0,0.0,,0.7874028571428572,0.3606164683912565,-0.4249883701755285,0.0196172742976226,0.4249883701755285,1.0,0.0,1.0,0.7941090285714286,0.0007908718703925909,0.000797226925287892,0.0005714285714285715,1.3840257731870338,0.9931428571428571,0.9931428571428571,0.8380028050099276,0.01536729054297287,0.9089586285714285,h086_resp_cell_all_c760_a090_df95467d
309,44,id02,2024-09-30,2024-09-29,Q2,1,0.6205899898125083,0.5511438385163918,0.0100391235819741,0.8230571428571428,0.5286571428571428,0.5675179999999999,0.1785285714285714,0.1785714285714285,0.4056961142857143,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,-0.2935146368689705,-7.016435366483224e-06,-0.0098106222112039,1.0,1.0,1.0,0.0,0.0,0.2320957385066744,0.1785714285714285,0.7982857142857143,0.7994285714285714,0.0,0.0,,0.8016428571428571,0.5510819655483401,-0.2870099444737354,0.0091427923762386,0.2870099444737354,1.0,0.0,1.0,0.7996342857142856,0.0006968446530018108,0.0007024441517184932,0.0005714285714285715,1.2194781427531687,0.9811428571428571,0.9811428571428571,0.6740335281715205,0.00972788653521831,0.9082097142857143,h086_resp_cell_all_c760_a090_df95467d
928,132,id06,2024-07-11,2024-07-10,S2,4,0.9060132637497244,0.8721560499542845,0.0061154788500604,0.9231542857142856,0.7058171428571429,0.7999392571428572,0.0303285714285714,0.1785714285714285,0.8963100000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.3410484862642166,-3.0258789664251337e-06,-0.0060088819034933,1.0,1.0,1.0,0.0,0.0,0.5081951484664704,0.1785714285714285,0.9365714285714286,0.9365714285714286,0.0,0.0,,0.9430314285714286,0.8719974802129887,-0.347163692563788,0.00558050656047,0.347163692563788,1.0,0.0,1.0,0.8482034285714286,0.0006063685149010542,0.000611240992154627,0.0005714285714285715,1.0611449010768448,0.916,0.916,0.7099482938546317,0.010588870581974521,0.9049830857142857,h086_resp_cell_all_c760_a090_df95467d
19,2,id01,2024-08-02,2024-08-01,S3,5,0.8949298069616637,0.9238245894751468,0.0048590636056385,0.7982857142857144,0.7792171428571428,0.7750060000000001,0.0334714285714285,0.1785714285714285,0.8156345142857143,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3636414151437421,-1.259540735479484e-06,-0.0048440330571184,1.0,1.0,1.0,0.0,0.0,0.7295960136088543,0.1785714285714285,0.9588571428571429,0.9588571428571429,0.0,0.0,,0.8786828571428572,0.9240185026173096,0.3561255854745817,0.0045148417852766,0.3561255854745817,1.0,0.0,1.0,0.7976782285714286,0.0006169096853354499,0.000621866866217106,0.0005714285714285715,1.0795919493370372,0.928,0.928,0.9200792538785046,0.01773807956021613,0.9046702857142858,h086_resp_cell_all_c760_a090_df95467d
1177,168,id07,2024-08-16,2024-08-15,Q2,1,0.427742815510214,0.3492402460578029,0.0128438130005216,0.7973257142857144,0.5014971428571429,0.5421977714285714,0.1492714285714285,0.1785714285714285,0.3999566857142858,1.0,0.0,0,15.0,13.71596294242416,3.0,1.0,-0.3436553158315241,-3.871954154359201e-06,-0.0125552571490903,1.0,1.0,1.0,0.0,0.0,0.3558172649140635,0.1785714285714285,0.8902857142857142,0.892,0.0,0.0,,0.7940142857142857,0.3491524157285283,-0.331700544167187,0.0117368959979924,0.331700544167187,1.0,0.0,1.0,0.7985126857142857,0.0006777687953824889,0.0006832150099492552,0.0005714285714285715,1.1860953919193553,0.9725714285714285,0.9725714285714285,0.7111408632623581,0.02182330342381126,0.9045773714285714,h086_resp_cell_all_c760_a090_df95467d
1020,145,id06,2024-08-15,2024-08-14,S3,5,0.9287371041949244,0.9089850431629808,0.0027261164221769,0.8974057142857143,0.7951771428571428,0.8290942285714284,0.0467285714285714,0.1785714285714285,0.8912345142857142,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2675828115112105,-2.3877879138627275e-06,-0.0027106703475388,1.0,1.0,1.0,0.0,0.0,0.4584844927696639,0.1785714285714285,0.9308571428571428,0.9308571428571428,0.0,0.0,,0.9351171428571428,0.9088413709952544,-0.2678805095215382,0.0025027314935724,0.2678805095215382,1.0,0.0,1.0,0.8275414857142857,0.0006260282627155581,0.0006310587159716494,0.0005714285714285715,1.0955494597522266,0.9411428571428572,0.9411428571428572,0.6539392245900708,0.0062418900123128165,0.9030121142857145,h086_resp_cell_all_c760_a090_df95467d
1583,226,id09,2024-09-21,2024-09-20,Q2,1,0.6608545272191213,0.7365803456068865,0.0133465416997599,0.8583714285714286,0.4707771428571429,0.5567625714285714,0.1921571428571428,0.1785714285714285,0.4310523428571428,1.0,0.0,0,17.0,15.65254104548152,3.0,1.0,0.3692850015988871,-7.379185761839372e-06,-0.0130328039695675,1.0,1.0,1.0,0.0,0.0,0.2626201585615166,0.1785714285714285,0.828,0.8297142857142857,0.0,0.0,,0.7954199999999999,0.7366500132269805,0.3615244062057232,0.0122113999656402,0.3615244062057232,1.0,0.0,1.0,0.7990893142857142,0.0006632825012377144,0.0006686123111149652,0.0005714285714285715,1.160744377166,0.9645714285714285,0.9645714285714285,0.781522030700167,0.012024153200334722,0.9015622857142856,h086_resp_cell_all_c760_a090_df95467d
1576,225,id09,2024-09-20,2024-09-19,Q2,1,0.5141995124977706,0.5599808927099652,0.0042084740531731,0.7950342857142858,0.6852571428571429,0.6285499999999999,0.1603285714285714,0.1785714285714285,0.395808,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,0.189956922620847,-4.050598534735984e-06,-0.004127733319951,1.0,1.0,1.0,0.0,0.0,0.1976671343309232,0.1785714285714285,0.76,0.7617142857142857,0.0,0.0,,0.8157914285714286,0.5600364932913534,0.18449683734274,0.0038405175044886,0.18449683734274,1.0,0.0,1.0,0.7948236,0.0006645720531713796,0.0006699122252496843,0.0005714285714285715,1.1630010930499142,0.9651428571428572,0.9651428571428572,0.6828599570239542,0.005931440184418853,0.8995984000000001,h086_resp_cell_all_c760_a090_df95467d
638,91,id04,2024-09-25,2024-09-24,Q2,1,0.517487560784734,0.4463355277523664,0.0101382392860132,0.8452228571428572,0.3977371428571428,0.5153243999999999,0.1758428571428571,0.1785714285714285,0.4238957714285714,1.0,0.0,0,14.0,12.72956214775488,3.0,1.0,-0.2956289122127779,-4.746285260264045e-06,-0.00986809492808,1.0,1.0,1.0,0.0,0.0,0.2706198659092169,0.1785714285714285,0.8337142857142857,0.8348571428571429,0.0,0.0,,0.7777000000000001,0.4462543222075606,-0.2857952838377177,0.0092506433655082,0.2857952838377177,1.0,0.0,1.0,0.7857190857142856,0.0007130241453653198,0.0007187536544743268,0.0005714285714285715,1.2477922543893094,0.984,0.984,0.7956731192592102,0.010059480631433868,0.8995776,h086_resp_cell_all_c760_a090_df95467d
1743,249,id10,2024-09-27,2024-09-26,Q1,0,0.5153371494238242,0.5665063514900192,0.0052617869567525,0.91884,0.5179971428571428,0.707604857142857,0.0931285714285714,0.1785714285714285,0.7574964571428573,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,0.2103231831732493,-7.367370657414985e-06,-0.005222075570371,1.0,1.0,1.0,0.0,0.0,0.1706376688105969,0.1785714285714285,0.7114285714285714,0.7137142857142857,0.0,0.0,,0.8924314285714288,0.5665634382636922,0.2064757614201713,0.0048012315290292,0.2064757614201713,1.0,0.0,1.0,0.8063174,0.000651201827494167,0.0006564345630567449,0.0005714285714285715,1.139603198114792,0.9588571428571429,0.9588571428571429,0.5533457420826277,0.006135658021179536,0.8985976571428573,h086_resp_cell_all_c760_a090_df95467d
972,138,id06,2024-07-18,2024-07-17,S4,6,0.8634695569049544,0.8351738943457109,0.0032170155511125,0.91712,0.804777142857143,0.8436217714285714,0.0397,0.1785714285714285,0.8689234285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.225217890324394,-2.561231972494446e-06,-0.0031942262951154,1.0,1.0,1.0,0.0,0.0,0.3382756835328679,0.1785714285714285,0.88,0.8805714285714286,0.0,0.0,,0.9378142857142858,0.8350797811592565,-0.2223455936070133,0.0029360662776191,0.2223455936070133,1.0,0.0,1.0,0.836192342857143,0.0006057822722053142,0.0006106500387027546,0.0005714285714285715,1.0601189763592997,0.9154285714285715,0.9154285714285715,0.7936603442966838,0.006214486917136047,0.8981378285714285,h086_resp_cell_all_c760_a090_df95467d
71,10,id01,2024-08-13,2024-08-12,Q2,1,0.5036388558656353,0.446074126997159,0.0066387386534229,0.7820800000000001,0.572737142857143,0.5688213142857144,0.1500142857142857,0.1785714285714285,0.3789865142857143,1.0,0.0,0,16.0,14.90408072096752,3.0,1.0,-0.2357129519616781,-7.1593935689088214e-06,-0.0064525803426816,1.0,1.0,1.0,0.0,0.0,0.1405776812380789,0.1785714285714285,0.6577142857142857,0.6685714285714286,0.0,0.0,,0.79278,0.4460241244632696,-0.2313037790016533,0.0060540528351824,0.2313037790016533,1.0,0.0,1.0,0.7960948000000001,0.0006706799707942854,0.0006760692230753924,0.0005714285714285715,1.1736899488899994,0.9697142857142858,0.9697142857142858,0.4397629808744119,0.005418013721326957,0.8925004571428573,h086_resp_cell_all_c760_a090_df95467d
434,62,id03,2024-08-20,2024-08-19,Q1,0,0.7334139017389413,0.7700649322136918,0.0035444630479039,0.8460342857142856,0.5570171428571429,0.6907618857142857,0.1239857142857143,0.1785714285714285,0.7178208,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2015446181832463,-2.0883236286401186e-06,-0.0035302638630364,1.0,1.0,1.0,0.0,0.0,0.2478113146384868,0.1785714285714285,0.8194285714285714,0.8194285714285714,0.0,0.0,,0.879105714285714,0.770126315435029,0.1970116380745368,0.0032440550967938,0.1970116380745368,1.0,0.0,1.0,0.7858566857142857,0.0006443345053782996,0.0006495120585394496,0.0005714285714285715,1.1275853844120243,0.9537142857142857,0.9537142857142857,0.518748784581468,0.011615046100796606,0.8922943999999999,h086_resp_cell_all_c760_a090_df95467d
986,140,id06,2024-07-21,2024-07-20,S4,6,0.8348399209834176,0.8011519555138755,0.003912383692871,0.93988,0.846017142857143,0.8747223428571429,0.0426142857142857,0.1785714285714285,0.8807087999999998,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2318372685785802,-3.511078359480149e-06,-0.0038856453219518,1.0,1.0,1.0,0.0,0.0,0.2874977809711064,0.1785714285714285,0.8468571428571429,0.8474285714285714,0.0,0.0,,0.94514,0.8010703721022883,-0.2273271506429339,0.0035653914084017,0.2273271506429339,1.0,0.0,1.0,0.8514494857142858,0.0005876251286460927,0.0005923469933250711,0.0005714285714285715,1.0283439751306622,0.8742857142857143,0.8742857142857143,0.8007194657841186,0.0056175891855249765,0.887158742857143,h086_resp_cell_all_c760_a090_df95467d
