candidate_id,flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score,sleep_dow,lifelog_dow,date_gap_days,row_norm,row_sin1,row_cos1,row_sin3,row_cos3,subject_idx,within_subject_norm,subject_block_size,target_Q1,target_Q2,target_Q3,target_S1,target_S2,target_S3,target_S4,sleep_dow_0,lifelog_dow_0,sleep_dow_1,lifelog_dow_1,sleep_dow_2,lifelog_dow_2,sleep_dow_3,lifelog_dow_3,sleep_dow_4,lifelog_dow_4,sleep_dow_5,lifelog_dow_5,sleep_dow_6,lifelog_dow_6,is_q,is_s,is_subjective_quality,is_objective_stage,h057_h088_anti_conflict,h057_h088_same_conflict,conflict_strength,h098_frontier_cell_score,h108_vote_sum,h108_vote_abs,h108_vote_weight,h108_vote_count,h108_raw_mean_move,h108_vote_consensus,h108_family_count,h108_family_consensus,h108_family_signed_count,h108_h103_move,h108_has_h103,h108_h104_move,h108_has_h104,h108_h105_move,h108_has_h105,h108_h106_move,h108_has_h106,h108_h107_move,h108_has_h107,h108_anti_h088,h108_align_h057,h108_decoder_jury_score
h108_objective_decoder_jury_c110_a060_603c278e,1537,219,id09,2024-09-10,2024-09-09,S2,4,0.7148122477044718,0.6734163623033589,0.0040912004709485,0.8325885714285716,0.4856171428571429,0.6502981142857143,0.0441285714285714,0.1785714285714285,0.8040120000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1955915420170788,-1.983369106410961e-06,-0.0040246340130872,1.0,1.0,1.0,0.0,0.0,0.3287589935408183,0.1785714285714285,0.876,0.8771428571428571,0.0,0.0,,0.8777514285714286,0.6733672734005529,-0.195417647171794,0.0037254175643018,0.195417647171794,1.0,0.0,1.0,0.7869810285714285,0.6942210841576836,1,0.6942210841576836,5.818717910365049e-07,0.7912457142857143,-0.0989440429689505,0.0052295129332943,0.0005670617101793,0.9923579928139372,0.476,0.8364283429832312,0.5943809142857144,-0.0989440429689505,0.0010255594445994,0.6795165111159681,-0.1673214003107264,1.0,-0.0040142598297246,0.0,0.4542857142857143,0.9377142857142856,0.6771428571428573,0.0,0.0,0.5559618285714285,1.0,0.0,1.0,0.8795180722891566,-0.6867513112135015,0.7268924518431433,-0.7646910926171725,-0.6443970304648796,8.0,0.6923076923076923,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3712561828571429,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.27727119588571425
h108_objective_decoder_jury_c110_a060_603c278e,986,140,id06,2024-07-21,2024-07-20,S4,6,0.8348399209834176,0.8011519555138755,0.003912383692871,0.93988,0.846017142857143,0.8747223428571429,0.0426142857142857,0.1785714285714285,0.8807087999999998,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2318372685785802,-3.511078359480149e-06,-0.0038856453219518,1.0,1.0,1.0,0.0,0.0,0.2874977809711064,0.1785714285714285,0.8468571428571429,0.8474285714285714,0.0,0.0,,0.94514,0.8011352177176342,-0.2269201794290354,0.003552052278778,0.2269201794290354,1.0,0.0,1.0,0.8514494857142858,0.8153756299545389,1,0.8153756299545389,7.658777788830294e-07,0.8343314285714286,-0.1349992416914005,0.0033759475654263,0.000587625128646,1.0283439751306622,0.8742857142857143,0.8007194657841186,0.887158742857143,-0.1349992416914005,0.0013330575899455,0.7970620788933861,-0.2522923740853717,1.0,-0.0038646394329915,0.0,0.4542857142857143,0.9617142857142856,0.684,0.0,0.0,0.6137076571428571,6.0,5.0,1.0,0.5622489959839357,-0.3812259022574715,-0.9244819151546323,-0.9220586030376131,-0.3870502972022183,5.0,0.5217391304347826,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2937850514285715,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.27705964205714284
h108_objective_decoder_jury_c110_a060_603c278e,35,5,id01,2024-08-06,2024-08-05,Q1,0,0.1250884806363739,0.0963479988481428,0.0040553539652491,0.8568685714285715,0.6886171428571428,0.7593840571428572,0.0964714285714285,0.1785714285714285,0.6987478857142857,1.0,0.0,0,20.0,21.330570287203525,4.0,1.0,-0.2334727778537345,-4.160875554438464e-06,-0.0033207582323989,1.0,1.0,1.0,1.0,0.0,0.1675932988391825,0.1785714285714285,0.7085714285714285,0.7108571428571429,1.0,1.0,episode_neighbor_q061,0.9273771428571428,0.0963303173907002,-0.2935793781559022,0.0037148103146871,0.2935793781559022,1.0,0.0,1.0,0.8339302857142857,0.1155439063232637,0,0.8844560936767363,2.4806122756555e-07,0.6246628571428572,-0.0902208450764405,0.0001027692255365,0.0005714103866725,0.9999681766769208,0.6737142857142857,0.3847739234657201,0.7045830857142859,-0.0902208450764414,0.0004256432688077,0.1080778790298866,-0.1654253225271953,1.0,-0.0033205860981577,0.0,0.4542857142857143,0.9337142857142856,0.6740571428571428,0.0,0.0,0.5881234285714285,1.0,0.0,1.0,0.020080321285140562,0.12583391159936969,0.9920513226096732,0.36953183094075687,0.9292180723175653,0.0,0.19230769230769232,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3235169142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.2769697051428571
h108_objective_decoder_jury_c110_a060_603c278e,1140,162,id07,2024-07-24,2024-07-23,S4,6,0.2776637294351317,0.2414680451906494,0.0033610552867859,0.7998685714285715,0.6345771428571428,0.7057465714285716,0.0476714285714285,0.1785714285714285,0.7822292571428573,1.0,0.0,0,19.0,16.10663576316056,3.0,1.0,-0.1899575985497691,-1.0993853617957457e-06,-0.0033428914592664,1.0,1.0,1.0,0.0,0.0,0.3835299621755843,0.1785714285714285,0.908,0.9085714285714286,0.0,0.0,,0.8876314285714285,0.241407752417109,-0.1888969832844678,0.003075519430272,0.1888969832844678,1.0,0.0,1.0,0.7945950857142856,0.2520517557171797,0,0.7479482442828203,9.71560595333303e-07,0.7634628571428571,-0.1316193331989561,0.0012534668204935,0.0005723085760902,1.001540008157907,0.6908571428571428,0.7744720501922763,0.7688819428571428,-0.1316193331989561,0.0016681202558352,0.244564828349031,-0.1717335451109276,1.0,-0.0033453811847027,0.0,0.4542857142857143,0.9394285714285714,0.6759428571428572,0.0,0.0,0.5630797714285715,2.0,1.0,1.0,0.6506024096385542,-0.8112359912185921,-0.5847188782240472,-0.29819791104666604,0.954504062771555,6.0,0.3448275862068966,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.35047197714285716,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.27679572480000003
h108_objective_decoder_jury_c110_a060_603c278e,462,66,id03,2024-08-25,2024-08-24,Q1,0,0.9886989098935578,0.9978929376656788,0.0056976127330777,0.8410285714285715,0.7341371428571428,0.7740702285714285,0.1028142857142857,0.1785714285714285,0.730296,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.7388160146681897,-1.8413327385680252e-06,-0.0056740140527999,1.0,1.0,1.0,0.0,0.0,1.68917295877494,0.1785714285714285,0.9708571428571428,0.9708571428571428,0.0,0.0,,0.9192942857142858,0.998045968035896,1.764413767952396,0.0050860018210053,1.764413767952396,1.0,0.0,1.0,0.8379572571428571,0.9954543316550662,1,0.9954543316550662,1.7360245153498692e-06,0.85136,0.9175338245864824,0.0010509213261166,0.000680195679253,1.1903424386927912,0.9748571428571428,0.8754604930177537,0.9296114285714284,0.9175338245864824,0.002638596871644,0.9971574587582456,1.3887195788628954,1.0,-0.0058052412643954,0.0,0.4542857142857143,0.9828571428571428,0.6930857142857143,0.0,0.0,0.5995947428571426,6.0,5.0,1.0,0.26506024096385544,0.995526272808559,-0.09448513188803123,-0.9599762679439228,0.2800813542249071,2.0,0.35,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30333376,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.2767359446857143
h108_objective_decoder_jury_c110_a060_603c278e,20,2,id01,2024-08-02,2024-08-01,S4,6,0.4013011799248306,0.357790335207552,0.0039931377581028,0.8997200000000001,0.7792171428571428,0.8234153714285715,0.0468428571428571,0.1785714285714285,0.8275347428571428,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1902980310277415,-3.202930044517123e-06,-0.0039795598290607,1.0,1.0,1.0,0.0,0.0,0.1648598208886935,0.1785714285714285,0.7028571428571428,0.7062857142857143,0.0,0.0,,0.9276428571428572,0.3577857135234277,-0.1849413363515933,0.0036385089963691,0.1849413363515933,1.0,0.0,1.0,0.8307646857142857,0.3830055057919709,1,0.616994494208029,3.884157623651137e-07,0.5700457142857144,-0.0767642862714038,0.0020388117474939,0.0005845328105166,1.0229324184040778,0.8582857142857143,0.6048627365664121,0.8678081142857144,-0.0767642862714041,0.0007002889697487,0.3613211124576413,-0.1695882839215205,1.0,-0.0039668723764777,0.0,0.4542857142857143,0.9388571428571428,0.6773142857142858,0.0,0.0,0.5962850285714284,4.0,3.0,1.0,0.008032128514056224,0.050445931592278684,0.9987267934654538,0.1508242971613738,0.9885605855918885,0.0,0.07692307692307693,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.30267935999999995,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.2765442829714285
h108_objective_decoder_jury_c110_a060_603c278e,1445,206,id09,2024-08-11,2024-08-10,S1,3,0.8593895130538292,0.896012637862829,0.006017119918278,0.8613085714285715,0.5541171428571429,0.6974203999999999,0.0339571428571428,0.1785714285714285,0.793752342857143,1.0,0.0,0,20.0,17.52959496159584,3.0,1.0,0.3512745226635049,-2.9880647027433073e-06,-0.0059808330839065,1.0,1.0,1.0,0.0,0.0,0.3646066886664514,0.1785714285714285,0.8965714285714286,0.8977142857142857,0.0,0.0,,0.9112428571428572,0.896045402401653,0.3438081368130574,0.0055192217092008,0.3438081368130574,1.0,0.0,1.0,0.8195053428571429,0.8804225136725433,1,0.8804225136725433,1.139066945780523e-06,0.819337142857143,0.1862086340977282,0.0013820427728314,0.000575241482177,1.0066725938098096,0.7525714285714286,0.633434531464573,0.8036601714285715,0.1862086340977282,0.0019132923930704,0.8946623280708841,0.3290465418064565,1.0,-0.0060181905384057,0.0,0.4542857142857143,0.9691428571428572,0.6892285714285714,0.0,0.0,0.5832802285714286,6.0,5.0,1.0,0.8273092369477911,-0.8843258556188788,0.4668701972539456,0.11330767760127093,-0.9935599479631848,8.0,0.19230769230769232,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.31626230857142856,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.2764373609142857
h108_objective_decoder_jury_c110_a060_603c278e,382,54,id02,2024-10-12,2024-10-11,S2,4,0.9874623635995506,0.9992950594187844,0.0098742249193968,0.9167085714285712,0.6424971428571429,0.7666969714285714,0.0287285714285714,0.1785714285714285,0.902598,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,2.905901483795855,-2.5628818118615666e-06,-0.0098584093385148,1.0,1.0,1.0,0.0,0.0,1.6932211119844371,0.1785714285714285,0.9714285714285714,0.9714285714285714,0.0,0.0,,0.8954885714285715,0.9993466279617036,2.9663069176814068,0.0070766000211994,2.9663069176814068,1.0,0.0,1.0,0.8070653142857142,0.9942038257892696,1,0.9942038257892696,1.5448430236901651e-06,0.8076,0.7783408100811409,0.0001651915372231,0.0006508057775055,1.1389101106347974,0.9582857142857144,0.8241037085701726,0.9242318857142856,0.7783408100811409,0.0022924595925309,0.9979857885812212,1.839107922345402,1.0,-0.0093990313812459,0.0,0.4542857142857143,0.9868571428571428,0.695657142857143,0.0,0.0,0.5572281142857143,5.0,4.0,1.0,0.21686746987951808,0.9784091409455727,0.20667741268495293,-0.8112359912185921,-0.5847188782240472,1.0,0.8709677419354839,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34549709714285715,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.27630414674285714
h108_objective_decoder_jury_c110_a060_603c278e,215,30,id02,2024-08-29,2024-08-28,S3,5,0.8598852237511999,0.8916879268873098,0.004499259456149,0.7590514285714286,0.4711771428571429,0.6082044,0.0380714285714285,0.1785714285714285,0.7530253714285715,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2953494542420071,-1.4836765681384065e-06,-0.0044772782142818,1.0,1.0,1.0,0.0,0.0,0.4468002038657642,0.1785714285714285,0.9268571428571428,0.9268571428571428,0.0,0.0,,0.8609171428571428,0.891738921195878,0.2942906917333741,0.0041292264625568,0.2942906917333741,1.0,0.0,1.0,0.7878240000000001,0.8822217818471676,1,0.8822217818471676,1.2182572287147468e-06,0.7088,0.1993031264368554,0.0002542783717159,0.0006307560403334,1.103823070583567,0.9457142857142856,0.6789085194322553,0.8760038857142858,0.1993031264368554,0.0021709910486811,0.8946449997304444,0.3247543862099868,1.0,-0.0044698114593009,0.0,0.4542857142857143,0.9685714285714284,0.6876,0.0,0.0,0.5542228571428571,3.0,2.0,1.0,0.12048192771084337,0.6867513112135011,0.7268924518431438,0.7646910926171746,-0.6443970304648771,1.0,0.0967741935483871,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34711657142857144,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.27621866285714286
h108_objective_decoder_jury_c110_a060_603c278e,19,2,id01,2024-08-02,2024-08-01,S3,5,0.8949298069616637,0.9238245894751468,0.0048590636056385,0.7982857142857144,0.7792171428571428,0.7750060000000001,0.0334714285714285,0.1785714285714285,0.8156345142857143,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3636414151437421,-1.259540735479484e-06,-0.0048440330571184,1.0,1.0,1.0,0.0,0.0,0.7295960136088543,0.1785714285714285,0.9588571428571429,0.9588571428571429,0.0,0.0,,0.8786828571428572,0.9239265087917272,0.3548160146143146,0.0044847657168957,0.3548160146143146,1.0,0.0,1.0,0.7976782285714286,0.9176693794114882,1,0.9176693794114882,1.7953716038551268e-06,0.8478628571428571,0.2689774182149458,0.0013828585159422,0.0006169096853354,1.0795919493370372,0.928,0.9200792538785046,0.9046702857142858,0.2689774182149458,0.0029468076138846,0.924671230985472,0.3654594726171827,1.0,-0.0048911831714462,0.0,0.4542857142857143,0.972,0.6891428571428572,0.0,0.0,0.5499460571428569,4.0,3.0,1.0,0.008032128514056224,0.050445931592278684,0.9987267934654538,0.1508242971613738,0.9885605855918885,0.0,0.07692307692307693,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3502088914285715,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.27612851565714286
h108_objective_decoder_jury_c110_a060_603c278e,222,31,id02,2024-08-30,2024-08-29,S3,5,0.9388626524625228,0.9644562205261924,0.0066618384143601,0.74976,0.2874571428571428,0.5159902285714286,0.0533857142857142,0.1785714285714285,0.7415341714285715,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.5615248186519778,-1.3627029731787917e-06,-0.0065646324415975,1.0,1.0,1.0,0.0,0.0,1.046223563846541,0.1785714285714285,0.9651428571428572,0.9651428571428572,0.0,0.0,,0.8259742857142858,0.9645822236697276,0.5729349620308506,0.0062012796200706,0.5729349620308506,1.0,0.0,1.0,0.7728410857142858,0.958935602413836,1,0.958935602413836,2.486733482312751e-06,0.8530742857142857,0.4191361481361237,0.0011858139409817,0.000656833950814,1.1494594139246397,0.9611428571428572,0.8761583685658579,0.8700369142857143,0.4191361481361211,0.0039431499294933,0.9663967609401212,0.6274057461803211,1.0,-0.0066839606103932,0.0,0.4542857142857143,0.9782857142857144,0.6923142857142857,0.0,0.0,0.539584342857143,4.0,3.0,1.0,0.12449799196787148,0.70487290445108,0.7093336228959535,0.7137661126871392,-0.7003841348713505,1.0,0.12903225806451613,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36261272,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.2761065830857143
h108_objective_decoder_jury_c110_a060_603c278e,376,53,id02,2024-10-10,2024-10-09,S3,5,0.9144707976551656,0.931054944716568,0.0018726576192111,0.8061999999999998,0.7900571428571428,0.7819445142857142,0.0514714285714285,0.1785714285714285,0.8195286857142856,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2372667795194878,-1.184436786337625e-06,-0.0018610154020405,1.0,1.0,1.0,0.0,0.0,0.5212838880077199,0.1785714285714285,0.9382857142857144,0.9382857142857144,0.0,0.0,,0.9028428571428572,0.9311331721977686,0.2347400320969765,0.0017287098105218,0.2347400320969765,1.0,0.0,1.0,0.7961219999999998,0.9288536490905938,1,0.9288536490905938,8.007087985906404e-07,0.7564914285714286,0.1997244852898085,0.0003256507739233,0.0005913836175111,1.0349213306445662,0.8874285714285715,0.6908064038352806,0.8598868571428572,0.1997244852898085,0.0013959873847531,0.931562669812952,0.2414573582187942,1.0,-0.001889529110046,0.0,0.4542857142857143,0.9582857142857144,0.6726,0.0,0.0,0.5644691428571427,3.0,2.0,1.0,0.21285140562248997,0.9728829847220697,0.23129785567159317,-0.7646910926171745,-0.6443970304648772,1.0,0.8387096774193549,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33086119999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.27608076228571427
h108_objective_decoder_jury_c110_a060_603c278e,502,71,id03,2024-09-17,2024-09-16,S3,5,0.5292676057759682,0.5689504614130705,0.003173529225227,0.9242057142857142,0.7208971428571429,0.8067097714285714,0.0553285714285714,0.1785714285714285,0.9034354285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1581888057573285,-3.4448668054952792e-06,-0.003121495328377,1.0,1.0,1.0,0.0,0.0,0.1483558744819921,0.1785714285714285,0.6714285714285714,0.6817142857142857,0.0,0.0,,0.9197857142857144,0.5689481241342371,0.1603564076723485,0.0028887691962417,0.1603564076723485,1.0,0.0,1.0,0.8111176571428571,0.5390248783737401,1,0.5390248783737401,1.083373011441006e-07,0.4294057142857143,0.0392132433837434,0.0028118528121353,0.0005650809237249,0.9888916165186228,0.3628571428571429,0.7400316884051577,0.5582229714285714,0.0392132433837434,0.0001912217624268,0.5629063136957008,0.1357612439640699,1.0,-0.0030988949175615,0.0,0.4542857142857143,0.9005714285714286,0.663257142857143,0.0,0.0,0.5814340571428571,1.0,0.0,1.0,0.285140562248996,0.9757237218989561,-0.21900506506391293,-0.7885283215303662,0.6149984440179531,2.0,0.6,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3045576914285715,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.2758768676571428
h108_objective_decoder_jury_c110_a060_603c278e,972,138,id06,2024-07-18,2024-07-17,S4,6,0.8634695569049544,0.8351738943457109,0.0032170155511125,0.91712,0.804777142857143,0.8436217714285714,0.0397,0.1785714285714285,0.8689234285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.225217890324394,-2.561231972494446e-06,-0.0031942262951154,1.0,1.0,1.0,0.0,0.0,0.3382756835328679,0.1785714285714285,0.88,0.8805714285714286,0.0,0.0,,0.9378142857142858,0.8351423043511795,-0.2218915418633218,0.002923493329165,0.2218915418633218,1.0,0.0,1.0,0.8363409142857143,0.8513223988034037,0,0.8513223988034037,3.365583355571865e-07,0.6683657142857143,-0.0994003328638954,0.00294290094722,0.0006057822722053,1.0601189763592995,0.9154285714285716,0.7936603442966838,0.8981378285714285,-0.0994003328638954,0.0006108653857724,0.8317959154348005,-0.2460019398428179,1.0,-0.0031837882117312,0.0,0.4542857142857143,0.9588571428571429,0.6810857142857143,0.0,0.0,0.6002367999999999,3.0,2.0,1.0,0.5542168674698795,-0.33410417149738975,-0.9425361545256727,-0.853134203527277,-0.5216915092004841,5.0,0.43478260869565216,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2807133942857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.2758632329142857
h108_objective_decoder_jury_c110_a060_603c278e,1503,214,id09,2024-08-21,2024-08-20,S3,5,0.6858424350085603,0.7225043270180118,0.0031905207224115,0.8021714285714285,0.7187171428571428,0.7471122857142856,0.0465,0.1785714285714285,0.8064082285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1771164339803433,-1.3724855711208028e-06,-0.003174115442777,1.0,1.0,1.0,0.0,0.0,0.2800445577882591,0.1785714285714285,0.8422857142857143,0.8434285714285714,0.0,0.0,,0.9013914285714286,0.722541933605614,0.1763523928367197,0.0029143943186809,0.1763523928367197,1.0,0.0,1.0,0.8011240857142856,0.7005217935817681,1,0.7005217935817681,2.772734025329771e-07,0.5992457142857144,0.0690305730185514,0.0042029628789779,0.0005760244337063,1.0080427589861165,0.7651428571428571,0.6502245018866495,0.8111151428571428,0.0690305730185514,0.000504409795815,0.7123085358283795,0.1258692980847547,1.0,-0.0029397875538396,0.0,0.4542857142857143,0.8857142857142857,0.6580285714285714,0.0,0.0,0.5736191999999999,2.0,1.0,1.0,0.8594377510040161,-0.7727602671207603,0.6346980144599881,-0.47243956847967183,-0.8813630660146484,8.0,0.5,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3128962057142858,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.27581966537142855
h108_objective_decoder_jury_c110_a060_603c278e,1572,224,id09,2024-09-19,2024-09-18,S2,4,0.7881020629167889,0.8276527473721523,0.0049211064737873,0.8087085714285713,0.4825571428571429,0.6376375428571428,0.0421,0.1785714285714285,0.7801740000000003,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2569399546938141,-1.7359915310312206e-06,-0.0048965396700098,1.0,1.0,1.0,0.0,0.0,0.4272008348698911,0.1785714285714285,0.9222857142857144,0.9222857142857144,0.0,0.0,,0.8744714285714287,0.827710725139043,0.2559659598181005,0.004508403587583,0.2559659598181005,1.0,0.0,1.0,0.7953645428571429,0.8140762456712608,1,0.8140762456712608,1.2690087724325377e-06,0.7940228571428571,0.1631944897651935,0.001086168666749,0.0005669785098503,0.9922123922381724,0.4697142857142857,0.7911493792213031,0.5941921714285714,0.1631944897651935,0.0020846943551762,0.8270682130038874,0.2514670791271218,1.0,-0.0049344904407284,0.0,0.4542857142857143,0.9611428571428572,0.6859714285714286,0.0,0.0,0.5616793142857143,3.0,2.0,1.0,0.8995983935742972,-0.589824826065802,0.8075312220319698,-0.9486899975206162,-0.3162076668968245,8.0,0.8846153846153846,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.31986221714285723,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.2755013115428572
